"NUTS_CODE","TIMESTAMP","MEDIAN"
"AL011","2017-01-01",-0.834
"AL012","2017-01-01",7.878
"AL013","2017-01-01",-2.663
"AL014","2017-01-01",2.572
"AL015","2017-01-01",0.907
"AL021","2017-01-01",2.75
"AL022","2017-01-01",7.709
"AL031","2017-01-01",4.023
"AL032","2017-01-01",7.656
"AL033","2017-01-01",1.753
"AL034","2017-01-01",-1.434
"AL035","2017-01-01",6.812
"AT111","2017-01-01",-1.258
"AT112","2017-01-01",0.49
"AT113","2017-01-01",-0.707
"AT121","2017-01-01",-1.135
"AT122","2017-01-01",-2.898
"AT123","2017-01-01",-0.959
"AT124","2017-01-01",-2.725
"AT125","2017-01-01",-0.8
"AT126","2017-01-01",0.212
"AT127","2017-01-01",-0.06
"AT211","2017-01-01",-1.07
"AT212","2017-01-01",-5.424
"AT213","2017-01-01",-2.179
"AT221","2017-01-01",-2.778
"AT222","2017-01-01",-5.423
"AT223","2017-01-01",-4.163
"AT224","2017-01-01",-0.841
"AT225","2017-01-01",-1.094
"AT226","2017-01-01",-4.369
"AT311","2017-01-01",-2.373
"AT312","2017-01-01",-2.6
"AT313","2017-01-01",-3.303
"AT314","2017-01-01",-2.749
"AT315","2017-01-01",-2.622
"AT321","2017-01-01",-6.703
"AT322","2017-01-01",-6.028
"AT323","2017-01-01",-3.736
"AT331","2017-01-01",-3.902
"AT332","2017-01-01",-4.058
"AT333","2017-01-01",-6.633
"AT334","2017-01-01",-4.875
"AT335","2017-01-01",-3.541
"AT341","2017-01-01",-2.979
"AT342","2017-01-01",0.483
"BA","2017-01-01",-2.016
"BE211","2017-01-01",5.123
"BE212","2017-01-01",5.13
"BE213","2017-01-01",4.738
"BE223","2017-01-01",4.565
"BE224","2017-01-01",4.308
"BE225","2017-01-01",4.922
"BE231","2017-01-01",4.74
"BE234","2017-01-01",4.595
"BE235","2017-01-01",4.786
"BE236","2017-01-01",5.136
"BE241","2017-01-01",4.912
"BE242","2017-01-01",4.88
"BE251","2017-01-01",4.659
"BE252","2017-01-01",4.987
"BE253","2017-01-01",5.039
"BE254","2017-01-01",5.039
"BE255","2017-01-01",5.104
"BE256","2017-01-01",5.013
"BE258","2017-01-01",5.117
"BE310","2017-01-01",4.402
"BE323","2017-01-01",4.063
"BE328","2017-01-01",4.967
"BE329","2017-01-01",4.402
"BE32A","2017-01-01",4.343
"BE32B","2017-01-01",4.181
"BE32C","2017-01-01",4.649
"BE32D","2017-01-01",2.57
"BE331","2017-01-01",3.194
"BE332","2017-01-01",3.98
"BE334","2017-01-01",4.103
"BE335","2017-01-01",1.716
"BE336","2017-01-01",-0.244
"BE342","2017-01-01",0.445
"BE343","2017-01-01",1.679
"BE344","2017-01-01",1.309
"BE345","2017-01-01",1.186
"BE351","2017-01-01",2.927
"BE352","2017-01-01",3.239
"BE353","2017-01-01",2.992
"BG311","2017-01-01",-0.333
"BG312","2017-01-01",-0.791
"BG313","2017-01-01",-0.798
"BG314","2017-01-01",-0.374
"BG315","2017-01-01",-1.846
"BG321","2017-01-01",-1.479
"BG322","2017-01-01",-2.578
"BG323","2017-01-01",-1.404
"BG324","2017-01-01",-1.512
"BG325","2017-01-01",-1.726
"BG331","2017-01-01",-0.423
"BG332","2017-01-01",-0.754
"BG333","2017-01-01",-2.154
"BG334","2017-01-01",-1.929
"BG341","2017-01-01",0.45
"BG342","2017-01-01",-1.551
"BG343","2017-01-01",0.83
"BG344","2017-01-01",-0.242
"BG411","2017-01-01",-3.83
"BG412","2017-01-01",-3.347
"BG413","2017-01-01",-2.77
"BG414","2017-01-01",-4.644
"BG415","2017-01-01",-2.869
"BG421","2017-01-01",-0.292
"BG422","2017-01-01",1.501
"BG423","2017-01-01",-3.011
"BG424","2017-01-01",-4.756
"BG425","2017-01-01",0.535
"CH011","2017-01-01",-0.129
"CH012","2017-01-01",-6.245
"CH021","2017-01-01",-0.204
"CH022","2017-01-01",1.82
"CH023","2017-01-01",0.042
"CH024","2017-01-01",-2.35
"CH025","2017-01-01",0.477
"CH032","2017-01-01",-0.757
"CH033","2017-01-01",0.567
"CH040","2017-01-01",0.224
"CH051","2017-01-01",-6.408
"CH055","2017-01-01",-1.56
"CH056","2017-01-01",-6.244
"CH057","2017-01-01",0.371
"CH061","2017-01-01",2.321
"CH062","2017-01-01",-6.231
"CH063","2017-01-01",-1.748
"CH064","2017-01-01",-1.294
"CH065","2017-01-01",-1.846
"CH070","2017-01-01",-0.865
"CY000","2017-01-01",15.797
"CZ010","2017-01-01",-1.262
"CZ020","2017-01-01",-1.717
"CZ031","2017-01-01",-2.333
"CZ032","2017-01-01",-2.351
"CZ041","2017-01-01",-3.443
"CZ042","2017-01-01",-2.047
"CZ051","2017-01-01",-1.884
"CZ052","2017-01-01",-1.554
"CZ053","2017-01-01",-2.523
"CZ063","2017-01-01",-3.431
"CZ064","2017-01-01",-1.919
"CZ071","2017-01-01",-3.292
"CZ072","2017-01-01",-4.059
"CZ080","2017-01-01",-3.532
"DE112","2017-01-01",0.27
"DE113","2017-01-01",0.53
"DE114","2017-01-01",-0.507
"DE115","2017-01-01",1.076
"DE116","2017-01-01",0.843
"DE118","2017-01-01",1.319
"DE119","2017-01-01",0.667
"DE11A","2017-01-01",-0.691
"DE11B","2017-01-01",0.012
