"NUTS_CODE","TIMESTAMP","MEDIAN"
"AL011","2003-01-01",4.378
"AL012","2003-01-01",11.769
"AL013","2003-01-01",3.356
"AL014","2003-01-01",8.592
"AL015","2003-01-01",6.577
"AL021","2003-01-01",7.416
"AL022","2003-01-01",11.103
"AL031","2003-01-01",8.564
"AL032","2003-01-01",12.615
"AL033","2003-01-01",8.25
"AL034","2003-01-01",3.915
"AL035","2003-01-01",12.326
"AT111","2003-01-01",0.208
"AT112","2003-01-01",2.163
"AT113","2003-01-01",0.554
"AT121","2003-01-01",0.622
"AT122","2003-01-01",-1.792
"AT123","2003-01-01",0.214
"AT124","2003-01-01",-0.55
"AT125","2003-01-01",0.776
"AT126","2003-01-01",1.523
"AT127","2003-01-01",1.596
"AT211","2003-01-01",-0.719
"AT212","2003-01-01",-4.332
"AT213","2003-01-01",-2.15
"AT221","2003-01-01",-0.455
"AT222","2003-01-01",-3.276
"AT223","2003-01-01",-3.321
"AT224","2003-01-01",-0.663
"AT225","2003-01-01",-0.132
"AT226","2003-01-01",-4.625
"AT311","2003-01-01",0.383
"AT312","2003-01-01",-0.082
"AT313","2003-01-01",-1.595
"AT314","2003-01-01",-0.713
"AT315","2003-01-01",-0.743
"AT321","2003-01-01",-5.803
"AT322","2003-01-01",-3.84
"AT323","2003-01-01",-2.433
"AT331","2003-01-01",-3.056
"AT332","2003-01-01",-3
"AT333","2003-01-01",-7.543
"AT334","2003-01-01",-4.984
"AT335","2003-01-01",-2.271
"AT341","2003-01-01",-1.269
"AT342","2003-01-01",2.648
"BA","2003-01-01",2.775
"BE211","2003-01-01",4.669
"BE212","2003-01-01",4.662
"BE213","2003-01-01",5.072
"BE223","2003-01-01",4.241
"BE224","2003-01-01",4.861
"BE225","2003-01-01",4.903
"BE231","2003-01-01",5.509
"BE234","2003-01-01",5.009
"BE235","2003-01-01",5.555
"BE236","2003-01-01",5.421
"BE241","2003-01-01",4.856
"BE242","2003-01-01",4.706
"BE251","2003-01-01",5.059
"BE252","2003-01-01",5.558
"BE253","2003-01-01",5.472
"BE254","2003-01-01",5.071
"BE255","2003-01-01",5.187
"BE256","2003-01-01",5.446
"BE258","2003-01-01",5.097
"BE310","2003-01-01",3.915
"BE323","2003-01-01",4.896
"BE328","2003-01-01",5.386
"BE329","2003-01-01",4.753
"BE32A","2003-01-01",5.214
"BE32B","2003-01-01",3.575
"BE32C","2003-01-01",5.11
"BE32D","2003-01-01",3.104
"BE331","2003-01-01",3.845
"BE332","2003-01-01",3.18
"BE334","2003-01-01",3.889
"BE335","2003-01-01",1.979
"BE336","2003-01-01",0.765
"BE342","2003-01-01",1.478
"BE343","2003-01-01",2.427
"BE344","2003-01-01",2.316
"BE345","2003-01-01",2.189
"BE351","2003-01-01",3.42
"BE352","2003-01-01",3.406
"BE353","2003-01-01",3.492
"BG311","2003-01-01",1.882
"BG312","2003-01-01",2.537
"BG313","2003-01-01",2.932
"BG314","2003-01-01",3.01
"BG315","2003-01-01",2.802
"BG321","2003-01-01",2.949
"BG322","2003-01-01",2.491
"BG323","2003-01-01",2.715
"BG324","2003-01-01",2.805
"BG325","2003-01-01",2.028
"BG331","2003-01-01",4.315
"BG332","2003-01-01",2.875
"BG333","2003-01-01",2.882
"BG334","2003-01-01",2.959
"BG341","2003-01-01",6.182
"BG342","2003-01-01",3.995
"BG343","2003-01-01",5.969
"BG344","2003-01-01",4.968
"BG411","2003-01-01",2.813
"BG412","2003-01-01",1.345
"BG413","2003-01-01",1.828
"BG414","2003-01-01",0.641
"BG415","2003-01-01",3.172
"BG421","2003-01-01",5.438
"BG422","2003-01-01",6.565
"BG423","2003-01-01",1.812
"BG424","2003-01-01",-0.142
"BG425","2003-01-01",6.222
"CH011","2003-01-01",0.531
"CH012","2003-01-01",-5.896
"CH021","2003-01-01",0.192
"CH022","2003-01-01",2.233
"CH023","2003-01-01",1.184
