"NUTS_CODE","TIMESTAMP","MEDIAN"
"AL011","2008-01-01",4.301
"AL012","2008-01-01",10.909
"AL013","2008-01-01",3.261
"AL014","2008-01-01",8.54
"AL015","2008-01-01",7.019
"AL021","2008-01-01",6.977
"AL022","2008-01-01",10.576
"AL031","2008-01-01",6.432
"AL032","2008-01-01",11.038
"AL033","2008-01-01",5.993
"AL034","2008-01-01",3.088
"AL035","2008-01-01",10.761
"AT111","2008-01-01",5.675
"AT112","2008-01-01",6.138
"AT113","2008-01-01",5.974
"AT121","2008-01-01",5.037
"AT122","2008-01-01",3.192
"AT123","2008-01-01",5.147
"AT124","2008-01-01",2.171
"AT125","2008-01-01",4.694
"AT126","2008-01-01",5.539
"AT127","2008-01-01",5.813
"AT211","2008-01-01",4.454
"AT212","2008-01-01",-0.734
"AT213","2008-01-01",2.339
"AT221","2008-01-01",3.521
"AT222","2008-01-01",0.727
"AT223","2008-01-01",1.534
"AT224","2008-01-01",5.562
"AT225","2008-01-01",4.347
"AT226","2008-01-01",0.449
"AT311","2008-01-01",4.84
"AT312","2008-01-01",5.147
"AT313","2008-01-01",2.502
"AT314","2008-01-01",4.179
"AT315","2008-01-01",3.976
"AT321","2008-01-01",-1.645
"AT322","2008-01-01",-0.49
"AT323","2008-01-01",2.266
"AT331","2008-01-01",0.035
"AT332","2008-01-01",0.263
"AT333","2008-01-01",-2.123
"AT334","2008-01-01",-1.054
"AT335","2008-01-01",1.746
"AT341","2008-01-01",2.09
"AT342","2008-01-01",6.294
"BA","2008-01-01",4.519
"BE211","2008-01-01",8.142
"BE212","2008-01-01",8.148
"BE213","2008-01-01",7.287
"BE223","2008-01-01",7.327
"BE224","2008-01-01",7.485
"BE225","2008-01-01",6.804
"BE231","2008-01-01",7.64
"BE234","2008-01-01",7.868
"BE235","2008-01-01",7.686
"BE236","2008-01-01",7.591
"BE241","2008-01-01",7.469
"BE242","2008-01-01",7.787
"BE251","2008-01-01",7.816
"BE252","2008-01-01",7.887
"BE253","2008-01-01",7.301
"BE254","2008-01-01",7.301
"BE255","2008-01-01",8.004
"BE256","2008-01-01",7.275
"BE258","2008-01-01",7.47
