"NUTS_CODE","TIMESTAMP","MEDIAN"
"AL011","2021-01-01",5.397
"AL012","2021-01-01",11.795
"AL013","2021-01-01",3.367
"AL014","2021-01-01",9.158
"AL015","2021-01-01",7.166
"AL021","2021-01-01",8.25
"AL022","2021-01-01",9.97
"AL031","2021-01-01",9.522
"AL032","2021-01-01",12.094
"AL033","2021-01-01",8.186
"AL034","2021-01-01",5.322
"AL035","2021-01-01",11.999
"AT111","2021-01-01",3.998
"AT112","2021-01-01",5.362
"AT113","2021-01-01",4.068
"AT121","2021-01-01",3.037
"AT122","2021-01-01",2.281
"AT123","2021-01-01",4.843
"AT124","2021-01-01",1.972
"AT125","2021-01-01",3.182
"AT126","2021-01-01",4.528
"AT127","2021-01-01",4.886
"AT211","2021-01-01",-0.746
"AT212","2021-01-01",-5.234
"AT213","2021-01-01",-0.746
"AT221","2021-01-01",3.229
"AT222","2021-01-01",-1.299
"AT223","2021-01-01",-0.54
"AT224","2021-01-01",3.042
"AT225","2021-01-01",2.433
"AT226","2021-01-01",-2.71
"AT311","2021-01-01",2.705
"AT312","2021-01-01",2.984
"AT313","2021-01-01",1.763
"AT314","2021-01-01",2.463
"AT315","2021-01-01",2.681
"AT321","2021-01-01",-4.799
"AT322","2021-01-01",-2.279
"AT323","2021-01-01",0.63
"AT331","2021-01-01",-1.556
"AT332","2021-01-01",-1.568
"AT333","2021-01-01",-7.293
"AT334","2021-01-01",-4.232
"AT335","2021-01-01",-0.431
"AT341","2021-01-01",0.46
"AT342","2021-01-01",4.461
"BA","2021-01-01",3.741
"BE211","2021-01-01",6.442
"BE212","2021-01-01",6.281
"BE213","2021-01-01",6.176
"BE223","2021-01-01",6.165
"BE224","2021-01-01",5.308
"BE225","2021-01-01",5.722
"BE231","2021-01-01",6.24
"BE234","2021-01-01",6.218
"BE235","2021-01-01",6.286
"BE236","2021-01-01",6.455
"BE241","2021-01-01",5.33
"BE242","2021-01-01",5.298
"BE251","2021-01-01",6.329
"BE252","2021-01-01",5.987
"BE253","2021-01-01",6.766
"BE254","2021-01-01",6.357
"BE256","2021-01-01",6.74
"BE258","2021-01-01",6.526
"BE310","2021-01-01",4.82
"BE323","2021-01-01",5.545
"BE328","2021-01-01",5.967
"BE329","2021-01-01",5.402
"BE32A","2021-01-01",5.983
"BE32B","2021-01-01",5.09
"BE32C","2021-01-01",5.649
"BE32D","2021-01-01",4.661
"BE331","2021-01-01",4.584
"BE332","2021-01-01",5.161
"BE334","2021-01-01",4.703
"BE335","2021-01-01",3.666
"BE336","2021-01-01",2.44
"BE342","2021-01-01",3.045
"BE343","2021-01-01",3.462
"BE344","2021-01-01",3.036
"BE345","2021-01-01",4.539
"BE351","2021-01-01",4.661
"BE352","2021-01-01",4.78
"BE353","2021-01-01",4.159
"BG311","2021-01-01",5.625
"BG312","2021-01-01",5.47
"BG313","2021-01-01",5.131
"BG314","2021-01-01",6.285
"BG315","2021-01-01",4.577
"BG321","2021-01-01",5.953
"BG322","2021-01-01",3.358
"BG323","2021-01-01",5.493
"BG324","2021-01-01",5.18
"BG325","2021-01-01",4.99
"BG331","2021-01-01",6.029
"BG332","2021-01-01",4.947
"BG333","2021-01-01",4.966
"BG334","2021-01-01",4.797
"BG341","2021-01-01",6.947
"BG342","2021-01-01",4.997
"BG343","2021-01-01",7.359
"BG344","2021-01-01",5.684
"BG411","2021-01-01",3.013
"BG412","2021-01-01",1.718
"BG413","2021-01-01",2.6
"BG414","2021-01-01",2.321
"BG415","2021-01-01",3.524
"BG421","2021-01-01",5.811
"BG422","2021-01-01",7.358
"BG423","2021-01-01",2.255
"BG424","2021-01-01",0.641
"BG425","2021-01-01",6.869
"CH011","2021-01-01",2.486
"CH012","2021-01-01",-4.908
"CH021","2021-01-01",1.739
"CH022","2021-01-01",4.258
"CH023","2021-01-01",2.842
"CH024","2021-01-01",1.332
"CH025","2021-01-01",3.317
"CH032","2021-01-01",2.842
"CH033","2021-01-01",2.714
"CH040","2021-01-01",2.401
"CH051","2021-01-01",-3.764
"CH055","2021-01-01",1.824
"CH056","2021-01-01",-5.507
"CH057","2021-01-01",3.205
"CH061","2021-01-01",3.775
"CH062","2021-01-01",-4.065
"CH063","2021-01-01",1.144
"CH064","2021-01-01",-0.248
"CH065","2021-01-01",-0.103
"CH070","2021-01-01",-0.99
"CY000","2021-01-01",16.405
"CZ010","2021-01-01",3.339
"CZ020","2021-01-01",2.666
"CZ031","2021-01-01",2.444
"CZ032","2021-01-01",1.802
"CZ041","2021-01-01",0.72
"CZ042","2021-01-01",1.693
"CZ051","2021-01-01",1.484
"CZ052","2021-01-01",1.677
"CZ053","2021-01-01",1.427
"CZ063","2021-01-01",1.072
"CZ064","2021-01-01",2.887
"CZ071","2021-01-01",1.114
"CZ072","2021-01-01",1.385
"CZ080","2021-01-01",0.523
"DE112","2021-01-01",4.636
"DE113","2021-01-01",5.33
"DE114","2021-01-01",2.675
"DE115","2021-01-01",6.187
"DE116","2021-01-01",4.826
"DE118","2021-01-01",5.238
"DE119","2021-01-01",4.649
"DE11A","2021-01-01",4.059
"DE11B","2021-01-01",4.814
"DE11C","2021-01-01",2.574
"DE11D","2021-01-01",3.354
"DE123","2021-01-01",5.182
"DE127","2021-01-01",4.511
"DE128","2021-01-01",5.132
"DE12A","2021-01-01",3.835
"DE12B","2021-01-01",4.7
"DE12C","2021-01-01",3.412
"DE132","2021-01-01",3.87
"DE133","2021-01-01",4.065
"DE134","2021-01-01",5.07
"DE135","2021-01-01",3.746
"DE136","2021-01-01",1.933
"DE137","2021-01-01",2.651
"DE138","2021-01-01",2.483
"DE139","2021-01-01",4.297
"DE13A","2021-01-01",1.282
"DE141","2021-01-01",2.32
"DE143","2021-01-01",3.704
"DE145","2021-01-01",2.574
"DE146","2021-01-01",2.661
"DE147","2021-01-01",4.348
"DE148","2021-01-01",3.036
"DE149","2021-01-01",2.883
"DE214","2021-01-01",2.914
"DE215","2021-01-01",1.768
"DE216","2021-01-01",2.67
"DE217","2021-01-01",2.873
"DE218","2021-01-01",2.786
"DE219","2021-01-01",3.153
"DE21A","2021-01-01",2.35
"DE21B","2021-01-01",3.534
"DE21C","2021-01-01",3.257
"DE21D","2021-01-01",1.371
"DE21E","2021-01-01",2.952
"DE21F","2021-01-01",1.842
"DE21G","2021-01-01",3.039
"DE21H","2021-01-01",3.183
"DE21I","2021-01-01",3.605
"DE21J","2021-01-01",3.507
"DE21K","2021-01-01",3.602
"DE21L","2021-01-01",3.066
"DE21M","2021-01-01",3.602
"DE21N","2021-01-01",3.822
"DE224","2021-01-01",1.885
"DE225","2021-01-01",0.328
"DE226","2021-01-01",3.104
"DE227","2021-01-01",2.679
"DE228","2021-01-01",1.874
"DE229","2021-01-01",0.584
"DE22A","2021-01-01",3.024
"DE22B","2021-01-01",2.619
"DE22C","2021-01-01",3.284
"DE234","2021-01-01",2.4
"DE235","2021-01-01",1.438
"DE236","2021-01-01",3.239
"DE237","2021-01-01",1.417
"DE238","2021-01-01",2.868
"DE239","2021-01-01",2.617
"DE23A","2021-01-01",1.711
"DE245","2021-01-01",4.092
"DE246","2021-01-01",2.652
"DE247","2021-01-01",2.766
"DE248","2021-01-01",4.634
"DE249","2021-01-01",0.33
"DE24A","2021-01-01",0.118
"DE24B","2021-01-01",1.72
"DE24C","2021-01-01",2.421
"DE24D","2021-01-01",0.599
"DE256","2021-01-01",3.67
"DE257","2021-01-01",3.537
"DE258","2021-01-01",3.959
"DE259","2021-01-01",2.471
"DE25A","2021-01-01",3.645
"DE25B","2021-01-01",4.009
"DE25C","2021-01-01",3.458
"DE264","2021-01-01",3.319
"DE265","2021-01-01",3.301
"DE266","2021-01-01",2.481
"DE267","2021-01-01",3.232
"DE268","2021-01-01",4.576
"DE269","2021-01-01",3.808
"DE26A","2021-01-01",4.021
"DE26B","2021-01-01",3.434
"DE26C","2021-01-01",4.238
"DE275","2021-01-01",3.456
"DE276","2021-01-01",3.045
"DE277","2021-01-01",3.246
"DE278","2021-01-01",3.508
"DE279","2021-01-01",3.52
"DE27A","2021-01-01",3.831
"DE27B","2021-01-01",1.583
"DE27C","2021-01-01",2.449
"DE27D","2021-01-01",2.964
"DE27E","2021-01-01",1.657
"DE300","2021-01-01",5.021
"DE405","2021-01-01",4.093
"DE406","2021-01-01",4.411
"DE407","2021-01-01",4.276
"DE408","2021-01-01",5.021
"DE409","2021-01-01",4.197
"DE40A","2021-01-01",4.479
"DE40B","2021-01-01",3.777
"DE40C","2021-01-01",4.29
"DE40D","2021-01-01",4.62
"DE40E","2021-01-01",4.421
"DE40F","2021-01-01",4.695
"DE40G","2021-01-01",3.73
"DE40H","2021-01-01",4.369
"DE40I","2021-01-01",3.943
"DE501","2021-01-01",3.835
"DE600","2021-01-01",4.637
"DE712","2021-01-01",5.06
"DE715","2021-01-01",6.028
"DE716","2021-01-01",5.17
"DE717","2021-01-01",4.952
