"NUTS_CODE","TIMESTAMP","MEDIAN"
"AL011","2004-01-01",1.644
"AL012","2004-01-01",8.325
"AL013","2004-01-01",0.177
"AL014","2004-01-01",5.65
"AL015","2004-01-01",3.576
"AL021","2004-01-01",4.035
"AL022","2004-01-01",7.709
"AL031","2004-01-01",5.344
"AL032","2004-01-01",8.623
"AL033","2004-01-01",4.684
"AL034","2004-01-01",0.951
"AL035","2004-01-01",8.912
"AT111","2004-01-01",0.575
"AT112","2004-01-01",2.252
"AT113","2004-01-01",1.383
"AT121","2004-01-01",0.299
"AT122","2004-01-01",-1.529
"AT123","2004-01-01",0.137
"AT124","2004-01-01",-0.611
"AT125","2004-01-01",0.882
"AT126","2004-01-01",1.028
"AT127","2004-01-01",1.703
"AT211","2004-01-01",-0.092
"AT212","2004-01-01",-4.134
"AT213","2004-01-01",-1.042
"AT221","2004-01-01",1.646
"AT222","2004-01-01",-4.003
"AT223","2004-01-01",-2.863
"AT224","2004-01-01",1.224
"AT225","2004-01-01",1.787
"AT226","2004-01-01",-3.721
"AT311","2004-01-01",0.887
"AT312","2004-01-01",1.216
"AT313","2004-01-01",-0.998
"AT314","2004-01-01",-0.571
"AT315","2004-01-01",-0.395
"AT321","2004-01-01",-5.862
"AT322","2004-01-01",-3.035
"AT323","2004-01-01",-1.461
"AT331","2004-01-01",-3.356
"AT332","2004-01-01",-2.75
"AT333","2004-01-01",-7.893
"AT334","2004-01-01",-5.032
"AT335","2004-01-01",-1.613
"AT341","2004-01-01",-1.269
"AT342","2004-01-01",3.211
"BA","2004-01-01",2.046
"BE211","2004-01-01",6.214
"BE212","2004-01-01",5.948
"BE213","2004-01-01",5.697
"BE223","2004-01-01",5.261
"BE224","2004-01-01",5.435
"BE225","2004-01-01",5.422
"BE231","2004-01-01",5.64
"BE234","2004-01-01",5.768
"BE235","2004-01-01",5.686
"BE236","2004-01-01",5.855
"BE241","2004-01-01",5.389
"BE242","2004-01-01",5.108
"BE251","2004-01-01",6.11
"BE252","2004-01-01",5.404
"BE253","2004-01-01",6.19
"BE254","2004-01-01",5.757
"BE255","2004-01-01",5.922
"BE256","2004-01-01",5.74
"BE258","2004-01-01",6.359
"BE310","2004-01-01",5.103
"BE323","2004-01-01",5.613
"BE328","2004-01-01",6.058
"BE329","2004-01-01",5.47
"BE32A","2004-01-01",5.543
"BE32B","2004-01-01",4.831
"BE32C","2004-01-01",5.376
"BE32D","2004-01-01",4.062
"BE331","2004-01-01",4.36
"BE332","2004-01-01",4.646
"BE334","2004-01-01",4.83
"BE335","2004-01-01",3.555
"BE336","2004-01-01",2.367
"BE342","2004-01-01",3.374
"BE343","2004-01-01",3.877
"BE344","2004-01-01",3.518
"BE345","2004-01-01",3.796
"BE351","2004-01-01",4.349
"BE352","2004-01-01",4.739
"BE353","2004-01-01",4.492
"BG311","2004-01-01",1.469
"BG312","2004-01-01",1.992
"BG313","2004-01-01",1.637
"BG314","2004-01-01",2.611
"BG315","2004-01-01",2.11
"BG321","2004-01-01",2.572
"BG322","2004-01-01",1.405
"BG323","2004-01-01",2.097
"BG324","2004-01-01",2.763
"BG325","2004-01-01",1.737
"BG331","2004-01-01",4.197
"BG332","2004-01-01",1.856
"BG333","2004-01-01",2.429
"BG334","2004-01-01",2.226
"BG341","2004-01-01",4.59
"BG342","2004-01-01",2.184
"BG343","2004-01-01",4.48
"BG344","2004-01-01",3.522
"BG411","2004-01-01",0.546
"BG412","2004-01-01",-0.155
"BG413","2004-01-01",-0.095
"BG414","2004-01-01",-0.644
"BG415","2004-01-01",1.137
"BG421","2004-01-01",2.99
"BG422","2004-01-01",4.831
"BG423","2004-01-01",-0.434
"BG424","2004-01-01",-1.987
"BG425","2004-01-01",4.069
"CH011","2004-01-01",2.687
"CH012","2004-01-01",-4.672
"CH021","2004-01-01",1.427
"CH022","2004-01-01",3.543
"CH023","2004-01-01",2.827
"CH024","2004-01-01",1.032
"CH025","2004-01-01",2.928
"CH032","2004-01-01",3.068
"CH033","2004-01-01",3.947
"CH040","2004-01-01",3.791
"CH051","2004-01-01",-3.681
"CH055","2004-01-01",0.88
"CH056","2004-01-01",-5.674
"CH057","2004-01-01",3.804
"CH061","2004-01-01",3.397
"CH062","2004-01-01",-4.565
"CH063","2004-01-01",2.371
"CH064","2004-01-01",0.283
"CH065","2004-01-01",-0.27
"CH070","2004-01-01",-1.49
"CY000","2004-01-01",15.807
"CZ010","2004-01-01",0.105
"CZ020","2004-01-01",-0.442
"CZ031","2004-01-01",-0.615
"CZ032","2004-01-01",-0.371
"CZ041","2004-01-01",-1.692
"CZ042","2004-01-01",-0.785
"CZ051","2004-01-01",-0.623
"CZ052","2004-01-01",-0.951
"CZ053","2004-01-01",-0.103
"CZ063","2004-01-01",-0.789
"CZ064","2004-01-01",0.44
"CZ071","2004-01-01",-1.516
"CZ072","2004-01-01",-0.114
"CZ080","2004-01-01",-1.609
"DE112","2004-01-01",3.186
"DE113","2004-01-01",3.299
"DE114","2004-01-01",1.935
"DE115","2004-01-01",3.933
"DE116","2004-01-01",3.413
"DE118","2004-01-01",4.538
"DE119","2004-01-01",3.002
"DE11A","2004-01-01",3.023
"DE11B","2004-01-01",2.896
"DE11C","2004-01-01",1.84
"DE11D","2004-01-01",2.198
"DE123","2004-01-01",5.037
"DE127","2004-01-01",3.712
"DE128","2004-01-01",3.997
"DE12A","2004-01-01",2.235
"DE12B","2004-01-01",3.944
"DE12C","2004-01-01",2.255
"DE132","2004-01-01",4.229
"DE133","2004-01-01",3.864
"DE134","2004-01-01",4.77
"DE135","2004-01-01",2.606
"DE136","2004-01-01",1.878
"DE137","2004-01-01",1.384
"DE138","2004-01-01",2.652
"DE139","2004-01-01",4.239
"DE13A","2004-01-01",2.567
"DE141","2004-01-01",1.463
"DE143","2004-01-01",3.047
"DE145","2004-01-01",1.711
"DE146","2004-01-01",2.828
"DE147","2004-01-01",4.177
"DE148","2004-01-01",2.152
"DE149","2004-01-01",2.597
"DE214","2004-01-01",1.497
"DE215","2004-01-01",-0.617
"DE216","2004-01-01",0.915
"DE217","2004-01-01",2.354
"DE218","2004-01-01",2.119
"DE219","2004-01-01",2.095
"DE21A","2004-01-01",2.039
"DE21B","2004-01-01",2.419
"DE21C","2004-01-01",1.719
"DE21D","2004-01-01",0.507
"DE21E","2004-01-01",1.808
"DE21F","2004-01-01",0.437
"DE21G","2004-01-01",1.809
"DE21H","2004-01-01",3.106
"DE21I","2004-01-01",2.261
"DE21J","2004-01-01",2.334
"DE21K","2004-01-01",1.338
"DE21L","2004-01-01",2.368
"DE21M","2004-01-01",1.308
"DE21N","2004-01-01",2.832
"DE224","2004-01-01",0.331
"DE225","2004-01-01",-1.593
