"NUTS_CODE","TIMESTAMP","MEDIAN"
"AL011","2019-01-01",1.675
"AL012","2019-01-01",10.045
"AL013","2019-01-01",0.635
"AL014","2019-01-01",6.492
"AL015","2019-01-01",4.3
"AL021","2019-01-01",5.159
"AL022","2019-01-01",8.054
"AL031","2019-01-01",6.341
"AL032","2019-01-01",9.457
"AL033","2019-01-01",4.236
"AL034","2019-01-01",1.046
"AL035","2019-01-01",8.817
"AT111","2019-01-01",1.46
"AT112","2019-01-01",3.574
"AT113","2019-01-01",3.244
"AT121","2019-01-01",2.517
"AT122","2019-01-01",0.229
"AT123","2019-01-01",2.33
"AT124","2019-01-01",0.73
"AT125","2019-01-01",2.05
"AT126","2019-01-01",3.153
"AT127","2019-01-01",3.326
"AT211","2019-01-01",1.489
"AT212","2019-01-01",-3.087
"AT213","2019-01-01",0.167
"AT221","2019-01-01",2.788
"AT222","2019-01-01",-2.884
"AT223","2019-01-01",-1.636
"AT224","2019-01-01",2.254
"AT225","2019-01-01",3.05
"AT226","2019-01-01",-2.296
"AT311","2019-01-01",1.782
"AT312","2019-01-01",2.302
"AT313","2019-01-01",0.013
"AT314","2019-01-01",0.762
"AT315","2019-01-01",0.817
"AT321","2019-01-01",-4.771
"AT322","2019-01-01",-3.858
"AT323","2019-01-01",-0.87
"AT331","2019-01-01",-3.056
"AT332","2019-01-01",-3.75
"AT333","2019-01-01",-5.693
"AT334","2019-01-01",-5.032
"AT335","2019-01-01",-2.813
"AT341","2019-01-01",-0.834
"AT342","2019-01-01",2.711
"BA","2019-01-01",1.768
"BE211","2019-01-01",5.342
"BE212","2019-01-01",5.348
"BE213","2019-01-01",4.678
"BE223","2019-01-01",3.965
"BE224","2019-01-01",4.708
"BE225","2019-01-01",3.763
"BE231","2019-01-01",4.74
"BE234","2019-01-01",4.718
"BE235","2019-01-01",4.786
"BE236","2019-01-01",5.355
"BE241","2019-01-01",4.73
"BE242","2019-01-01",4.498
"BE251","2019-01-01",4.929
"BE252","2019-01-01",5.387
"BE253","2019-01-01",5.257
"BE254","2019-01-01",4.857
"BE256","2019-01-01",4.831
"BE258","2019-01-01",5.426
"BE310","2019-01-01",3.82
"BE323","2019-01-01",4.363
"BE328","2019-01-01",4.876
"BE329","2019-01-01",4.22
"BE32A","2019-01-01",4.643
"BE32B","2019-01-01",4.108
"BE32C","2019-01-01",4.467
"BE32D","2019-01-01",3.079
"BE331","2019-01-01",2.784
"BE332","2019-01-01",3.07
"BE334","2019-01-01",3.703
"BE335","2019-01-01",2.316
"BE336","2019-01-01",1.14
"BE342","2019-01-01",1.38
"BE343","2019-01-01",1.92
"BE344","2019-01-01",1.7
"BE345","2019-01-01",2.536
"BE351","2019-01-01",3.027
"BE352","2019-01-01",3.339
"BE353","2019-01-01",3.092
"BG311","2019-01-01",3.931
"BG312","2019-01-01",3.752
"BG313","2019-01-01",3.796
"BG314","2019-01-01",4.526
"BG315","2019-01-01",3.197
"BG321","2019-01-01",3.288
"BG322","2019-01-01",2.282
"BG323","2019-01-01",3.77
"BG324","2019-01-01",4.421
"BG325","2019-01-01",3.638
"BG331","2019-01-01",4.026
"BG332","2019-01-01",3.754
"BG333","2019-01-01",3.154
"BG334","2019-01-01",3.027
"BG341","2019-01-01",5.964
"BG342","2019-01-01",3.552
"BG343","2019-01-01",6.265
"BG344","2019-01-01",4.538
