"NUTS_CODE","TIMESTAMP","MEDIAN"
"AL011","2015-01-01",4.839
"AL012","2015-01-01",12.045
"AL013","2015-01-01",2.518
"AL014","2015-01-01",8.48
"AL015","2015-01-01",6.191
"AL021","2015-01-01",7.416
"AL022","2015-01-01",12.103
"AL031","2015-01-01",8.939
"AL032","2015-01-01",12.35
"AL033","2015-01-01",7.944
"AL034","2015-01-01",3.823
"AL035","2015-01-01",12.161
"AT111","2015-01-01",5.158
"AT112","2015-01-01",6.74
"AT113","2015-01-01",6.631
"AT121","2015-01-01",6.327
"AT122","2015-01-01",4.951
"AT123","2015-01-01",6.573
"AT124","2015-01-01",4.692
"AT125","2015-01-01",5.654
"AT126","2015-01-01",6.513
"AT127","2015-01-01",6.88
"AT211","2015-01-01",4.226
"AT212","2015-01-01",0.566
"AT213","2015-01-01",2.936
"AT221","2015-01-01",5.146
"AT222","2015-01-01",2.216
"AT223","2015-01-01",2.707
"AT224","2015-01-01",6.838
"AT225","2015-01-01",5.402
"AT226","2015-01-01",1.396
"AT311","2015-01-01",6.029
"AT312","2015-01-01",6.319
"AT313","2015-01-01",4.28
"AT314","2015-01-01",5.162
"AT315","2015-01-01",5.431
"AT321","2015-01-01",-0.73
"AT322","2015-01-01",0.718
"AT323","2015-01-01",3.33
"AT331","2015-01-01",0.445
"AT332","2015-01-01",0.75
"AT333","2015-01-01",-1.737
"AT334","2015-01-01",-0.833
"AT335","2015-01-01",2.221
"AT341","2015-01-01",2.579
"AT342","2015-01-01",5.938
"BA","2015-01-01",3.891
"BE211","2015-01-01",6.247
"BE212","2015-01-01",6.305
"BE213","2015-01-01",6.204
"BE223","2015-01-01",6.276
"BE224","2015-01-01",6.065
"BE225","2015-01-01",5.749
"BE231","2015-01-01",6.663
"BE234","2015-01-01",6.891
"BE235","2015-01-01",6.709
"BE236","2015-01-01",6.455
"BE241","2015-01-01",6.82
"BE242","2015-01-01",6.073
"BE251","2015-01-01",6.786
"BE252","2015-01-01",6.687
"BE253","2015-01-01",7.19
"BE254","2015-01-01",7.107
"BE255","2015-01-01",6.922
"BE256","2015-01-01",7.081
"BE258","2015-01-01",7.026
"BE310","2015-01-01",6.052
"BE323","2015-01-01",6.209
"BE328","2015-01-01",6.709
"BE329","2015-01-01",6.066
"BE32A","2015-01-01",6.489
"BE32B","2015-01-01",5.831
"BE32C","2015-01-01",6.313
"BE32D","2015-01-01",5.479
"BE331","2015-01-01",5.482
"BE332","2015-01-01",5.48
"BE334","2015-01-01",6.026
"BE335","2015-01-01",4.729
"BE336","2015-01-01",3.185
"BE342","2015-01-01",4.335
"BE343","2015-01-01",4.742
"BE344","2015-01-01",4.757
"BE345","2015-01-01",5.52
"BE351","2015-01-01",5.427
"BE352","2015-01-01",5.316
"BE353","2015-01-01",5.569
"BG311","2015-01-01",4.799
"BG312","2015-01-01",4.284
"BG313","2015-01-01",4.056
"BG314","2015-01-01",4.457
"BG315","2015-01-01",3.813
"BG321","2015-01-01",4.335
"BG322","2015-01-01",3.524
"BG323","2015-01-01",3.863
"BG324","2015-01-01",5.372
"BG325","2015-01-01",3.635
"BG331","2015-01-01",5.221
"BG332","2015-01-01",3.442
"BG333","2015-01-01",3.903
"BG334","2015-01-01",3.849
"BG341","2015-01-01",6.394
"BG342","2015-01-01",4.656
"BG343","2015-01-01",6.989
"BG344","2015-01-01",6.262
"BG411","2015-01-01",2.438
"BG412","2015-01-01",1.831
"BG413","2015-01-01",2.405
"BG414","2015-01-01",2.043
"BG415","2015-01-01",3.075
"BG421","2015-01-01",6.313
"BG422","2015-01-01",7.212
"BG423","2015-01-01",3.091
"BG424","2015-01-01",0.768
"BG425","2015-01-01",5.944
"CH011","2015-01-01",4.324
"CH012","2015-01-01",-2.507
"CH021","2015-01-01",3.677
"CH022","2015-01-01",6.014
"CH023","2015-01-01",5.349
"CH024","2015-01-01",2.908
"CH025","2015-01-01",6.005
"CH032","2015-01-01",4.008
"CH033","2015-01-01",5.59
"CH040","2015-01-01",5.057
"CH051","2015-01-01",-0.771
"CH055","2015-01-01",3.575
"CH056","2015-01-01",-1.674
"CH057","2015-01-01",6.158
"CH061","2015-01-01",6.461
"CH062","2015-01-01",-1.786
"CH063","2015-01-01",3.403
"CH064","2015-01-01",3.053
"CH065","2015-01-01",2.778
"CH070","2015-01-01",3.343
"CY000","2015-01-01",15.499
"CZ010","2015-01-01",6.057
"CZ020","2015-01-01",5.818
"CZ031","2015-01-01",5.164
"CZ032","2015-01-01",4.847
