"NUTS_ID","TIMESTAMP","MEDIAN"
"AD","2012-01-01",1
"AL011","2012-01-01",-0.509
"AL012","2012-01-01",-0.754
"AL013","2012-01-01",-0.674
"AL014","2012-01-01",-0.355
"AL015","2012-01-01",-0.28
"AL021","2012-01-01",-0.517
"AL022","2012-01-01",-0.649
"AL031","2012-01-01",-0.221
"AL032","2012-01-01",-1.274
"AL033","2012-01-01",0.084
"AL034","2012-01-01",-1.141
"AL035","2012-01-01",-0.079
"AT111","2012-01-01",0.344
"AT112","2012-01-01",-0.027
"AT113","2012-01-01",0.499
"AT121","2012-01-01",-0.721
"AT122","2012-01-01",-0.426
"AT123","2012-01-01",0.381
"AT124","2012-01-01",-0.554
"AT125","2012-01-01",0.452
"AT126","2012-01-01",0.325
"AT127","2012-01-01",1.062
"AT130","2012-01-01",0.412
"AT211","2012-01-01",0.314
"AT212","2012-01-01",-0.386
"AT213","2012-01-01",-0.022
"AT221","2012-01-01",0.156
"AT222","2012-01-01",-0.658
"AT223","2012-01-01",-0.801
"AT224","2012-01-01",0.162
"AT225","2012-01-01",0.087
"AT226","2012-01-01",-1.156
"AT311","2012-01-01",-0.041
"AT312","2012-01-01",-0.259
"AT313","2012-01-01",-1.133
"AT314","2012-01-01",-0.816
"AT315","2012-01-01",-0.992
"AT321","2012-01-01",-0.792
"AT322","2012-01-01",-1.205
"AT323","2012-01-01",-0.461
"AT331","2012-01-01",-1.337
"AT332","2012-01-01",-0.6
"AT333","2012-01-01",-0.369
"AT334","2012-01-01",-0.828
"AT335","2012-01-01",-1.129
"AT341","2012-01-01",-0.865
"AT342","2012-01-01",-0.08
"BA","2012-01-01",-0.744
"BE211","2012-01-01",0.957
"BE212","2012-01-01",1.459
"BE213","2012-01-01",0.909
"BE223","2012-01-01",1.094
"BE224","2012-01-01",1.351
"BE225","2012-01-01",1.471
"BE231","2012-01-01",1.759
"BE232","2012-01-01",1.841
"BE233","2012-01-01",1.988
"BE234","2012-01-01",1.811
"BE235","2012-01-01",1.743
"BE236","2012-01-01",1.817
"BE241","2012-01-01",1.472
"BE242","2012-01-01",1.566
"BE251","2012-01-01",1.436
"BE252","2012-01-01",0.925
"BE253","2012-01-01",1.081
"BE254","2012-01-01",1.392
"BE255","2012-01-01",1.299
"BE256","2012-01-01",1.075
"BE257","2012-01-01",1.089
"BE258","2012-01-01",1.597
"BE310","2012-01-01",1.414
