"NUTS_ID","TIMESTAMP","MEDIAN"
"AD","2017-01-01",0.362
"AL011","2017-01-01",0.328
"AL012","2017-01-01",-0.184
"AL013","2017-01-01",0.191
"AL014","2017-01-01",0.527
"AL015","2017-01-01",0.254
"AL021","2017-01-01",0.599
"AL022","2017-01-01",0.096
"AL031","2017-01-01",0.743
"AL032","2017-01-01",0.431
"AL033","2017-01-01",0.768
"AL034","2017-01-01",0.363
"AL035","2017-01-01",0.596
"AT111","2017-01-01",-0.829
"AT112","2017-01-01",-0.238
"AT113","2017-01-01",-0.283
"AT121","2017-01-01",-0.415
"AT122","2017-01-01",-0.401
"AT123","2017-01-01",-0.522
"AT124","2017-01-01",0.249
"AT125","2017-01-01",-0.345
"AT126","2017-01-01",-0.085
"AT127","2017-01-01",-0.411
"AT130","2017-01-01",-0.231
"AT211","2017-01-01",0.633
"AT212","2017-01-01",0.95
"AT213","2017-01-01",0.776
"AT221","2017-01-01",-0.242
"AT222","2017-01-01",-0.226
"AT223","2017-01-01",-0.207
"AT224","2017-01-01",-0.222
"AT225","2017-01-01",0.098
"AT226","2017-01-01",0.165
"AT311","2017-01-01",-0.259
"AT312","2017-01-01",
"AT313","2017-01-01",0.155
"AT314","2017-01-01",-0.357
"AT315","2017-01-01",-0.403
"AT321","2017-01-01",-0.073
"AT322","2017-01-01",-0.148
"AT323","2017-01-01",-0.212
"AT331","2017-01-01",-0.546
"AT332","2017-01-01",-0.482
"AT333","2017-01-01",1.543
"AT334","2017-01-01",-0.502
"AT335","2017-01-01",-0.291
"AT341","2017-01-01",-0.508
"AT342","2017-01-01",-0.448
"BA","2017-01-01",0.055
"BE211","2017-01-01",-0.161
"BE212","2017-01-01",0.472
"BE213","2017-01-01",-0.72
"BE223","2017-01-01",0.026
"BE224","2017-01-01",0.477
"BE225","2017-01-01",0.621
"BE231","2017-01-01",-0.394
"BE232","2017-01-01",0.965
"BE233","2017-01-01",-0.632
"BE234","2017-01-01",-0.96
"BE235","2017-01-01",-0.619
"BE236","2017-01-01",-0.075
"BE241","2017-01-01",0.896
"BE242","2017-01-01",0.411
"BE251","2017-01-01",-0.636
"BE252","2017-01-01",-0.183
"BE253","2017-01-01",0.251
"BE254","2017-01-01",0.334
"BE255","2017-01-01",-0.536
"BE256","2017-01-01",-0.123
"BE257","2017-01-01",-0.874
"BE258","2017-01-01",0.403
"BE310","2017-01-01",0.005
"BE323","2017-01-01",0.033
"BE328","2017-01-01",-0.659
"BE329","2017-01-01",0.574
"BE32A","2017-01-01",-0.531
"BE32B","2017-01-01",0.6
"BE32C","2017-01-01",0.315
"BE32D","2017-01-01",1.303
"BE331","2017-01-01",-0.942
"BE332","2017-01-01",-0.651
"BE334","2017-01-01",-0.374
"BE335","2017-01-01",-0.809
"BE336","2017-01-01",-0.515
"BE341","2017-01-01",-1.326
"BE342","2017-01-01",
"BE343","2017-01-01",-0.548
"BE344","2017-01-01",-0.912
"BE345","2017-01-01",-0.893
"BE351","2017-01-01",-0.59
"BE352","2017-01-01",-0.927
"BE353","2017-01-01",0.789
"BG311","2017-01-01",0.757
"BG312","2017-01-01",0.126
"BG313","2017-01-01",0.114
"BG314","2017-01-01",0.171
"BG315","2017-01-01",-0.725
"BG321","2017-01-01",-0.218
"BG322","2017-01-01",-0.906
"BG323","2017-01-01",0.013
"BG324","2017-01-01",-0.372
"BG325","2017-01-01",0.351
"BG331","2017-01-01",0.251
"BG332","2017-01-01",0.04
"BG333","2017-01-01",-0.066
"BG334","2017-01-01",-0.704
"BG341","2017-01-01",-0.557
"BG342","2017-01-01",-1.02
"BG343","2017-01-01",-0.925
"BG344","2017-01-01",-1.136
"BG411","2017-01-01",-0.656
"BG412","2017-01-01",-0.714
"BG413","2017-01-01",-0.2
"BG414","2017-01-01",-0.64
"BG415","2017-01-01",-0.54
"BG421","2017-01-01",-0.764
"BG422","2017-01-01",-1.415
"BG423","2017-01-01",-0.104
"BG424","2017-01-01",-0.53
"BG425","2017-01-01",-1.291
"CH011","2017-01-01",0.396
"CH012","2017-01-01",0.597
"CH013","2017-01-01",-0.234
"CH021","2017-01-01",0.203
"CH022","2017-01-01",0.174
"CH023","2017-01-01",-0.819
"CH024","2017-01-01",0.527
"CH025","2017-01-01",-1.026
"CH032","2017-01-01",-1.141
"CH033","2017-01-01",-0.557
"CH040","2017-01-01",-0.71
"CH051","2017-01-01",-1.107
"CH052","2017-01-01",-0.005
"CH053","2017-01-01",-0.866
"CH054","2017-01-01",-1.029
"CH055","2017-01-01",-0.836
"CH056","2017-01-01",0.91
"CH057","2017-01-01",-0.91
"CH061","2017-01-01",-0.31
"CH062","2017-01-01",0.05
"CH063","2017-01-01",-0.169
"CH064","2017-01-01",-0.25
"CH065","2017-01-01",-0.985
"CH066","2017-01-01",-1.343
"CH070","2017-01-01",0.776
"CY000","2017-01-01",-0.529
"CZ010","2017-01-01",-0.66
"CZ020","2017-01-01",0.088
"CZ031","2017-01-01",0.815
"CZ032","2017-01-01",0.805
"CZ041","2017-01-01",0.974
"CZ042","2017-01-01",0.414
"CZ051","2017-01-01",1.024
"CZ052","2017-01-01",1.614
"CZ053","2017-01-01",0.771
"CZ063","2017-01-01",0.522
"CZ064","2017-01-01",0.084
"CZ071","2017-01-01",1.137
"CZ072","2017-01-01",0.575
"CZ080","2017-01-01",-0.135
"DE112","2017-01-01",-0.076
"DE113","2017-01-01",-1.022
"DE114","2017-01-01",-0.938
"DE115","2017-01-01",-0.567
"DE116","2017-01-01",-0.218
"DE118","2017-01-01",-0.625
"DE119","2017-01-01",-0.896
"DE11A","2017-01-01",-0.751
"DE11B","2017-01-01",-0.985
"DE11C","2017-01-01",0.066
"DE11D","2017-01-01",-0.492
"DE121","2017-01-01",0.846
"DE122","2017-01-01",0.13
"DE123","2017-01-01",0.41
"DE124","2017-01-01",0.856
"DE125","2017-01-01",-0.431
"DE127","2017-01-01",-0.75
"DE128","2017-01-01",-0.351
"DE129","2017-01-01",-0.186
"DE12A","2017-01-01",0.729
"DE12B","2017-01-01",-0.24
"DE12C","2017-01-01",0.786
"DE131","2017-01-01",-0.642
"DE132","2017-01-01",-0.391
"DE133","2017-01-01",-0.609
"DE134","2017-01-01",0.184
"DE135","2017-01-01",-0.044
"DE136","2017-01-01",0.236
"DE137","2017-01-01",0.259
"DE138","2017-01-01",-0.351
"DE139","2017-01-01",-0.344
"DE13A","2017-01-01",-0.682
"DE141","2017-01-01",-0.888
"DE142","2017-01-01",-0.169
"DE143","2017-01-01",0.549
"DE144","2017-01-01",
"DE145","2017-01-01",-1.124
"DE146","2017-01-01",0.042
"DE147","2017-01-01",-0.59
"DE148","2017-01-01",-0.616
"DE149","2017-01-01",-0.269
"DE211","2017-01-01",
"DE214","2017-01-01",-0.205
"DE215","2017-01-01",-0.05
"DE216","2017-01-01",0.078
"DE217","2017-01-01",
"DE218","2017-01-01",0.474
"DE219","2017-01-01",0.608
"DE21A","2017-01-01",
"DE21B","2017-01-01",
"DE21C","2017-01-01",-0.964
"DE21D","2017-01-01",-0.105
"DE21E","2017-01-01",1.185
"DE21F","2017-01-01",0.08
"DE21G","2017-01-01",
"DE21H","2017-01-01",0.168
"DE21I","2017-01-01",0.524
"DE21J","2017-01-01",
"DE21K","2017-01-01",-0.309
"DE21L","2017-01-01",-1.044
"DE21M","2017-01-01",0.09
"DE21N","2017-01-01",
"DE223","2017-01-01",
"DE224","2017-01-01",0.067
"DE225","2017-01-01",0.631
"DE226","2017-01-01",1.037
"DE227","2017-01-01",
"DE228","2017-01-01",-1.032
"DE229","2017-01-01",0.75
"DE22A","2017-01-01",
"DE22B","2017-01-01",0.775
"DE22C","2017-01-01",
"DE231","2017-01-01",
"DE234","2017-01-01",0.743
"DE235","2017-01-01",0.078
"DE236","2017-01-01",0.266
"DE237","2017-01-01",0.608
"DE238","2017-01-01",0.546
"DE239","2017-01-01",0.547
"DE23A","2017-01-01",0.53
"DE241","2017-01-01",
"DE244","2017-01-01",
"DE245","2017-01-01",0.128
"DE246","2017-01-01",0.909
"DE247","2017-01-01",
"DE248","2017-01-01",0.052
"DE249","2017-01-01",0.786
"DE24A","2017-01-01",0.148
"DE24B","2017-01-01",
"DE24C","2017-01-01",
"DE24D","2017-01-01",0.934
"DE251","2017-01-01",
"DE252","2017-01-01",
"DE254","2017-01-01",0.329
"DE256","2017-01-01",-0.65
"DE257","2017-01-01",0.653
"DE258","2017-01-01",-0.49
"DE259","2017-01-01",0.992
"DE25A","2017-01-01",-0.75
"DE25B","2017-01-01",0.295
"DE25C","2017-01-01",-0.115
"DE264","2017-01-01",-0.492
"DE265","2017-01-01",-0.644
"DE266","2017-01-01",-0.961
"DE267","2017-01-01",-0.499
"DE268","2017-01-01",-0.707
"DE269","2017-01-01",-0.154
"DE26A","2017-01-01",-0.454
"DE26B","2017-01-01",-0.858
"DE26C","2017-01-01",-0.808
"DE271","2017-01-01",
"DE272","2017-01-01",
"DE273","2017-01-01",
"DE274","2017-01-01",
"DE275","2017-01-01",-0.496
"DE276","2017-01-01",0.139
"DE277","2017-01-01",0.172
"DE278","2017-01-01",-0.005
"DE279","2017-01-01",-0.654
"DE27A","2017-01-01",
"DE27B","2017-01-01",-0.285
"DE27C","2017-01-01",
"DE27D","2017-01-01",0
"DE27E","2017-01-01",-0.128
"DE300","2017-01-01",
"DE401","2017-01-01",
"DE402","2017-01-01",
"DE403","2017-01-01",
"DE404","2017-01-01",
"DE405","2017-01-01",
"DE406","2017-01-01",
"DE407","2017-01-01",-1.326
"DE408","2017-01-01",
"DE409","2017-01-01",
"DE40A","2017-01-01",
"DE40B","2017-01-01",-0.775
"DE40C","2017-01-01",
"DE40D","2017-01-01",
"DE40E","2017-01-01",
"DE40F","2017-01-01",
"DE40G","2017-01-01",1.399
"DE40H","2017-01-01",
"DE40I","2017-01-01",
"DE501","2017-01-01",
"DE502","2017-01-01",
"DE600","2017-01-01",
"DE711","2017-01-01",0.21
"DE714","2017-01-01",-0.836
"DE715","2017-01-01",-0.435
"DE716","2017-01-01",-0.108
"DE717","2017-01-01",0.142
"DE718","2017-01-01",-0.009
"DE719","2017-01-01",-0.041
"DE71A","2017-01-01",-0.95
"DE71B","2017-01-01",-0.217
"DE71C","2017-01-01",0.085
"DE71D","2017-01-01",-1.193
"DE71E","2017-01-01",-0.385
"DE721","2017-01-01",-0.727
"DE722","2017-01-01",-0.685
"DE723","2017-01-01",-0.811
"DE724","2017-01-01",-0.96
"DE725","2017-01-01",-0.311
"DE732","2017-01-01",0.245
"DE733","2017-01-01",-0.108
"DE734","2017-01-01",-0.485
"DE735","2017-01-01",-0.627
"DE736","2017-01-01",-0.94
"DE737","2017-01-01",-0.588
"DE803","2017-01-01",
"DE804","2017-01-01",
"DE80J","2017-01-01",
"DE80K","2017-01-01",
"DE80L","2017-01-01",
"DE80M","2017-01-01",
"DE80N","2017-01-01",
"DE80O","2017-01-01",
"DE911","2017-01-01",
"DE912","2017-01-01",
"DE913","2017-01-01",
"DE914","2017-01-01",
"DE916","2017-01-01",-0.655
"DE917","2017-01-01",
"DE918","2017-01-01",
"DE91A","2017-01-01",
"DE91B","2017-01-01",-0.547
"DE91C","2017-01-01",-0.494
"DE922","2017-01-01",
"DE923","2017-01-01",
"DE925","2017-01-01",
"DE926","2017-01-01",
"DE927","2017-01-01",
"DE928","2017-01-01",
"DE929","2017-01-01",
"DE931","2017-01-01",
"DE932","2017-01-01",
"DE933","2017-01-01",
"DE934","2017-01-01",
