"NUTS_ID","TIMESTAMP","MEDIAN"
"AD","2022-01-01",0.632
"AL011","2022-01-01",1.499
"AL012","2022-01-01",1.145
"AL013","2022-01-01",1.037
"AL014","2022-01-01",1.911
"AL015","2022-01-01",1.412
"AL021","2022-01-01",1.871
"AL022","2022-01-01",1.519
"AL031","2022-01-01",1.532
"AL032","2022-01-01",1.937
"AL033","2022-01-01",1.268
"AL034","2022-01-01",0.976
"AL035","2022-01-01",1.335
"AT111","2022-01-01",0.724
"AT112","2022-01-01",0.799
"AT113","2022-01-01",1.439
"AT121","2022-01-01",0.612
"AT122","2022-01-01",1.202
"AT123","2022-01-01",0.789
"AT124","2022-01-01",0.923
"AT125","2022-01-01",0.9
"AT126","2022-01-01",1.018
"AT127","2022-01-01",0.98
"AT130","2022-01-01",1.073
"AT211","2022-01-01",-0.763
"AT212","2022-01-01",-0.35
"AT213","2022-01-01",-0.259
"AT221","2022-01-01",1.553
"AT222","2022-01-01",0.813
"AT223","2022-01-01",1.318
"AT224","2022-01-01",1.475
"AT225","2022-01-01",1.115
"AT226","2022-01-01",0.78
"AT311","2022-01-01",0.408
"AT312","2022-01-01",0.508
"AT313","2022-01-01",-0.33
"AT314","2022-01-01",0.807
"AT315","2022-01-01",0.525
"AT321","2022-01-01",0.719
"AT322","2022-01-01",0.433
"AT323","2022-01-01",0.465
"AT331","2022-01-01",0.848
"AT332","2022-01-01",1.275
"AT333","2022-01-01",0.083
"AT334","2022-01-01",2.132
"AT335","2022-01-01",0.783
"AT341","2022-01-01",0.536
"AT342","2022-01-01",0.819
"BA","2022-01-01",0.988
"BE211","2022-01-01",1.037
"BE212","2022-01-01",0.961
"BE213","2022-01-01",0.853
"BE223","2022-01-01",-1.254
"BE224","2022-01-01",0.481
"BE225","2022-01-01",-0.558
"BE231","2022-01-01",0.116
"BE232","2022-01-01",-0.932
"BE233","2022-01-01",-0.392
"BE234","2022-01-01",0.48
"BE235","2022-01-01",0.663
"BE236","2022-01-01",0.762
"BE241","2022-01-01",-0.398
"BE242","2022-01-01",-0.053
"BE251","2022-01-01",0.448
"BE252","2022-01-01",-0.255
"BE253","2022-01-01",0.558
"BE254","2022-01-01",0.676
"BE255","2022-01-01",1.262
"BE256","2022-01-01",-0.31
"BE257","2022-01-01",0.176
"BE258","2022-01-01",0.827
"BE310","2022-01-01",-0.845
"BE323","2022-01-01",0.667
"BE328","2022-01-01",1.22
"BE329","2022-01-01",0.167
"BE32A","2022-01-01",0.85
"BE32B","2022-01-01",-1.788
"BE32C","2022-01-01",-0.57
"BE32D","2022-01-01",0.238
"BE331","2022-01-01",0.684
"BE332","2022-01-01",0.796
"BE334","2022-01-01",0.365
"BE335","2022-01-01",0.387
"BE336","2022-01-01",0.666
"BE341","2022-01-01",-0.1
"BE342","2022-01-01",0.553
"BE343","2022-01-01",0.583
"BE344","2022-01-01",0.635
"BE345","2022-01-01",0.476
"BE351","2022-01-01",0.911
"BE352","2022-01-01",0.469
"BE353","2022-01-01",-0.851
"BG311","2022-01-01",0.399
"BG312","2022-01-01",0.457
"BG313","2022-01-01",0.355
"BG314","2022-01-01",0.276
"BG315","2022-01-01",0.458
"BG321","2022-01-01",0.324
"BG322","2022-01-01",0.254
"BG323","2022-01-01",0.175
"BG324","2022-01-01",-0.231
"BG325","2022-01-01",-0.039
"BG331","2022-01-01",0.135
"BG332","2022-01-01",-0.164
"BG333","2022-01-01",-0.22
"BG334","2022-01-01",-0.071
"BG341","2022-01-01",0.704
"BG342","2022-01-01",0.395
"BG343","2022-01-01",0.809
"BG344","2022-01-01",0.543
"BG411","2022-01-01",0.702
"BG412","2022-01-01",0.656
"BG413","2022-01-01",1.407
"BG414","2022-01-01",0.661
"BG415","2022-01-01",1.206
"BG421","2022-01-01",1.001
"BG422","2022-01-01",0.538
"BG423","2022-01-01",1.052
"BG424","2022-01-01",0.566
"BG425","2022-01-01",0.095
"CH011","2022-01-01",0.949
"CH012","2022-01-01",0.599
"CH013","2022-01-01",1.85
"CH021","2022-01-01",0.122
"CH022","2022-01-01",0.57
"CH023","2022-01-01",0.889
"CH024","2022-01-01",0
"CH025","2022-01-01",0.824
"CH032","2022-01-01",1.458
"CH033","2022-01-01",1.621
"CH040","2022-01-01",-0.11
"CH051","2022-01-01",-0.712
"CH052","2022-01-01",0.594
"CH053","2022-01-01",-2.456
"CH054","2022-01-01",-2.093
"CH055","2022-01-01",-0.965
"CH056","2022-01-01",0.828
"CH057","2022-01-01",0.451
"CH061","2022-01-01",-0.096
"CH062","2022-01-01",0.243
"CH063","2022-01-01",-0.401
"CH064","2022-01-01",0.593
"CH065","2022-01-01",0.24
"CH066","2022-01-01",-0.351
"CH070","2022-01-01",1.828
"CY000","2022-01-01",0.505
"CZ010","2022-01-01",-1.134
"CZ020","2022-01-01",-0.319
"CZ031","2022-01-01",1.028
"CZ032","2022-01-01",0.656
"CZ041","2022-01-01",-0.697
"CZ042","2022-01-01",0.103
"CZ051","2022-01-01",
"CZ052","2022-01-01",-1.094
"CZ053","2022-01-01",-1.079
"CZ063","2022-01-01",-0.051
"CZ064","2022-01-01",0.797
"CZ071","2022-01-01",-0.449
"CZ072","2022-01-01",0.839
"CZ080","2022-01-01",-0.298
"DE112","2022-01-01",0.991
"DE113","2022-01-01",0.858
"DE114","2022-01-01",0.838
"DE115","2022-01-01",1.066
"DE116","2022-01-01",1.353
"DE118","2022-01-01",0.597
"DE119","2022-01-01",0.559
"DE11A","2022-01-01",0.026
"DE11B","2022-01-01",-1.115
"DE11C","2022-01-01",-0.205
"DE11D","2022-01-01",0.474
"DE121","2022-01-01",0.666
"DE122","2022-01-01",1.104
"DE123","2022-01-01",1.058
"DE124","2022-01-01",0.821
"DE125","2022-01-01",0.414
"DE127","2022-01-01",-1.016
"DE128","2022-01-01",0.34
"DE129","2022-01-01",0.78
"DE12A","2022-01-01",0.936
"DE12B","2022-01-01",0.882
"DE12C","2022-01-01",0.245
"DE131","2022-01-01",1.988
"DE132","2022-01-01",1.579
"DE133","2022-01-01",1.966
"DE134","2022-01-01",1.064
"DE135","2022-01-01",0.411
"DE136","2022-01-01",-0.31
"DE137","2022-01-01",0.048
"DE138","2022-01-01",0.908
"DE139","2022-01-01",0.589
"DE13A","2022-01-01",0.509
"DE141","2022-01-01",-0.406
"DE142","2022-01-01",0.966
"DE143","2022-01-01",0.517
"DE144","2022-01-01",0.09
"DE145","2022-01-01",0.18
"DE146","2022-01-01",1.117
"DE147","2022-01-01",1.021
"DE148","2022-01-01",0.531
"DE149","2022-01-01",1.045
