"NUTS_ID","TIMESTAMP","MEDIAN"
"AD","2019-01-01",1.571
"AL011","2019-01-01",-0.528
"AL012","2019-01-01",-1.033
"AL013","2019-01-01",-0.545
"AL014","2019-01-01",-0.476
"AL015","2019-01-01",-0.235
"AL021","2019-01-01",-0.038
"AL022","2019-01-01",-0.567
"AL031","2019-01-01",-0.055
"AL032","2019-01-01",-0.887
"AL033","2019-01-01",-0.61
"AL034","2019-01-01",-0.657
"AL035","2019-01-01",-0.658
"AT111","2019-01-01",0.133
"AT112","2019-01-01",0.211
"AT113","2019-01-01",0.657
"AT121","2019-01-01",0.176
"AT122","2019-01-01",-0.208
"AT123","2019-01-01",-0.11
"AT124","2019-01-01",-0.113
"AT125","2019-01-01",0.272
"AT126","2019-01-01",-0.008
"AT127","2019-01-01",-0.076
"AT130","2019-01-01",-0.337
"AT211","2019-01-01",0.394
"AT212","2019-01-01",-0.079
"AT213","2019-01-01",0.435
"AT221","2019-01-01",0.331
"AT222","2019-01-01",-0.73
"AT223","2019-01-01",-0.627
"AT224","2019-01-01",0.293
"AT225","2019-01-01",0.63
"AT226","2019-01-01",-1.03
"AT311","2019-01-01",-0.217
"AT312","2019-01-01",1.202
"AT313","2019-01-01",-0.88
"AT314","2019-01-01",-0.542
"AT315","2019-01-01",-0.484
"AT321","2019-01-01",-0.586
"AT322","2019-01-01",-1.01
"AT323","2019-01-01",-0.81
"AT331","2019-01-01",-0.815
"AT332","2019-01-01",-0.916
"AT333","2019-01-01",0.187
"AT334","2019-01-01",-0.966
"AT335","2019-01-01",-0.903
"AT341","2019-01-01",-0.933
"AT342","2019-01-01",-0.9
"BA","2019-01-01",-0.612
"BE211","2019-01-01",0.582
"BE212","2019-01-01",0.056
"BE213","2019-01-01",0.486
"BE223","2019-01-01",0.162
"BE224","2019-01-01",0.125
"BE225","2019-01-01",-0.428
"BE231","2019-01-01",-0.206
"BE232","2019-01-01",-0.347
"BE233","2019-01-01",0.204
"BE234","2019-01-01",-0.167
"BE235","2019-01-01",-0.647
"BE236","2019-01-01",0.734
"BE241","2019-01-01",-0.197
"BE242","2019-01-01",0.185
"BE251","2019-01-01",-0.658
"BE252","2019-01-01",-1.584
"BE253","2019-01-01",
"BE254","2019-01-01",-0.669
"BE255","2019-01-01",-0.93
"BE256","2019-01-01",
"BE257","2019-01-01",-1.538
"BE258","2019-01-01",-1.482
"BE310","2019-01-01",0.254
"BE323","2019-01-01",-0.704
"BE328","2019-01-01",-0.36
"BE329","2019-01-01",-1.175
"BE32A","2019-01-01",0.032
"BE32B","2019-01-01",-0.269
"BE32C","2019-01-01",-1.128
"BE32D","2019-01-01",-0.036
"BE331","2019-01-01",0.072
"BE332","2019-01-01",-0.384
"BE334","2019-01-01",0.213
"BE335","2019-01-01",-0.955
"BE336","2019-01-01",-1.526
"BE341","2019-01-01",0.102
"BE342","2019-01-01",-0.153
"BE343","2019-01-01",-1.269
"BE344","2019-01-01",0.127
"BE345","2019-01-01",0.941
"BE351","2019-01-01",-0.495
"BE352","2019-01-01",0.409
"BE353","2019-01-01",1.327
"BG311","2019-01-01",-1.119
"BG312","2019-01-01",-1.156
"BG313","2019-01-01",-1.204
"BG314","2019-01-01",-1.087
"BG315","2019-01-01",-1.24
"BG321","2019-01-01",-0.521
"BG322","2019-01-01",-0.884
"BG323","2019-01-01",-0.296
"BG324","2019-01-01",-0.409
"BG325","2019-01-01",-0.704
"BG331","2019-01-01",-0.57
"BG332","2019-01-01",-1.012
"BG333","2019-01-01",-0.941
"BG334","2019-01-01",-1.051
"BG341","2019-01-01",-0.526
"BG342","2019-01-01",-0.78
"BG343","2019-01-01",-0.79
