NUTS_ID, TIMESTAMP, MONTHLY_MAX                                                 
AL011,2018-01-01,0                                                              
AL013,2018-01-01,0                                                              
AL014,2018-01-01,0                                                              
AL015,2018-01-01,0                                                              
AL021,2018-01-01,0                                                              
AL022,2018-01-01,0                                                              
AL031,2018-01-01,0                                                              
AL032,2018-01-01,0                                                              
AL033,2018-01-01,0                                                              
AL034,2018-01-01,0                                                              
AL035,2018-01-01,0                                                              
AT112,2018-01-01,0                                                              
AT113,2018-01-01,0                                                              
AT121,2018-01-01,0                                                              
AT122,2018-01-01,0                                                              
AT123,2018-01-01,0                                                              
AT124,2018-01-01,0                                                              
AT125,2018-01-01,0                                                              
AT126,2018-01-01,0                                                              
AT127,2018-01-01,0                                                              
AT130,2018-01-01,0                                                              
AT211,2018-01-01,0                                                              
AT212,2018-01-01,0                                                              
AT213,2018-01-01,0                                                              
AT221,2018-01-01,0                                                              
AT222,2018-01-01,0                                                              
AT223,2018-01-01,0                                                              
AT224,2018-01-01,0                                                              
AT225,2018-01-01,0                                                              
AT226,2018-01-01,0                                                              
AT311,2018-01-01,0                                                              
AT312,2018-01-01,0                                                              
AT313,2018-01-01,0                                                              
AT314,2018-01-01,0                                                              
AT315,2018-01-01,0                                                              
AT321,2018-01-01,0                                                              
AT322,2018-01-01,0                                                              
AT323,2018-01-01,0                                                              
AT331,2018-01-01,0                                                              
AT332,2018-01-01,0                                                              
AT333,2018-01-01,0                                                              
AT334,2018-01-01,0                                                              
AT335,2018-01-01,0                                                              
AT341,2018-01-01,0                                                              
AT342,2018-01-01,0                                                              
BE211,2018-01-01,0                                                              
BE212,2018-01-01,0                                                              
BE213,2018-01-01,0                                                              
BE223,2018-01-01,0                                                              
BE224,2018-01-01,0                                                              
BE225,2018-01-01,0                                                              
BE231,2018-01-01,0                                                              
BE232,2018-01-01,0                                                              
BE233,2018-01-01,0                                                              
BE234,2018-01-01,0                                                              
BE235,2018-01-01,0                                                              
BE236,2018-01-01,0                                                              
BE241,2018-01-01,0                                                              
BE242,2018-01-01,0                                                              
BE252,2018-01-01,0                                                              
BE253,2018-01-01,0                                                              
BE254,2018-01-01,0                                                              
BE255,2018-01-01,0                                                              
BE257,2018-01-01,0                                                              
BE258,2018-01-01,0                                                              
BE323,2018-01-01,0                                                              
BE328,2018-01-01,0                                                              
BE329,2018-01-01,0                                                              
BE32A,2018-01-01,0                                                              
BE32B,2018-01-01,0                                                              
BE32D,2018-01-01,0                                                              
BE331,2018-01-01,0                                                              
BE332,2018-01-01,0                                                              
BE334,2018-01-01,0                                                              
BE335,2018-01-01,0                                                              
BE343,2018-01-01,0                                                              
BE344,2018-01-01,0                                                              
BE351,2018-01-01,0                                                              
BE352,2018-01-01,0                                                              
BE353,2018-01-01,0                                                              
BG311,2018-01-01,0                                                              
BG312,2018-01-01,0                                                              
BG313,2018-01-01,0                                                              
BG314,2018-01-01,0                                                              
BG315,2018-01-01,0                                                              
BG321,2018-01-01,0                                                              
BG322,2018-01-01,0                                                              
BG323,2018-01-01,0                                                              
BG325,2018-01-01,0                                                              
BG331,2018-01-01,0                                                              
BG332,2018-01-01,0                                                              
BG333,2018-01-01,0                                                              
BG341,2018-01-01,0                                                              
BG342,2018-01-01,0                                                              
BG343,2018-01-01,0                                                              
BG344,2018-01-01,0                                                              
BG411,2018-01-01,0                                                              
BG412,2018-01-01,0                                                              
BG413,2018-01-01,0                                                              
BG414,2018-01-01,0                                                              
BG415,2018-01-01,0                                                              
BG421,2018-01-01,0                                                              
BG422,2018-01-01,0                                                              
BG423,2018-01-01,0                                                              
BG424,2018-01-01,0                                                              
BG425,2018-01-01,0                                                              
CH011,2018-01-01,0                                                              
CH012,2018-01-01,0                                                              
CH013,2018-01-01,0                                                              
CH021,2018-01-01,0                                                              
CH022,2018-01-01,0                                                              
CH023,2018-01-01,0                                                              
CH024,2018-01-01,0                                                              
CH025,2018-01-01,0                                                              
CH031,2018-01-01,0                                                              
CH032,2018-01-01,0                                                              
CH033,2018-01-01,0                                                              
CH040,2018-01-01,0                                                              
CH051,2018-01-01,0                                                              
CH052,2018-01-01,0                                                              
CH053,2018-01-01,0                                                              
CH054,2018-01-01,0                                                              
CH055,2018-01-01,0                                                              
CH056,2018-01-01,0                                                              
CH057,2018-01-01,0                                                              
CH061,2018-01-01,0                                                              
CH062,2018-01-01,0                                                              
CH063,2018-01-01,0                                                              
CH065,2018-01-01,0                                                              
CH066,2018-01-01,0                                                              
CH070,2018-01-01,0                                                              
CY000,2018-01-01,0                                                              
CZ010,2018-01-01,0                                                              
CZ020,2018-01-01,0                                                              
CZ031,2018-01-01,0                                                              
CZ032,2018-01-01,0                                                              
CZ041,2018-01-01,0                                                              
CZ042,2018-01-01,0                                                              
CZ051,2018-01-01,0                                                              
CZ052,2018-01-01,0                                                              
CZ053,2018-01-01,0                                                              
