NUTS_ID, TIMESTAMP, MONTHLY_MAX                                                 
AL011,2004-01-01,0                                                              
AL013,2004-01-01,0                                                              
AL014,2004-01-01,0                                                              
AL015,2004-01-01,0                                                              
AL021,2004-01-01,0                                                              
AL022,2004-01-01,0                                                              
AL031,2004-01-01,0                                                              
AL032,2004-01-01,0                                                              
AL033,2004-01-01,0                                                              
AL034,2004-01-01,0                                                              
AL035,2004-01-01,0                                                              
AT112,2004-01-01,0                                                              
AT113,2004-01-01,0                                                              
AT121,2004-01-01,0                                                              
AT122,2004-01-01,0                                                              
AT123,2004-01-01,0                                                              
AT124,2004-01-01,0                                                              
AT125,2004-01-01,0                                                              
AT126,2004-01-01,0                                                              
AT127,2004-01-01,0                                                              
AT130,2004-01-01,0                                                              
AT211,2004-01-01,0                                                              
AT212,2004-01-01,0                                                              
AT213,2004-01-01,0                                                              
AT221,2004-01-01,0                                                              
AT222,2004-01-01,0                                                              
AT223,2004-01-01,0                                                              
AT224,2004-01-01,0                                                              
AT225,2004-01-01,0                                                              
AT226,2004-01-01,0                                                              
AT311,2004-01-01,0                                                              
AT312,2004-01-01,0                                                              
AT313,2004-01-01,0                                                              
AT314,2004-01-01,0                                                              
AT315,2004-01-01,0                                                              
AT321,2004-01-01,0                                                              
AT322,2004-01-01,0                                                              
AT323,2004-01-01,0                                                              
AT331,2004-01-01,0                                                              
AT332,2004-01-01,0                                                              
AT333,2004-01-01,0                                                              
AT334,2004-01-01,0                                                              
AT335,2004-01-01,0                                                              
AT341,2004-01-01,0                                                              
AT342,2004-01-01,0                                                              
BE211,2004-01-01,0                                                              
BE212,2004-01-01,0                                                              
BE213,2004-01-01,0                                                              
BE223,2004-01-01,0                                                              
BE224,2004-01-01,0                                                              
BE225,2004-01-01,0                                                              
BE231,2004-01-01,0                                                              
BE232,2004-01-01,0                                                              
BE233,2004-01-01,0                                                              
BE234,2004-01-01,0                                                              
BE235,2004-01-01,0                                                              
BE236,2004-01-01,0                                                              
BE241,2004-01-01,0                                                              
BE242,2004-01-01,0                                                              
BE252,2004-01-01,0                                                              
BE253,2004-01-01,0                                                              
BE254,2004-01-01,0                                                              
BE255,2004-01-01,0                                                              
BE257,2004-01-01,0                                                              
BE258,2004-01-01,0                                                              
BE323,2004-01-01,0                                                              
BE328,2004-01-01,0                                                              
BE329,2004-01-01,0                                                              
BE32A,2004-01-01,0                                                              
BE32B,2004-01-01,0                                                              
BE32D,2004-01-01,0                                                              
BE331,2004-01-01,0                                                              
BE332,2004-01-01,0                                                              
BE334,2004-01-01,0                                                              
BE335,2004-01-01,0                                                              
BE343,2004-01-01,0                                                              
BE344,2004-01-01,0                                                              
BE351,2004-01-01,0                                                              
BE352,2004-01-01,0                                                              
BE353,2004-01-01,0                                                              
BG311,2004-01-01,0                                                              
BG312,2004-01-01,.871                                                           
BG313,2004-01-01,0                                                              
