NUTS_ID, TIMESTAMP, MONTHLY_MAX                                                 
AL011,2009-01-01,0                                                              
AL013,2009-01-01,0                                                              
AL014,2009-01-01,0                                                              
AL015,2009-01-01,0                                                              
AL021,2009-01-01,0                                                              
AL022,2009-01-01,0                                                              
AL031,2009-01-01,0                                                              
AL032,2009-01-01,0                                                              
AL033,2009-01-01,0                                                              
AL034,2009-01-01,0                                                              
AL035,2009-01-01,0                                                              
AT112,2009-01-01,0                                                              
AT113,2009-01-01,.234                                                           
AT121,2009-01-01,0                                                              
AT122,2009-01-01,0                                                              
AT123,2009-01-01,0                                                              
AT124,2009-01-01,0                                                              
AT125,2009-01-01,0                                                              
AT126,2009-01-01,0                                                              
AT127,2009-01-01,0                                                              
AT130,2009-01-01,0                                                              
AT211,2009-01-01,0                                                              
AT212,2009-01-01,0                                                              
AT213,2009-01-01,.041                                                           
AT221,2009-01-01,0                                                              
AT222,2009-01-01,0                                                              
AT223,2009-01-01,0                                                              
AT224,2009-01-01,.06                                                            
AT225,2009-01-01,.466                                                           
AT226,2009-01-01,0                                                              
AT311,2009-01-01,0                                                              
AT312,2009-01-01,0                                                              
AT313,2009-01-01,0                                                              
AT314,2009-01-01,0                                                              
AT315,2009-01-01,0                                                              
AT321,2009-01-01,0                                                              
AT322,2009-01-01,0                                                              
AT323,2009-01-01,0                                                              
AT331,2009-01-01,0                                                              
AT332,2009-01-01,0                                                              
AT333,2009-01-01,0                                                              
AT334,2009-01-01,0                                                              
AT335,2009-01-01,0                                                              
AT341,2009-01-01,.237                                                           
AT342,2009-01-01,.237                                                           
BE211,2009-01-01,.717                                                           
BE212,2009-01-01,.904                                                           
BE213,2009-01-01,0                                                              
BE223,2009-01-01,.592                                                           
BE224,2009-01-01,0                                                              
BE225,2009-01-01,.564                                                           
BE231,2009-01-01,.956                                                           
BE232,2009-01-01,.945                                                           
BE233,2009-01-01,0                                                              
BE234,2009-01-01,.124                                                           
BE235,2009-01-01,.037                                                           
BE236,2009-01-01,.636                                                           
BE241,2009-01-01,.904                                                           
BE242,2009-01-01,.189                                                           
BE252,2009-01-01,0                                                              
BE253,2009-01-01,0                                                              
BE254,2009-01-01,0                                                              
BE255,2009-01-01,0                                                              
BE257,2009-01-01,.043                                                           
BE258,2009-01-01,0                                                              
BE323,2009-01-01,0                                                              
BE328,2009-01-01,0                                                              
BE329,2009-01-01,.914                                                           
BE32A,2009-01-01,0                                                              
BE32B,2009-01-01,.926                                                           
BE32D,2009-01-01,.914                                                           
BE331,2009-01-01,.845                                                           
BE332,2009-01-01,.83                                                            
BE334,2009-01-01,.82                                                            
BE335,2009-01-01,0                                                              
BE343,2009-01-01,0                                                              
BE344,2009-01-01,.698                                                           
BE351,2009-01-01,.925                                                           
BE352,2009-01-01,.926                                                           
BE353,2009-01-01,.925                                                           
BG311,2009-01-01,0                                                              
BG312,2009-01-01,0                                                              
BG313,2009-01-01,0                                                              
BG314,2009-01-01,0                                                              
BG315,2009-01-01,0                                                              
BG321,2009-01-01,0                                                              
BG322,2009-01-01,0                                                              
BG323,2009-01-01,0                                                              
BG325,2009-01-01,.501                                                           
BG331,2009-01-01,0                                                              
BG332,2009-01-01,0                                                              
BG333,2009-01-01,0                                                              
BG341,2009-01-01,0                                                              
BG342,2009-01-01,0                                                              
BG343,2009-01-01,0                                                              
BG344,2009-01-01,0                                                              
BG411,2009-01-01,0                                                              
BG412,2009-01-01,0                                                              
BG413,2009-01-01,0                                                              
BG414,2009-01-01,0                                                              
BG415,2009-01-01,0                                                              
BG421,2009-01-01,0                                                              
BG422,2009-01-01,.744                                                           
BG423,2009-01-01,0                                                              
BG424,2009-01-01,0                                                              
