NUTS_ID, TIMESTAMP, MONTHLY_MAX                                                 
AL011,2013-01-01,0                                                              
AL013,2013-01-01,0                                                              
AL014,2013-01-01,0                                                              
AL015,2013-01-01,0                                                              
AL021,2013-01-01,0                                                              
AL022,2013-01-01,0                                                              
AL031,2013-01-01,0                                                              
AL032,2013-01-01,0                                                              
AL033,2013-01-01,0                                                              
AL034,2013-01-01,0                                                              
AL035,2013-01-01,0                                                              
AT112,2013-01-01,0                                                              
AT113,2013-01-01,0                                                              
AT121,2013-01-01,0                                                              
AT122,2013-01-01,0                                                              
AT123,2013-01-01,0                                                              
AT124,2013-01-01,0                                                              
AT125,2013-01-01,0                                                              
AT126,2013-01-01,0                                                              
AT127,2013-01-01,0                                                              
AT130,2013-01-01,0                                                              
AT211,2013-01-01,0                                                              
AT212,2013-01-01,0                                                              
AT213,2013-01-01,0                                                              
AT221,2013-01-01,0                                                              
AT222,2013-01-01,0                                                              
AT223,2013-01-01,0                                                              
AT224,2013-01-01,0                                                              
AT225,2013-01-01,.663                                                           
AT226,2013-01-01,0                                                              
AT311,2013-01-01,0                                                              
AT312,2013-01-01,0                                                              
AT313,2013-01-01,0                                                              
AT314,2013-01-01,0                                                              
AT315,2013-01-01,0                                                              
AT321,2013-01-01,0                                                              
AT322,2013-01-01,0                                                              
AT323,2013-01-01,0                                                              
AT331,2013-01-01,0                                                              
AT332,2013-01-01,0                                                              
AT333,2013-01-01,0                                                              
AT334,2013-01-01,0                                                              
AT335,2013-01-01,0                                                              
AT341,2013-01-01,0                                                              
AT342,2013-01-01,0                                                              
BE211,2013-01-01,0                                                              
BE212,2013-01-01,0                                                              
BE213,2013-01-01,0                                                              
BE223,2013-01-01,0                                                              
BE224,2013-01-01,0                                                              
BE225,2013-01-01,0                                                              
BE231,2013-01-01,0                                                              
BE232,2013-01-01,0                                                              
BE233,2013-01-01,0                                                              
BE234,2013-01-01,0                                                              
BE235,2013-01-01,0                                                              
BE236,2013-01-01,0                                                              
BE241,2013-01-01,0                                                              
BE242,2013-01-01,0                                                              
BE252,2013-01-01,0                                                              
BE253,2013-01-01,0                                                              
BE254,2013-01-01,0                                                              
BE255,2013-01-01,0                                                              
BE257,2013-01-01,0                                                              
BE258,2013-01-01,0                                                              
BE323,2013-01-01,0                                                              
BE328,2013-01-01,0                                                              
BE329,2013-01-01,0                                                              
BE32A,2013-01-01,0                                                              
BE32B,2013-01-01,0                                                              
BE32D,2013-01-01,0                                                              
BE331,2013-01-01,0                                                              
BE332,2013-01-01,0                                                              
BE334,2013-01-01,0                                                              
BE335,2013-01-01,0                                                              
BE343,2013-01-01,0                                                              
BE344,2013-01-01,.611                                                           
