NUTS_ID, TIMESTAMP, MONTHLY_MAX                                                 
AL011,2012-01-01,.705                                                           
AL013,2012-01-01,0                                                              
AL014,2012-01-01,.705                                                           
AL015,2012-01-01,0                                                              
AL021,2012-01-01,0                                                              
AL022,2012-01-01,.964                                                           
AL031,2012-01-01,0                                                              
AL032,2012-01-01,.965                                                           
AL033,2012-01-01,0                                                              
AL034,2012-01-01,0                                                              
AL035,2012-01-01,0                                                              
AT112,2012-01-01,.188                                                           
AT113,2012-01-01,0                                                              
AT121,2012-01-01,0                                                              
AT122,2012-01-01,0                                                              
AT123,2012-01-01,0                                                              
AT124,2012-01-01,0                                                              
AT125,2012-01-01,0                                                              
AT126,2012-01-01,0                                                              
AT127,2012-01-01,0                                                              
AT130,2012-01-01,0                                                              
AT211,2012-01-01,0                                                              
AT212,2012-01-01,0                                                              
AT213,2012-01-01,0                                                              
AT221,2012-01-01,0                                                              
AT222,2012-01-01,0                                                              
AT223,2012-01-01,.202                                                           
AT224,2012-01-01,0                                                              
AT225,2012-01-01,.065                                                           
AT226,2012-01-01,0                                                              
AT311,2012-01-01,0                                                              
AT312,2012-01-01,0                                                              
AT313,2012-01-01,0                                                              
AT314,2012-01-01,0                                                              
AT315,2012-01-01,0                                                              
AT321,2012-01-01,0                                                              
AT322,2012-01-01,0                                                              
AT323,2012-01-01,0                                                              
AT331,2012-01-01,0                                                              
AT332,2012-01-01,0                                                              
AT333,2012-01-01,0                                                              
AT334,2012-01-01,.14                                                            
AT335,2012-01-01,0                                                              
AT341,2012-01-01,0                                                              
AT342,2012-01-01,0                                                              
BE211,2012-01-01,0                                                              
BE212,2012-01-01,0                                                              
BE213,2012-01-01,0                                                              
BE223,2012-01-01,0                                                              
BE224,2012-01-01,0                                                              
BE225,2012-01-01,0                                                              
BE231,2012-01-01,0                                                              
BE232,2012-01-01,0                                                              
BE233,2012-01-01,0                                                              
BE234,2012-01-01,0                                                              
BE235,2012-01-01,0                                                              
BE236,2012-01-01,0                                                              
BE241,2012-01-01,0                                                              
BE242,2012-01-01,0                                                              
BE252,2012-01-01,0                                                              
BE253,2012-01-01,0                                                              
BE254,2012-01-01,0                                                              
BE255,2012-01-01,0                                                              
BE257,2012-01-01,0                                                              
BE258,2012-01-01,0                                                              
BE323,2012-01-01,0                                                              
BE328,2012-01-01,0                                                              
BE329,2012-01-01,0                                                              
BE32A,2012-01-01,0                                                              
BE32B,2012-01-01,0                                                              
BE32D,2012-01-01,0                                                              
BE331,2012-01-01,0                                                              
BE332,2012-01-01,0                                                              
BE334,2012-01-01,0                                                              
BE335,2012-01-01,0                                                              
BE343,2012-01-01,0                                                              
BE344,2012-01-01,0                                                              
BE351,2012-01-01,0                                                              
BE352,2012-01-01,0                                                              
BE353,2012-01-01,0                                                              
BG311,2012-01-01,0                                                              
BG312,2012-01-01,0                                                              
BG313,2012-01-01,0                                                              
BG314,2012-01-01,0                                                              
BG315,2012-01-01,0                                                              
BG321,2012-01-01,0                                                              
BG322,2012-01-01,0                                                              
BG323,2012-01-01,0                                                              
BG325,2012-01-01,0                                                              
BG331,2012-01-01,0                                                              
BG332,2012-01-01,0                                                              
BG333,2012-01-01,0                                                              
BG341,2012-01-01,0                                                              
BG342,2012-01-01,0                                                              
BG343,2012-01-01,0                                                              
BG344,2012-01-01,0                                                              
BG411,2012-01-01,0                                                              
BG412,2012-01-01,0                                                              
BG413,2012-01-01,0                                                              
BG414,2012-01-01,0                                                              
BG415,2012-01-01,0                                                              
BG421,2012-01-01,0                                                              
BG422,2012-01-01,0                                                              
BG423,2012-01-01,0                                                              
BG424,2012-01-01,0                                                              
BG425,2012-01-01,0                                                              
CH011,2012-01-01,0                                                              
CH012,2012-01-01,0                                                              
CH013,2012-01-01,0                                                              
CH021,2012-01-01,0                                                              
CH022,2012-01-01,0                                                              
CH023,2012-01-01,0                                                              
CH024,2012-01-01,0                                                              
CH025,2012-01-01,0                                                              
CH031,2012-01-01,0                                                              
CH032,2012-01-01,0                                                              
CH033,2012-01-01,0                                                              
CH040,2012-01-01,0                                                              
CH051,2012-01-01,0                                                              
CH052,2012-01-01,0                                                              
CH053,2012-01-01,0                                                              
CH054,2012-01-01,0                                                              
CH055,2012-01-01,0                                                              
CH056,2012-01-01,0                                                              
CH057,2012-01-01,0                                                              
CH061,2012-01-01,0                                                              
CH062,2012-01-01,0                                                              
CH063,2012-01-01,0                                                              
