NUTS_ID, TIMESTAMP, MONTHLY_MAX                                                 
AL011,2001-01-01,0                                                              
AL013,2001-01-01,0                                                              
AL014,2001-01-01,0                                                              
AL015,2001-01-01,0                                                              
AL021,2001-01-01,0                                                              
AL022,2001-01-01,0                                                              
AL031,2001-01-01,0                                                              
AL032,2001-01-01,0                                                              
AL033,2001-01-01,0                                                              
AL034,2001-01-01,0                                                              
AL035,2001-01-01,0                                                              
AT112,2001-01-01,.325                                                           
AT113,2001-01-01,0                                                              
AT121,2001-01-01,0                                                              
AT122,2001-01-01,.102                                                           
AT123,2001-01-01,0                                                              
AT124,2001-01-01,.297                                                           
AT125,2001-01-01,.338                                                           
AT126,2001-01-01,0                                                              
AT127,2001-01-01,.325                                                           
AT130,2001-01-01,.216                                                           
AT211,2001-01-01,0                                                              
AT212,2001-01-01,0                                                              
AT213,2001-01-01,0                                                              
AT221,2001-01-01,0                                                              
AT222,2001-01-01,0                                                              
AT223,2001-01-01,0                                                              
AT224,2001-01-01,0                                                              
AT225,2001-01-01,0                                                              
AT226,2001-01-01,0                                                              
AT311,2001-01-01,0                                                              
AT312,2001-01-01,0                                                              
AT313,2001-01-01,0                                                              
AT314,2001-01-01,0                                                              
AT315,2001-01-01,0                                                              
AT321,2001-01-01,0                                                              
AT322,2001-01-01,0                                                              
AT323,2001-01-01,0                                                              
AT331,2001-01-01,0                                                              
AT332,2001-01-01,0                                                              
AT333,2001-01-01,0                                                              
AT334,2001-01-01,0                                                              
AT335,2001-01-01,0                                                              
AT341,2001-01-01,0                                                              
AT342,2001-01-01,0                                                              
BE211,2001-01-01,0                                                              
BE212,2001-01-01,0                                                              
BE213,2001-01-01,0                                                              
BE223,2001-01-01,0                                                              
BE224,2001-01-01,0                                                              
BE225,2001-01-01,0                                                              
BE231,2001-01-01,0                                                              
BE232,2001-01-01,0                                                              
BE233,2001-01-01,0                                                              
BE234,2001-01-01,0                                                              
BE235,2001-01-01,0                                                              
BE236,2001-01-01,0                                                              
BE241,2001-01-01,0                                                              
BE242,2001-01-01,0                                                              
BE252,2001-01-01,0                                                              
BE253,2001-01-01,0                                                              
BE254,2001-01-01,0                                                              
BE255,2001-01-01,0                                                              
BE257,2001-01-01,0                                                              
BE258,2001-01-01,0                                                              
BE323,2001-01-01,0                                                              
BE328,2001-01-01,0                                                              
BE329,2001-01-01,0                                                              
BE32A,2001-01-01,0                                                              
BE32B,2001-01-01,0                                                              
BE32D,2001-01-01,0                                                              
BE331,2001-01-01,0                                                              
BE332,2001-01-01,0                                                              
BE334,2001-01-01,0                                                              
BE335,2001-01-01,0                                                              
BE343,2001-01-01,0                                                              
BE344,2001-01-01,0                                                              
BE351,2001-01-01,0                                                              
BE352,2001-01-01,0                                                              
BE353,2001-01-01,0                                                              
BG311,2001-01-01,.901                                                           
BG312,2001-01-01,.929                                                           
BG313,2001-01-01,.875                                                           
BG314,2001-01-01,.784                                                           
BG315,2001-01-01,.929                                                           
BG321,2001-01-01,.903                                                           
BG322,2001-01-01,.56                                                            
BG323,2001-01-01,.888                                                           
BG325,2001-01-01,.926                                                           
BG331,2001-01-01,.964                                                           
BG332,2001-01-01,.891                                                           
BG333,2001-01-01,.952                                                           
BG341,2001-01-01,.74                                                            
BG342,2001-01-01,.595                                                           
BG343,2001-01-01,.967                                                           
BG344,2001-01-01,.863                                                           
BG411,2001-01-01,.889                                                           
BG412,2001-01-01,.902                                                           
BG413,2001-01-01,.867                                                           
BG414,2001-01-01,.811                                                           
BG415,2001-01-01,.855                                                           
BG421,2001-01-01,.497                                                           
BG422,2001-01-01,.973                                                           
BG423,2001-01-01,.573                                                           
BG424,2001-01-01,0                                                              
BG425,2001-01-01,0                                                              
CH011,2001-01-01,0                                                              
CH012,2001-01-01,0                                                              
CH013,2001-01-01,0                                                              
CH021,2001-01-01,0                                                              
CH022,2001-01-01,0                                                              
CH023,2001-01-01,0                                                              
CH024,2001-01-01,0                                                              
CH025,2001-01-01,0                                                              
CH031,2001-01-01,0                                                              
CH032,2001-01-01,0                                                              
CH033,2001-01-01,0                                                              
CH040,2001-01-01,0                                                              
CH051,2001-01-01,0                                                              
CH052,2001-01-01,0                                                              
CH053,2001-01-01,0                                                              
CH054,2001-01-01,0                                                              
CH055,2001-01-01,0                                                              
CH056,2001-01-01,0                                                              
CH057,2001-01-01,0                                                              
CH061,2001-01-01,0                                                              
CH062,2001-01-01,0                                                              
CH063,2001-01-01,0                                                              
CH065,2001-01-01,0                                                              
CH066,2001-01-01,0                                                              
CH070,2001-01-01,0                                                              
CY000,2001-01-01,0                                                              
CZ010,2001-01-01,.809                                                           
CZ020,2001-01-01,.827                                                           
CZ031,2001-01-01,.254                                                           
CZ032,2001-01-01,0                                                              
CZ041,2001-01-01,.496                                                           
CZ042,2001-01-01,.576                                                           
CZ051,2001-01-01,0                                                              
CZ052,2001-01-01,0                                                              
CZ053,2001-01-01,0                                                              
CZ063,2001-01-01,.665                                                           
CZ064,2001-01-01,.804                                                           
CZ071,2001-01-01,0                                                              
CZ072,2001-01-01,0                                                              
CZ080,2001-01-01,0                                                              
DE111,2001-01-01,0                                                              
DE113,2001-01-01,0                                                              
DE115,2001-01-01,0                                                              
DE116,2001-01-01,0                                                              
DE117,2001-01-01,0                                                              
DE118,2001-01-01,0                                                              
DE119,2001-01-01,0                                                              
DE11A,2001-01-01,0                                                              
DE11B,2001-01-01,0                                                              
DE122,2001-01-01,0                                                              
DE123,2001-01-01,0                                                              
DE124,2001-01-01,0                                                              
DE125,2001-01-01,0                                                              
DE126,2001-01-01,0                                                              
DE127,2001-01-01,0                                                              
DE128,2001-01-01,0                                                              
DE129,2001-01-01,0                                                              
DE12B,2001-01-01,0                                                              
DE12C,2001-01-01,0                                                              
DE132,2001-01-01,0                                                              
DE133,2001-01-01,0                                                              
DE134,2001-01-01,0                                                              
DE135,2001-01-01,0                                                              
DE137,2001-01-01,0                                                              
DE138,2001-01-01,0                                                              
DE139,2001-01-01,0                                                              
DE13A,2001-01-01,0                                                              
DE141,2001-01-01,0                                                              
