NUTS_ID, TIMESTAMP, MONTHLY_MAX                                                 
AL011,2022-01-01,.72                                                            
AL013,2022-01-01,0                                                              
AL014,2022-01-01,.72                                                            
AL015,2022-01-01,0                                                              
AL021,2022-01-01,0                                                              
AL022,2022-01-01,0                                                              
AL031,2022-01-01,0                                                              
AL032,2022-01-01,.271                                                           
AL033,2022-01-01,0                                                              
AL034,2022-01-01,0                                                              
AL035,2022-01-01,0                                                              
AT112,2022-01-01,0                                                              
AT113,2022-01-01,0                                                              
AT121,2022-01-01,0                                                              
AT122,2022-01-01,0                                                              
AT123,2022-01-01,0                                                              
AT124,2022-01-01,0                                                              
AT125,2022-01-01,0                                                              
AT126,2022-01-01,0                                                              
AT127,2022-01-01,0                                                              
AT130,2022-01-01,0                                                              
AT211,2022-01-01,0                                                              
AT212,2022-01-01,0                                                              
AT213,2022-01-01,0                                                              
AT221,2022-01-01,0                                                              
AT222,2022-01-01,0                                                              
AT223,2022-01-01,0                                                              
AT224,2022-01-01,0                                                              
AT225,2022-01-01,0                                                              
AT226,2022-01-01,0                                                              
AT311,2022-01-01,0                                                              
AT312,2022-01-01,0                                                              
AT313,2022-01-01,0                                                              
AT314,2022-01-01,0                                                              
AT315,2022-01-01,0                                                              
AT321,2022-01-01,0                                                              
AT322,2022-01-01,0                                                              
AT323,2022-01-01,0                                                              
AT331,2022-01-01,0                                                              
AT332,2022-01-01,0                                                              
AT333,2022-01-01,0                                                              
AT334,2022-01-01,.772                                                           
AT335,2022-01-01,0                                                              
AT341,2022-01-01,0                                                              
AT342,2022-01-01,0                                                              
BE211,2022-01-01,0                                                              
BE212,2022-01-01,0                                                              
BE213,2022-01-01,0                                                              
BE223,2022-01-01,0                                                              
BE224,2022-01-01,0                                                              
BE225,2022-01-01,0                                                              
BE231,2022-01-01,0                                                              
BE232,2022-01-01,0                                                              
BE233,2022-01-01,0                                                              
BE234,2022-01-01,0                                                              
BE235,2022-01-01,0                                                              
BE236,2022-01-01,0                                                              
BE241,2022-01-01,0                                                              
BE242,2022-01-01,0                                                              
BE252,2022-01-01,0                                                              
BE253,2022-01-01,0                                                              
BE254,2022-01-01,0                                                              
BE255,2022-01-01,0                                                              
BE257,2022-01-01,0                                                              
BE258,2022-01-01,0                                                              
BE323,2022-01-01,0                                                              
BE328,2022-01-01,0                                                              
BE329,2022-01-01,0                                                              
BE32A,2022-01-01,0                                                              
BE32B,2022-01-01,0                                                              
BE32D,2022-01-01,0                                                              
BE331,2022-01-01,0                                                              
BE332,2022-01-01,0                                                              
BE334,2022-01-01,0                                                              
BE335,2022-01-01,0                                                              
BE343,2022-01-01,0                                                              
BE344,2022-01-01,0                                                              
BE351,2022-01-01,0                                                              
BE352,2022-01-01,0                                                              
BE353,2022-01-01,0                                                              
BG311,2022-01-01,0                                                              
BG312,2022-01-01,0                                                              
BG313,2022-01-01,0                                                              
BG314,2022-01-01,0                                                              
BG315,2022-01-01,0                                                              
BG321,2022-01-01,0                                                              
BG322,2022-01-01,0                                                              
BG323,2022-01-01,0                                                              
BG325,2022-01-01,0                                                              
BG331,2022-01-01,0                                                              
BG332,2022-01-01,0                                                              
BG333,2022-01-01,0                                                              
BG341,2022-01-01,0                                                              
BG342,2022-01-01,0                                                              
BG343,2022-01-01,0                                                              
BG344,2022-01-01,0                                                              
BG411,2022-01-01,0                                                              
BG412,2022-01-01,0                                                              
BG413,2022-01-01,0                                                              
BG414,2022-01-01,0                                                              
BG415,2022-01-01,0                                                              
BG421,2022-01-01,0                                                              
BG422,2022-01-01,0                                                              
BG423,2022-01-01,0                                                              
BG424,2022-01-01,0                                                              
BG425,2022-01-01,0                                                              
CH011,2022-01-01,.448                                                           
CH012,2022-01-01,.561                                                           
CH013,2022-01-01,.236                                                           
CH021,2022-01-01,.26                                                            
CH022,2022-01-01,.26                                                            
CH023,2022-01-01,.393                                                           
CH024,2022-01-01,0                                                              
CH025,2022-01-01,0                                                              
CH031,2022-01-01,0                                                              
CH032,2022-01-01,.393                                                           
CH033,2022-01-01,0                                                              
CH040,2022-01-01,0                                                              
CH051,2022-01-01,0                                                              
CH052,2022-01-01,0                                                              
CH053,2022-01-01,0                                                              
CH054,2022-01-01,0                                                              
CH055,2022-01-01,.327                                                           
CH056,2022-01-01,.818                                                           
CH057,2022-01-01,0                                                              
CH061,2022-01-01,0                                                              
CH062,2022-01-01,0                                                              
CH063,2022-01-01,0                                                              
CH065,2022-01-01,0                                                              
CH066,2022-01-01,0                                                              
CH070,2022-01-01,0                                                              
CY000,2022-01-01,0                                                              
CZ010,2022-01-01,0                                                              
CZ020,2022-01-01,0                                                              
CZ031,2022-01-01,0                                                              
CZ032,2022-01-01,.526                                                           
CZ041,2022-01-01,0                                                              
CZ042,2022-01-01,0                                                              
CZ051,2022-01-01,0                                                              
CZ052,2022-01-01,0                                                              
CZ053,2022-01-01,0                                                              
CZ063,2022-01-01,0                                                              
CZ064,2022-01-01,0                                                              
CZ071,2022-01-01,0                                                              
CZ072,2022-01-01,0                                                              
CZ080,2022-01-01,0                                                              
DE111,2022-01-01,0                                                              
DE113,2022-01-01,0                                                              
DE115,2022-01-01,0                                                              
DE116,2022-01-01,0                                                              
DE117,2022-01-01,0                                                              
DE118,2022-01-01,0                                                              
DE119,2022-01-01,0                                                              
DE11A,2022-01-01,0                                                              
DE11B,2022-01-01,0                                                              
DE122,2022-01-01,0                                                              
DE123,2022-01-01,0                                                              
DE124,2022-01-01,0                                                              
DE125,2022-01-01,0                                                              
DE126,2022-01-01,0                                                              
DE127,2022-01-01,0                                                              
DE128,2022-01-01,0                                                              
DE129,2022-01-01,0                                                              
DE12B,2022-01-01,0                                                              
DE12C,2022-01-01,0                                                              
DE132,2022-01-01,0                                                              
DE133,2022-01-01,0                                                              
DE134,2022-01-01,.793                                                           
DE135,2022-01-01,0                                                              
DE137,2022-01-01,0                                                              
DE138,2022-01-01,0                                                              
DE139,2022-01-01,0                                                              
DE13A,2022-01-01,0                                                              
DE141,2022-01-01,.73                                                            
DE142,2022-01-01,0                                                              
DE144,2022-01-01,.85                                                            
DE145,2022-01-01,.85                                                            
DE146,2022-01-01,.754                                                           
DE147,2022-01-01,0                                                              
DE148,2022-01-01,0                                                              
DE149,2022-01-01,.711                                                           
DE211,2022-01-01,0                                                              
DE212,2022-01-01,0                                                              
DE213,2022-01-01,0                                                              
