NUTS_ID, TIMESTAMP, MONTHLY_MAX                                                 
AL011,2007-01-01,.671                                                           
AL013,2007-01-01,.68                                                            
AL014,2007-01-01,0                                                              
AL015,2007-01-01,0                                                              
AL021,2007-01-01,.808                                                           
AL022,2007-01-01,.799                                                           
AL031,2007-01-01,.471                                                           
AL032,2007-01-01,.93                                                            
AL033,2007-01-01,.909                                                           
AL034,2007-01-01,.737                                                           
AL035,2007-01-01,.93                                                            
AT112,2007-01-01,.451                                                           
AT113,2007-01-01,.317                                                           
AT121,2007-01-01,0                                                              
AT122,2007-01-01,0                                                              
AT123,2007-01-01,0                                                              
AT124,2007-01-01,0                                                              
AT125,2007-01-01,0                                                              
AT126,2007-01-01,0                                                              
AT127,2007-01-01,0                                                              
AT130,2007-01-01,0                                                              
AT211,2007-01-01,.275                                                           
AT212,2007-01-01,0                                                              
AT213,2007-01-01,.275                                                           
AT221,2007-01-01,0                                                              
AT222,2007-01-01,0                                                              
AT223,2007-01-01,0                                                              
AT224,2007-01-01,.317                                                           
AT225,2007-01-01,0                                                              
AT226,2007-01-01,0                                                              
AT311,2007-01-01,0                                                              
AT312,2007-01-01,0                                                              
AT313,2007-01-01,0                                                              
AT314,2007-01-01,0                                                              
AT315,2007-01-01,0                                                              
AT321,2007-01-01,0                                                              
AT322,2007-01-01,0                                                              
AT323,2007-01-01,0                                                              
AT331,2007-01-01,0                                                              
AT332,2007-01-01,.097                                                           
AT333,2007-01-01,0                                                              
AT334,2007-01-01,.006                                                           
AT335,2007-01-01,0                                                              
AT341,2007-01-01,.112                                                           
AT342,2007-01-01,.112                                                           
BE211,2007-01-01,0                                                              
BE212,2007-01-01,0                                                              
BE213,2007-01-01,0                                                              
BE223,2007-01-01,0                                                              
BE224,2007-01-01,0                                                              
BE225,2007-01-01,0                                                              
BE231,2007-01-01,0                                                              
BE232,2007-01-01,0                                                              
BE233,2007-01-01,0                                                              
BE234,2007-01-01,0                                                              
BE235,2007-01-01,0                                                              
