NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2017-01-01,-.507                                                          
AL012,2017-01-01,-.378                                                          
AL013,2017-01-01,-.6                                                            
AL014,2017-01-01,-.654                                                          
AL015,2017-01-01,-.852                                                          
AL021,2017-01-01,-.815                                                          
AL022,2017-01-01,-.3975                                                         
AL031,2017-01-01,-1.21                                                          
AL032,2017-01-01,-.765                                                          
AL033,2017-01-01,-.853                                                          
AL034,2017-01-01,-.961                                                          
AL035,2017-01-01,-1.017                                                         
AT111,2017-01-01,-.933                                                          
AT112,2017-01-01,-1.4                                                           
AT113,2017-01-01,-.653                                                          
AT121,2017-01-01,-.765                                                          
AT122,2017-01-01,-.82                                                           
AT123,2017-01-01,-.9005                                                         
AT124,2017-01-01,-1.05                                                          
AT125,2017-01-01,-1.75                                                          
AT126,2017-01-01,-1.49                                                          
AT127,2017-01-01,-1.28                                                          
AT130,2017-01-01,-1.42                                                          
AT211,2017-01-01,-.9015                                                         
AT212,2017-01-01,-1.25                                                          
AT213,2017-01-01,-.788                                                          
AT221,2017-01-01,-.761                                                          
AT222,2017-01-01,-.81                                                           
AT223,2017-01-01,-.5595                                                         
AT224,2017-01-01,-.665                                                          
AT225,2017-01-01,-.738                                                          
AT226,2017-01-01,-.885                                                          
AT311,2017-01-01,-1.3                                                           
AT312,2017-01-01,-1.285                                                         
AT313,2017-01-01,-1.033                                                         
AT314,2017-01-01,-.861                                                          
AT315,2017-01-01,-1.005                                                         
AT321,2017-01-01,-1.165                                                         
AT322,2017-01-01,-1.365                                                         
AT323,2017-01-01,-1.1                                                           
AT331,2017-01-01,-1.735                                                         
AT332,2017-01-01,-1.71                                                          
AT333,2017-01-01,-1.59                                                          
AT334,2017-01-01,-1.88                                                          
AT335,2017-01-01,-1.41                                                          
AT341,2017-01-01,-1.9                                                           
AT342,2017-01-01,-1.83                                                          
BE100,2017-01-01,-.897                                                          
BE211,2017-01-01,-.8665                                                         
BE212,2017-01-01,-.7625                                                         
BE213,2017-01-01,-.8515                                                         
BE223,2017-01-01,-1.26                                                          
BE224,2017-01-01,-1.13                                                          
BE225,2017-01-01,-.904                                                          
BE231,2017-01-01,-.889                                                          
BE232,2017-01-01,-.8845                                                         
BE233,2017-01-01,-1.05                                                          
BE234,2017-01-01,-.9745                                                         
BE235,2017-01-01,-1.0085                                                        
BE236,2017-01-01,-.864                                                          
BE241,2017-01-01,-.908                                                          
BE242,2017-01-01,-.934                                                          
BE251,2017-01-01,-1.18                                                          
BE252,2017-01-01,-1.125                                                         
BE253,2017-01-01,-1.1                                                           
BE254,2017-01-01,-1.13                                                          
BE255,2017-01-01,-1.22                                                          
BE256,2017-01-01,-1.1                                                           
BE257,2017-01-01,-1.105                                                         
BE258,2017-01-01,-1.08                                                          
BE310,2017-01-01,-1.28                                                          
BE323,2017-01-01,-1.38                                                          
BE328,2017-01-01,-1.135                                                         
BE329,2017-01-01,-1.56                                                          
BE32A,2017-01-01,-1.24                                                          
BE32B,2017-01-01,-1.45                                                          
