NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2002-01-01,-.891                                                          
AL012,2002-01-01,-1.085                                                         
AL013,2002-01-01,-.8575                                                         
AL014,2002-01-01,-.888                                                          
AL015,2002-01-01,-.814                                                          
AL021,2002-01-01,-.858                                                          
AL022,2002-01-01,-1.057                                                         
AL031,2002-01-01,-1.11                                                          
AL032,2002-01-01,-1.535                                                         
AL033,2002-01-01,-1.505                                                         
AL034,2002-01-01,-1.04                                                          
AL035,2002-01-01,-1.75                                                          
AT111,2002-01-01,-1.335                                                         
AT112,2002-01-01,-.5065                                                         
AT113,2002-01-01,-1.84                                                          
AT121,2002-01-01,.389                                                           
AT122,2002-01-01,-.354                                                          
AT123,2002-01-01,.1735                                                          
AT124,2002-01-01,.479                                                           
AT125,2002-01-01,.139                                                           
AT126,2002-01-01,.022                                                           
AT127,2002-01-01,-.077                                                          
AT130,2002-01-01,-.012                                                          
AT211,2002-01-01,-2.295                                                         
AT212,2002-01-01,-1.97                                                          
AT213,2002-01-01,-2.29                                                          
AT221,2002-01-01,-2.44                                                          
AT222,2002-01-01,.0905                                                          
AT223,2002-01-01,-.817                                                          
AT224,2002-01-01,-1.84                                                          
AT225,2002-01-01,-2.38                                                          
AT226,2002-01-01,-1.47                                                          
AT311,2002-01-01,.775                                                           
AT312,2002-01-01,.6005                                                          
AT313,2002-01-01,.761                                                           
AT314,2002-01-01,.321                                                           
AT315,2002-01-01,.5325                                                          
AT321,2002-01-01,-.8445                                                         
AT322,2002-01-01,.311                                                           
AT323,2002-01-01,.774                                                           
AT331,2002-01-01,.376                                                           
AT332,2002-01-01,.0435                                                          
AT333,2002-01-01,-.996                                                          
AT334,2002-01-01,.068                                                           
AT335,2002-01-01,.536                                                           
AT341,2002-01-01,.077                                                           
AT342,2002-01-01,.335                                                           
BE100,2002-01-01,1.059                                                          
BE211,2002-01-01,.846                                                           
BE212,2002-01-01,.979                                                           
BE213,2002-01-01,.855                                                           
BE223,2002-01-01,.619                                                           
BE224,2002-01-01,.604                                                           
BE225,2002-01-01,.5435                                                          
BE231,2002-01-01,.972                                                           
BE232,2002-01-01,.978                                                           
BE233,2002-01-01,.72                                                            
BE234,2002-01-01,.8515                                                          
BE235,2002-01-01,.82                                                            
BE236,2002-01-01,.954                                                           
BE241,2002-01-01,1.002                                                          
BE242,2002-01-01,.838                                                           
BE251,2002-01-01,.72                                                            
BE252,2002-01-01,.6295                                                          
BE253,2002-01-01,.2785                                                          
BE254,2002-01-01,.544                                                           
BE255,2002-01-01,.898                                                           
BE256,2002-01-01,.663                                                           
BE257,2002-01-01,.7675                                                          
BE258,2002-01-01,.862                                                           
BE310,2002-01-01,.991                                                           
BE323,2002-01-01,.7955                                                          
BE328,2002-01-01,.4525                                                          
BE329,2002-01-01,.827                                                           
BE32A,2002-01-01,.858                                                           
BE32B,2002-01-01,.9145                                                          
BE32C,2002-01-01,.9835                                                          
BE32D,2002-01-01,.5155                                                          
BE331,2002-01-01,.711                                                           
BE332,2002-01-01,.647                                                           
BE334,2002-01-01,.711                                                           
BE335,2002-01-01,.604                                                           
BE336,2002-01-01,.572                                                           
BE341,2002-01-01,-.143                                                          
BE342,2002-01-01,.3025                                                          
BE343,2002-01-01,.356                                                           
BE344,2002-01-01,.118                                                           
BE345,2002-01-01,-.005                                                          
BE351,2002-01-01,.381                                                           
BE352,2002-01-01,.7465                                                          
BE353,2002-01-01,.441                                                           
BG311,2002-01-01,-1.865                                                         
