NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2003-01-01,1.641                                                          
AL012,2003-01-01,1.736                                                          
AL013,2003-01-01,1.4915                                                         
AL014,2003-01-01,1.586                                                          
AL015,2003-01-01,1.353                                                          
AL021,2003-01-01,1.712                                                          
AL022,2003-01-01,1.764                                                          
AL031,2003-01-01,1.269                                                          
AL032,2003-01-01,1.486                                                          
AL033,2003-01-01,1.172                                                          
AL034,2003-01-01,1.401                                                          
AL035,2003-01-01,.9515                                                          
AT111,2003-01-01,.6405                                                          
AT112,2003-01-01,.709                                                           
AT113,2003-01-01,.504                                                           
AT121,2003-01-01,.598                                                           
AT122,2003-01-01,.598                                                           
AT123,2003-01-01,.783                                                           
AT124,2003-01-01,.821                                                           
AT125,2003-01-01,.832                                                           
AT126,2003-01-01,.805                                                           
AT127,2003-01-01,.769                                                           
AT130,2003-01-01,.796                                                           
AT211,2003-01-01,.17                                                            
AT212,2003-01-01,-.089                                                          
AT213,2003-01-01,.145                                                           
AT221,2003-01-01,.231                                                           
AT222,2003-01-01,.228                                                           
AT223,2003-01-01,.2535                                                          
AT224,2003-01-01,.392                                                           
AT225,2003-01-01,.401                                                           
AT226,2003-01-01,.091                                                           
AT311,2003-01-01,.6175                                                          
AT312,2003-01-01,.6235                                                          
AT313,2003-01-01,.6235                                                          
AT314,2003-01-01,.436                                                           
AT315,2003-01-01,.4295                                                          
AT321,2003-01-01,.0725                                                          
AT322,2003-01-01,.1905                                                          
AT323,2003-01-01,.425                                                           
AT331,2003-01-01,.3145                                                          
AT332,2003-01-01,.176                                                           
AT333,2003-01-01,-.052                                                          
AT334,2003-01-01,.24                                                            
AT335,2003-01-01,.326                                                           
AT341,2003-01-01,.311                                                           
AT342,2003-01-01,.407                                                           
BE100,2003-01-01,.146                                                           
BE211,2003-01-01,.297                                                           
BE212,2003-01-01,.2765                                                          
BE213,2003-01-01,.2805                                                          
BE223,2003-01-01,.244                                                           
BE224,2003-01-01,.244                                                           
BE225,2003-01-01,.248                                                           
BE231,2003-01-01,.115                                                           
BE232,2003-01-01,.194                                                           
BE233,2003-01-01,.3305                                                          
BE234,2003-01-01,.284                                                           
BE235,2003-01-01,.1775                                                          
BE236,2003-01-01,.287                                                           
BE241,2003-01-01,.164                                                           
BE242,2003-01-01,.1965                                                          
BE251,2003-01-01,.4855                                                          
BE252,2003-01-01,.4775                                                          
BE253,2003-01-01,.3915                                                          
BE254,2003-01-01,.295                                                           
BE255,2003-01-01,.575                                                           
BE256,2003-01-01,.3915                                                          
BE257,2003-01-01,.399                                                           
BE258,2003-01-01,.712                                                           
BE310,2003-01-01,.1645                                                          
BE323,2003-01-01,.1625                                                          
BE328,2003-01-01,.3395                                                          
BE329,2003-01-01,.108                                                           
BE32A,2003-01-01,.177                                                           
BE32B,2003-01-01,.1535                                                          
BE32C,2003-01-01,.1645                                                          
BE32D,2003-01-01,.274                                                           
BE331,2003-01-01,.296                                                           
BE332,2003-01-01,.2545                                                          
BE334,2003-01-01,.162                                                           
BE335,2003-01-01,.244                                                           
BE336,2003-01-01,.244                                                           
BE341,2003-01-01,.468                                                           
BE342,2003-01-01,.263                                                           
BE343,2003-01-01,.258                                                           
BE344,2003-01-01,.406                                                           
BE345,2003-01-01,.4515                                                          
BE351,2003-01-01,.271                                                           
BE352,2003-01-01,.189                                                           
BE353,2003-01-01,.28                                                            
BG311,2003-01-01,1.1805                                                         
BG312,2003-01-01,1.1805                                                         
BG313,2003-01-01,1.0345                                                         
BG314,2003-01-01,.939                                                           
BG315,2003-01-01,.667                                                           
BG321,2003-01-01,.853                                                           
BG322,2003-01-01,.543                                                           
BG323,2003-01-01,.9335                                                          
BG324,2003-01-01,1.057                                                          
BG325,2003-01-01,1.017                                                          
BG331,2003-01-01,1.1                                                            
BG332,2003-01-01,1.1775                                                         
BG333,2003-01-01,1.0265                                                         
BG334,2003-01-01,.9495                                                          
BG341,2003-01-01,1.1175                                                         
BG342,2003-01-01,.5465                                                          
BG343,2003-01-01,.7585                                                          
BG344,2003-01-01,.4                                                             
BG411,2003-01-01,.962                                                           
BG412,2003-01-01,.914                                                           
BG413,2003-01-01,.9                                                             
BG414,2003-01-01,1.181                                                          
BG415,2003-01-01,.885                                                           
BG421,2003-01-01,.408                                                           
BG422,2003-01-01,.546                                                           
BG423,2003-01-01,.849                                                           
BG424,2003-01-01,.7715                                                          
BG425,2003-01-01,.7865                                                          
CH011,2003-01-01,.406                                                           
CH012,2003-01-01,.4205                                                          
CH013,2003-01-01,.4675                                                          
CH021,2003-01-01,.346                                                           
CH022,2003-01-01,.3905                                                          
CH023,2003-01-01,.201                                                           
CH024,2003-01-01,.355                                                           
CH025,2003-01-01,.274                                                           
CH031,2003-01-01,.384                                                           
CH032,2003-01-01,.222                                                           
CH033,2003-01-01,.256                                                           
CH040,2003-01-01,.346                                                           
CH051,2003-01-01,.374                                                           
CH052,2003-01-01,.3565                                                          
CH053,2003-01-01,.413                                                           
CH054,2003-01-01,.451                                                           
CH055,2003-01-01,.4135                                                          
CH056,2003-01-01,.0885                                                          
CH057,2003-01-01,.377                                                           
CH061,2003-01-01,.231                                                           
CH062,2003-01-01,.317                                                           
CH063,2003-01-01,.334                                                           
CH064,2003-01-01,.3355                                                          
CH065,2003-01-01,.3                                                             
CH066,2003-01-01,.305                                                           
CH070,2003-01-01,-.2365                                                         
CY000,2003-01-01,-.2185                                                         
CZ010,2003-01-01,.498                                                           
CZ020,2003-01-01,.53                                                            
