NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2004-01-01,1.412                                                          
AL012,2004-01-01,1.2135                                                         
AL013,2004-01-01,1.1715                                                         
AL014,2004-01-01,1.189                                                          
AL015,2004-01-01,1.089                                                          
AL021,2004-01-01,1.404                                                          
AL022,2004-01-01,1.3355                                                         
AL031,2004-01-01,1.123                                                          
AL032,2004-01-01,1.118                                                          
AL033,2004-01-01,.918                                                           
AL034,2004-01-01,1.111                                                          
AL035,2004-01-01,.7955                                                          
AT111,2004-01-01,.219                                                           
AT112,2004-01-01,.399                                                           
AT113,2004-01-01,.173                                                           
AT121,2004-01-01,.447                                                           
AT122,2004-01-01,.372                                                           
AT123,2004-01-01,.3365                                                          
AT124,2004-01-01,.884                                                           
AT125,2004-01-01,1.167                                                          
AT126,2004-01-01,.784                                                           
AT127,2004-01-01,.472                                                           
AT130,2004-01-01,.611                                                           
AT211,2004-01-01,.0845                                                          
AT212,2004-01-01,.3465                                                          
AT213,2004-01-01,.335                                                           
AT221,2004-01-01,.341                                                           
AT222,2004-01-01,.7495                                                          
AT223,2004-01-01,.464                                                           
AT224,2004-01-01,.357                                                           
AT225,2004-01-01,.4295                                                          
AT226,2004-01-01,.534                                                           
AT311,2004-01-01,1.0425                                                         
AT312,2004-01-01,.8485                                                          
AT313,2004-01-01,.876                                                           
AT314,2004-01-01,.673                                                           
AT315,2004-01-01,.788                                                           
AT321,2004-01-01,.8135                                                          
AT322,2004-01-01,.883                                                           
AT323,2004-01-01,.888                                                           
AT331,2004-01-01,1.051                                                          
AT332,2004-01-01,.9265                                                          
AT333,2004-01-01,.75                                                            
AT334,2004-01-01,1.101                                                          
AT335,2004-01-01,.893                                                           
AT341,2004-01-01,1.133                                                          
AT342,2004-01-01,1.17                                                           
BE100,2004-01-01,1.238                                                          
BE211,2004-01-01,1.0635                                                         
BE212,2004-01-01,1.0845                                                         
BE213,2004-01-01,1.0565                                                         
BE223,2004-01-01,1.151                                                          
BE224,2004-01-01,1.137                                                          
BE225,2004-01-01,1.018                                                          
BE231,2004-01-01,1.18                                                           
BE232,2004-01-01,1.106                                                          
