NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2016-01-01,-.13                                                           
AL012,2016-01-01,-.794                                                          
AL013,2016-01-01,-.381                                                          
AL014,2016-01-01,-.33                                                           
AL015,2016-01-01,-.701                                                          
AL021,2016-01-01,-.078                                                          
AL022,2016-01-01,-.512                                                          
AL031,2016-01-01,-.645                                                          
AL032,2016-01-01,-.8245                                                         
AL033,2016-01-01,-1.125                                                         
AL034,2016-01-01,-.759                                                          
AL035,2016-01-01,-1.27                                                          
AT111,2016-01-01,-2.225                                                         
AT112,2016-01-01,-1.73                                                          
AT113,2016-01-01,-2.33                                                          
AT121,2016-01-01,-.833                                                          
AT122,2016-01-01,-1.97                                                          
AT123,2016-01-01,-1.0375                                                        
AT124,2016-01-01,-.441                                                          
AT125,2016-01-01,-.965                                                          
AT126,2016-01-01,-.997                                                          
AT127,2016-01-01,-1.46                                                          
AT130,2016-01-01,-1.35                                                          
AT211,2016-01-01,-2.005                                                         
AT212,2016-01-01,-2.585                                                         
AT213,2016-01-01,-2.49                                                          
AT221,2016-01-01,-2.92                                                          
AT222,2016-01-01,-1.975                                                         
AT223,2016-01-01,-2.52                                                          
AT224,2016-01-01,-2.47                                                          
AT225,2016-01-01,-2.395                                                         
AT226,2016-01-01,-2.89                                                          
AT311,2016-01-01,-.403                                                          
AT312,2016-01-01,-.405                                                          
AT313,2016-01-01,-.1375                                                         
AT314,2016-01-01,-1.32                                                          
AT315,2016-01-01,-1.215                                                         
AT321,2016-01-01,-2.7                                                           
AT322,2016-01-01,-2.01                                                          
AT323,2016-01-01,-1.16                                                          
AT331,2016-01-01,-.7385                                                         
AT332,2016-01-01,-2.12                                                          
AT333,2016-01-01,-2.59                                                          
AT334,2016-01-01,-1.46                                                          
AT335,2016-01-01,-1.73                                                          
AT341,2016-01-01,-.958                                                          
AT342,2016-01-01,-.439                                                          
BE100,2016-01-01,.563                                                           
BE211,2016-01-01,.674                                                           
BE212,2016-01-01,.6455                                                          
BE213,2016-01-01,.6665                                                          
BE223,2016-01-01,.741                                                           
BE224,2016-01-01,.659                                                           
BE225,2016-01-01,.6425                                                          
BE231,2016-01-01,.534                                                           
BE232,2016-01-01,.59                                                            
BE233,2016-01-01,.854                                                           
BE234,2016-01-01,.5985                                                          
BE235,2016-01-01,.484                                                           
BE236,2016-01-01,.674                                                           
BE241,2016-01-01,.639                                                           
BE242,2016-01-01,.652                                                           
BE251,2016-01-01,.7705                                                          
BE252,2016-01-01,.49                                                            
BE253,2016-01-01,.413                                                           
BE254,2016-01-01,.444                                                           
BE255,2016-01-01,.735                                                           
BE256,2016-01-01,.4225                                                          
BE257,2016-01-01,.5965                                                          
