NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2021-01-01,1.457                                                          
AL012,2021-01-01,1.058                                                          
AL013,2021-01-01,1.75                                                           
AL014,2021-01-01,1.32                                                           
AL015,2021-01-01,1.41                                                           
AL021,2021-01-01,1.216                                                          
AL022,2021-01-01,1.0485                                                         
AL031,2021-01-01,1.122                                                          
AL032,2021-01-01,.937                                                           
AL033,2021-01-01,.907                                                           
AL034,2021-01-01,1.041                                                          
AL035,2021-01-01,.79                                                            
AT111,2021-01-01,.3215                                                          
AT112,2021-01-01,.548                                                           
AT113,2021-01-01,.504                                                           
AT121,2021-01-01,.871                                                           
AT122,2021-01-01,.357                                                           
AT123,2021-01-01,1.1725                                                         
AT124,2021-01-01,1.273                                                          
AT125,2021-01-01,1.678                                                          
AT126,2021-01-01,1.211                                                          
AT127,2021-01-01,.958                                                           
AT130,2021-01-01,.969                                                           
AT211,2021-01-01,1.658                                                          
AT212,2021-01-01,1.7475                                                         
AT213,2021-01-01,1.416                                                          
AT221,2021-01-01,.745                                                           
AT222,2021-01-01,.7985                                                          
AT223,2021-01-01,.3985                                                          
AT224,2021-01-01,.463                                                           
AT225,2021-01-01,.837                                                           
AT226,2021-01-01,1.223                                                          
AT311,2021-01-01,.9475                                                          
AT312,2021-01-01,.9235                                                          
AT313,2021-01-01,.8705                                                          
AT314,2021-01-01,.825                                                           
AT315,2021-01-01,.9055                                                          
AT321,2021-01-01,1.425                                                          
AT322,2021-01-01,.997                                                           
AT323,2021-01-01,.885                                                           
AT331,2021-01-01,.1865                                                          
AT332,2021-01-01,.977                                                           
AT333,2021-01-01,1.995                                                          
AT334,2021-01-01,.834                                                           
AT335,2021-01-01,.707                                                           
AT341,2021-01-01,.44                                                            
AT342,2021-01-01,.337                                                           
BE100,2021-01-01,.269                                                           
BE211,2021-01-01,.3715                                                          
BE212,2021-01-01,.506                                                           
BE213,2021-01-01,.2075                                                          
BE223,2021-01-01,-.042                                                          
BE224,2021-01-01,.034                                                           
BE225,2021-01-01,.055                                                           
BE231,2021-01-01,.532                                                           
BE232,2021-01-01,.6005                                                          
BE233,2021-01-01,.8995                                                          
BE234,2021-01-01,.8215                                                          
BE235,2021-01-01,.813                                                           
BE236,2021-01-01,.551                                                           
BE241,2021-01-01,.4                                                             
BE242,2021-01-01,.233                                                           
BE251,2021-01-01,1.3015                                                         
BE252,2021-01-01,1.1075                                                         
BE253,2021-01-01,.843                                                           
BE254,2021-01-01,.869                                                           
BE255,2021-01-01,1.321                                                          
BE256,2021-01-01,.9125                                                          
BE257,2021-01-01,.9605                                                          
BE258,2021-01-01,1.285                                                          
BE310,2021-01-01,.209                                                           
BE323,2021-01-01,.3895                                                          
BE328,2021-01-01,.7245                                                          
BE329,2021-01-01,.311                                                           
BE32A,2021-01-01,.532                                                           
BE32B,2021-01-01,.2855                                                          
BE32C,2021-01-01,.333                                                           
BE32D,2021-01-01,.373                                                           
BE331,2021-01-01,.292                                                           
BE332,2021-01-01,.068                                                           
BE334,2021-01-01,.175                                                           
BE335,2021-01-01,.046                                                           
BE336,2021-01-01,.046                                                           
BE341,2021-01-01,.4                                                             
BE342,2021-01-01,.359                                                           
BE343,2021-01-01,.462                                                           
BE344,2021-01-01,.413                                                           
BE345,2021-01-01,.416                                                           
BE351,2021-01-01,.451                                                           
BE352,2021-01-01,.2615                                                          
BE353,2021-01-01,.502                                                           
BG311,2021-01-01,.8175                                                          
BG312,2021-01-01,.8355                                                          
BG313,2021-01-01,.457                                                           
BG314,2021-01-01,.304                                                           
BG315,2021-01-01,.202                                                           
BG321,2021-01-01,.195                                                           
BG322,2021-01-01,.184                                                           
BG323,2021-01-01,.1855                                                          
BG324,2021-01-01,-.068                                                          
BG325,2021-01-01,.048                                                           
BG331,2021-01-01,.199                                                           
BG332,2021-01-01,.1915                                                          
BG333,2021-01-01,-.045                                                          
BG334,2021-01-01,.092                                                           
BG341,2021-01-01,.2025                                                          
BG342,2021-01-01,.2415                                                          
BG343,2021-01-01,.49                                                            
BG344,2021-01-01,.2285                                                          
BG411,2021-01-01,1.238                                                          
BG412,2021-01-01,1.189                                                          
BG413,2021-01-01,1.618                                                          
BG414,2021-01-01,1.613                                                          
BG415,2021-01-01,1.653                                                          
BG421,2021-01-01,.294                                                           
BG422,2021-01-01,.706                                                           
BG423,2021-01-01,.964                                                           
BG424,2021-01-01,1.0955                                                         
BG425,2021-01-01,.765                                                           
CH011,2021-01-01,.082                                                           
CH012,2021-01-01,.321                                                           
CH013,2021-01-01,.172                                                           
CH021,2021-01-01,-.09                                                           
CH022,2021-01-01,.144                                                           
CH023,2021-01-01,-.233                                                          
CH024,2021-01-01,-.2795                                                         
