NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2019-01-01,-1.07                                                          
AL012,2019-01-01,-1.375                                                         
AL013,2019-01-01,-1.0075                                                        
AL014,2019-01-01,-1.63                                                          
AL015,2019-01-01,-1.39                                                          
AL021,2019-01-01,-.985                                                          
AL022,2019-01-01,-1.15                                                          
AL031,2019-01-01,-.277                                                          
AL032,2019-01-01,-.5595                                                         
AL033,2019-01-01,-.322                                                          
AL034,2019-01-01,-.163                                                          
AL035,2019-01-01,-.2195                                                         
AT111,2019-01-01,.1085                                                          
AT112,2019-01-01,.245                                                           
AT113,2019-01-01,-.323                                                          
AT121,2019-01-01,.945                                                           
AT122,2019-01-01,.497                                                           
AT123,2019-01-01,.4905                                                          
AT124,2019-01-01,.684                                                           
AT125,2019-01-01,.168                                                           
AT126,2019-01-01,.306                                                           
AT127,2019-01-01,.345                                                           
AT130,2019-01-01,.294                                                           
AT211,2019-01-01,-.021                                                          
AT212,2019-01-01,.6075                                                          
AT213,2019-01-01,.511                                                           
AT221,2019-01-01,.794                                                           
AT222,2019-01-01,1.5145                                                         
AT223,2019-01-01,1.0975                                                         
AT224,2019-01-01,.232                                                           
AT225,2019-01-01,.3515                                                          
AT226,2019-01-01,1.046                                                          
AT311,2019-01-01,.859                                                           
AT312,2019-01-01,.9055                                                          
AT313,2019-01-01,.846                                                           
AT314,2019-01-01,1.08                                                           
AT315,2019-01-01,1.357                                                          
AT321,2019-01-01,1.3825                                                         
AT322,2019-01-01,1.451                                                          
AT323,2019-01-01,1.388                                                          
AT331,2019-01-01,.378                                                           
AT332,2019-01-01,.644                                                           
AT333,2019-01-01,.912                                                           
AT334,2019-01-01,.843                                                           
AT335,2019-01-01,.877                                                           
AT341,2019-01-01,.304                                                           
AT342,2019-01-01,-.075                                                          
BE100,2019-01-01,-.507                                                          
BE211,2019-01-01,-.498                                                          
BE212,2019-01-01,-.438                                                          
BE213,2019-01-01,-.4595                                                         
BE223,2019-01-01,-.418                                                          
