NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2017-01-01,-.116                                                          
AL012,2017-01-01,-.1895                                                         
AL013,2017-01-01,-.0515                                                         
AL014,2017-01-01,-.209                                                          
AL015,2017-01-01,-.224                                                          
AL021,2017-01-01,-.29                                                           
AL022,2017-01-01,-.183                                                          
AL031,2017-01-01,-.277                                                          
AL032,2017-01-01,-.1805                                                         
AL033,2017-01-01,-.1265                                                         
AL034,2017-01-01,-.054                                                          
AL035,2017-01-01,-.1135                                                         
AT111,2017-01-01,-1.235                                                         
AT112,2017-01-01,-1.235                                                         
AT113,2017-01-01,-1.06                                                          
AT121,2017-01-01,-.292                                                          
AT122,2017-01-01,-.694                                                          
AT123,2017-01-01,-.624                                                          
AT124,2017-01-01,-.452                                                          
AT125,2017-01-01,-.997                                                          
AT126,2017-01-01,-1.04                                                          
AT127,2017-01-01,-1.11                                                          
AT130,2017-01-01,-1.2                                                           
AT211,2017-01-01,-.908                                                          
AT212,2017-01-01,-.5405                                                         
AT213,2017-01-01,-.876                                                          
AT221,2017-01-01,-.879                                                          
AT222,2017-01-01,.0485                                                          
AT223,2017-01-01,-.224                                                          
AT224,2017-01-01,-.776                                                          
AT225,2017-01-01,-.8695                                                         
AT226,2017-01-01,-.329                                                          
AT311,2017-01-01,-.207                                                          
AT312,2017-01-01,-.2565                                                         
AT313,2017-01-01,-.3135                                                         
AT314,2017-01-01,.021                                                           
AT315,2017-01-01,.1395                                                          
AT321,2017-01-01,-.067                                                          
AT322,2017-01-01,.175                                                           
AT323,2017-01-01,.161                                                           
AT331,2017-01-01,.239                                                           
AT332,2017-01-01,.252                                                           
AT333,2017-01-01,.022                                                           
AT334,2017-01-01,.177                                                           
AT335,2017-01-01,.317                                                           
AT341,2017-01-01,.199                                                           
AT342,2017-01-01,.252                                                           
BE100,2017-01-01,-.1                                                            
BE211,2017-01-01,-.01                                                           
BE212,2017-01-01,-.0195                                                         
BE213,2017-01-01,-.0815                                                         
BE223,2017-01-01,-.156                                                          
BE224,2017-01-01,-.106                                                          
BE225,2017-01-01,-.029                                                          
BE231,2017-01-01,-.146                                                          
BE232,2017-01-01,-.081                                                          
BE233,2017-01-01,.006                                                           
BE234,2017-01-01,-.0925                                                         
BE235,2017-01-01,-.21                                                           
BE236,2017-01-01,.007                                                           
BE241,2017-01-01,-.146                                                          
BE242,2017-01-01,-.091                                                          
BE251,2017-01-01,-.0235                                                         
BE252,2017-01-01,-.0485                                                         
BE253,2017-01-01,-.176                                                          
BE254,2017-01-01,-.224                                                          
BE255,2017-01-01,-.045                                                          
BE256,2017-01-01,-.176                                                          
BE257,2017-01-01,-.12                                                           
BE258,2017-01-01,-.045                                                          
BE310,2017-01-01,-.156                                                          
BE323,2017-01-01,-.3145                                                         
BE328,2017-01-01,-.2205                                                         
BE329,2017-01-01,-.33                                                           
BE32A,2017-01-01,-.282                                                          
BE32B,2017-01-01,-.2175                                                         
BE32C,2017-01-01,-.2485                                                         
BE32D,2017-01-01,-.4285                                                         
BE331,2017-01-01,-.177                                                          
BE332,2017-01-01,-.17                                                           
BE334,2017-01-01,-.177                                                          
BE335,2017-01-01,-.156                                                          
BE336,2017-01-01,-.19                                                           
BE341,2017-01-01,-.6975                                                         
BE342,2017-01-01,-.3235                                                         
BE343,2017-01-01,-.272                                                          
BE344,2017-01-01,-.531                                                          
BE345,2017-01-01,-.6685                                                         
BE351,2017-01-01,-.272                                                          
BE352,2017-01-01,-.177                                                          
BE353,2017-01-01,-.354                                                          
BG311,2017-01-01,.212                                                           
BG312,2017-01-01,.4485                                                          
BG313,2017-01-01,.6885                                                          
BG314,2017-01-01,.595                                                           
BG315,2017-01-01,.695                                                           
BG321,2017-01-01,.6045                                                          
BG322,2017-01-01,.789                                                           
BG323,2017-01-01,.3515                                                          
BG324,2017-01-01,.236                                                           
BG325,2017-01-01,.1505                                                          
BG331,2017-01-01,.832                                                           
BG332,2017-01-01,.6665                                                          
BG333,2017-01-01,.579                                                           
BG334,2017-01-01,.4485                                                          
BG341,2017-01-01,1.0785                                                         
BG342,2017-01-01,.575                                                           
BG343,2017-01-01,.8895                                                          
BG344,2017-01-01,.8705                                                          
BG411,2017-01-01,.522                                                           
BG412,2017-01-01,.644                                                           
BG413,2017-01-01,.311                                                           
BG414,2017-01-01,.336                                                           
BG415,2017-01-01,.367                                                           
BG421,2017-01-01,.963                                                           
BG422,2017-01-01,1.119                                                          
BG423,2017-01-01,.778                                                           
BG424,2017-01-01,.7285                                                          
BG425,2017-01-01,1.1955                                                         
CH011,2017-01-01,-.445                                                          
CH012,2017-01-01,-.379                                                          
CH013,2017-01-01,-.848                                                          
CH021,2017-01-01,-.1655                                                         
CH022,2017-01-01,-.252                                                          
CH023,2017-01-01,-.1675                                                         
CH024,2017-01-01,-.321                                                          
CH025,2017-01-01,-.239                                                          
CH031,2017-01-01,-.145                                                          
CH032,2017-01-01,-.168                                                          
CH033,2017-01-01,-.164                                                          
CH040,2017-01-01,.018                                                           
CH051,2017-01-01,.19                                                            
CH052,2017-01-01,-.153                                                          
CH053,2017-01-01,.269                                                           
CH054,2017-01-01,.26                                                            
CH055,2017-01-01,.233                                                           
CH056,2017-01-01,-.2535                                                         
CH057,2017-01-01,.161                                                           
CH061,2017-01-01,-.0385                                                         
CH062,2017-01-01,-.009                                                          
CH063,2017-01-01,.208                                                           
CH064,2017-01-01,.275                                                           
CH065,2017-01-01,.231                                                           
CH066,2017-01-01,.1525                                                          
CH070,2017-01-01,-.854                                                          
CY000,2017-01-01,-.223                                                          
CZ010,2017-01-01,-.315                                                          
CZ020,2017-01-01,-.2615                                                         
CZ031,2017-01-01,-.314                                                          
CZ032,2017-01-01,-.361                                                          
CZ041,2017-01-01,-.105                                                          
CZ042,2017-01-01,-.079                                                          
CZ051,2017-01-01,-.136                                                          
CZ052,2017-01-01,-.46                                                           
CZ053,2017-01-01,-.866                                                          
CZ063,2017-01-01,-.578                                                          
CZ064,2017-01-01,-1.13                                                          
CZ071,2017-01-01,-1.41                                                          
CZ072,2017-01-01,-1.335                                                         
CZ080,2017-01-01,-1.49                                                          
DE111,2017-01-01,-.569                                                          
DE112,2017-01-01,-.5035                                                         
DE113,2017-01-01,-.472                                                          
DE114,2017-01-01,-.456                                                          
DE115,2017-01-01,-.573                                                          
DE116,2017-01-01,-.5895                                                         
DE117,2017-01-01,-.6015                                                         
DE118,2017-01-01,-.626                                                          
DE119,2017-01-01,-.685                                                          
DE11A,2017-01-01,-.581                                                          
