NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2001-01-01,-.913                                                          
AL012,2001-01-01,-.55                                                           
AL013,2001-01-01,-.2765                                                         
AL014,2001-01-01,-.227                                                          
AL015,2001-01-01,.448                                                           
AL021,2001-01-01,-1.12                                                          
AL022,2001-01-01,-.8805                                                         
AL031,2001-01-01,-1.12                                                          
AL032,2001-01-01,-.8705                                                         
AL033,2001-01-01,-.7585                                                         
AL034,2001-01-01,-1.41                                                          
AL035,2001-01-01,-.411                                                          
AT111,2001-01-01,-.407                                                          
AT112,2001-01-01,-.733                                                          
AT113,2001-01-01,.326                                                           
AT121,2001-01-01,-.739                                                          
AT122,2001-01-01,-1.03                                                          
AT123,2001-01-01,-.689                                                          
AT124,2001-01-01,-.444                                                          
AT125,2001-01-01,-.003                                                          
AT126,2001-01-01,-.65                                                           
AT127,2001-01-01,-.818                                                          
AT130,2001-01-01,-.784                                                          
AT211,2001-01-01,1.745                                                          
AT212,2001-01-01,1.7485                                                         
AT213,2001-01-01,1.388                                                          
AT221,2001-01-01,.454                                                           
AT222,2001-01-01,-1.08                                                          
AT223,2001-01-01,-.985                                                          
AT224,2001-01-01,.399                                                           
AT225,2001-01-01,.5425                                                          
AT226,2001-01-01,.341                                                           
AT311,2001-01-01,-.8065                                                         
AT312,2001-01-01,-.7935                                                         
AT313,2001-01-01,-.696                                                          
AT314,2001-01-01,-.94                                                           
AT315,2001-01-01,-1.085                                                         
AT321,2001-01-01,.354                                                           
AT322,2001-01-01,.244                                                           
AT323,2001-01-01,-.647                                                          
AT331,2001-01-01,-.155                                                          
AT332,2001-01-01,1.0655                                                         
AT333,2001-01-01,1.666                                                          
AT334,2001-01-01,.432                                                           
AT335,2001-01-01,.597                                                           
AT341,2001-01-01,.206                                                           
AT342,2001-01-01,.089                                                           
BE100,2001-01-01,.909                                                           
BE211,2001-01-01,.6885                                                          
BE212,2001-01-01,.7915                                                          
BE213,2001-01-01,.4675                                                          
BE223,2001-01-01,.453                                                           
BE224,2001-01-01,.465                                                           
BE225,2001-01-01,.452                                                           
BE231,2001-01-01,1.1                                                            
BE232,2001-01-01,.9725                                                          
BE233,2001-01-01,1.165                                                          
BE234,2001-01-01,1.143                                                          
BE235,2001-01-01,1.217                                                          
BE236,2001-01-01,.9                                                             
BE241,2001-01-01,1.018                                                          
BE242,2001-01-01,.6755                                                          
BE251,2001-01-01,1.3475                                                         
BE252,2001-01-01,1.3825                                                         
BE253,2001-01-01,1.4745                                                         
BE254,2001-01-01,1.306                                                          
BE255,2001-01-01,1.339                                                          
BE256,2001-01-01,1.277                                                          
BE257,2001-01-01,1.2355                                                         
BE258,2001-01-01,1.491                                                          
BE310,2001-01-01,.9625                                                          
BE323,2001-01-01,1.2805                                                         
BE328,2001-01-01,1.4135                                                         
BE329,2001-01-01,1.212                                                          
BE32A,2001-01-01,1.199                                                          
BE32B,2001-01-01,1.1195                                                         
BE32C,2001-01-01,1.1915                                                         
BE32D,2001-01-01,1.2945                                                         
BE331,2001-01-01,.668                                                           
BE332,2001-01-01,.2225                                                          
BE334,2001-01-01,.859                                                           
BE335,2001-01-01,-.011                                                          
BE336,2001-01-01,-.12                                                           
BE341,2001-01-01,.7025                                                          
BE342,2001-01-01,.241                                                           
BE343,2001-01-01,.349                                                           
BE344,2001-01-01,.743                                                           
BE345,2001-01-01,.8265                                                          
BE351,2001-01-01,.882                                                           
BE352,2001-01-01,.947                                                           
BE353,2001-01-01,1.212                                                          
BG311,2001-01-01,-1.665                                                         
BG312,2001-01-01,-1.585                                                         
BG313,2001-01-01,-1.44                                                          
BG314,2001-01-01,-1.44                                                          
BG315,2001-01-01,-1.46                                                          
BG321,2001-01-01,-1.355                                                         
BG322,2001-01-01,-1.38                                                          
BG323,2001-01-01,-1.35                                                          
BG324,2001-01-01,-1.74                                                          
BG325,2001-01-01,-1.545                                                         
BG331,2001-01-01,-2.08                                                          
BG332,2001-01-01,-1.995                                                         
BG333,2001-01-01,-1.95                                                          
BG334,2001-01-01,-1.77                                                          
BG341,2001-01-01,-1.88                                                          
BG342,2001-01-01,-1.895                                                         
BG343,2001-01-01,-1.875                                                         
BG344,2001-01-01,-1.46                                                          
BG411,2001-01-01,-1.765                                                         
BG412,2001-01-01,-1.58                                                          
BG413,2001-01-01,-1.845                                                         
BG414,2001-01-01,-2.12                                                          
BG415,2001-01-01,-2.09                                                          
BG421,2001-01-01,-1.24                                                          
BG422,2001-01-01,-1.36                                                          
BG423,2001-01-01,-1.37                                                          
BG424,2001-01-01,-1.615                                                         
BG425,2001-01-01,-1.195                                                         
CH011,2001-01-01,.386                                                           
CH012,2001-01-01,.4915                                                          
CH013,2001-01-01,.7715                                                          
CH021,2001-01-01,.131                                                           
CH022,2001-01-01,.2685                                                          
CH023,2001-01-01,.2775                                                          
CH024,2001-01-01,.415                                                           
CH025,2001-01-01,.3465                                                          
CH031,2001-01-01,.228                                                           
CH032,2001-01-01,.228                                                           
CH033,2001-01-01,-.283                                                          
CH040,2001-01-01,-.426                                                          
CH051,2001-01-01,-.0335                                                         
CH052,2001-01-01,-.468                                                          
CH053,2001-01-01,.013                                                           
CH054,2001-01-01,.013                                                           
CH055,2001-01-01,.001                                                           
CH056,2001-01-01,1.551                                                          
CH057,2001-01-01,-.23                                                           
CH061,2001-01-01,-.3025                                                         
CH062,2001-01-01,.339                                                           
CH063,2001-01-01,-.307                                                          
CH064,2001-01-01,-.721                                                          
CH065,2001-01-01,-.329                                                          
CH066,2001-01-01,-.397                                                          
CH070,2001-01-01,1.957                                                          
CY000,2001-01-01,.072                                                           
CZ010,2001-01-01,-.622                                                          
CZ020,2001-01-01,-.9835                                                         
CZ031,2001-01-01,-.926                                                          
CZ032,2001-01-01,-.7485                                                         
CZ041,2001-01-01,-1.365                                                         
