NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2015-01-01,.524                                                           
AL012,2015-01-01,.67                                                            
AL013,2015-01-01,.5935                                                          
AL014,2015-01-01,.482                                                           
AL015,2015-01-01,.236                                                           
AL021,2015-01-01,.538                                                           
AL022,2015-01-01,.5905                                                          
AL031,2015-01-01,.917                                                           
AL032,2015-01-01,.7265                                                          
AL033,2015-01-01,.721                                                           
AL034,2015-01-01,.917                                                           
AL035,2015-01-01,.832                                                           
AT111,2015-01-01,2.145                                                          
AT112,2015-01-01,1.9745                                                         
AT113,2015-01-01,1.963                                                          
AT121,2015-01-01,1.501                                                          
AT122,2015-01-01,1.903                                                          
AT123,2015-01-01,1.6735                                                         
AT124,2015-01-01,1.374                                                          
AT125,2015-01-01,1.524                                                          
AT126,2015-01-01,1.631                                                          
AT127,2015-01-01,1.777                                                          
AT130,2015-01-01,1.594                                                          
AT211,2015-01-01,1.273                                                          
AT212,2015-01-01,1.2415                                                         
AT213,2015-01-01,1.613                                                          
AT221,2015-01-01,2.227                                                          
AT222,2015-01-01,1.572                                                          
AT223,2015-01-01,2.052                                                          
AT224,2015-01-01,2.096                                                          
AT225,2015-01-01,1.7955                                                         
AT226,2015-01-01,1.819                                                          
AT311,2015-01-01,.179                                                           
AT312,2015-01-01,.5455                                                          
AT313,2015-01-01,1.0805                                                         
AT314,2015-01-01,1.109                                                          
AT315,2015-01-01,.7255                                                          
AT321,2015-01-01,1.588                                                          
AT322,2015-01-01,.727                                                           
AT323,2015-01-01,.429                                                           
AT331,2015-01-01,.1115                                                          
AT332,2015-01-01,.3295                                                          
AT333,2015-01-01,.726                                                           
AT334,2015-01-01,.004                                                           
AT335,2015-01-01,.493                                                           
AT341,2015-01-01,.213                                                           
AT342,2015-01-01,.292                                                           
BE100,2015-01-01,1.199                                                          
BE211,2015-01-01,.9875                                                          
BE212,2015-01-01,1.0425                                                         
BE213,2015-01-01,.9875                                                          
BE223,2015-01-01,.556                                                           
BE224,2015-01-01,.95                                                            
BE225,2015-01-01,.9605                                                          
BE231,2015-01-01,1.281                                                          
BE232,2015-01-01,1.2025                                                         
BE233,2015-01-01,.659                                                           
BE234,2015-01-01,.8745                                                          
BE235,2015-01-01,.8505                                                          
BE236,2015-01-01,1.046                                                          
BE241,2015-01-01,1.107                                                          
BE242,2015-01-01,.9735                                                          
BE251,2015-01-01,.37                                                            
BE252,2015-01-01,.3715                                                          
BE253,2015-01-01,.581                                                           
BE254,2015-01-01,.673                                                           
BE255,2015-01-01,.205                                                           
BE256,2015-01-01,.6485                                                          
BE257,2015-01-01,.6135                                                          
BE258,2015-01-01,.092                                                           
BE310,2015-01-01,.953                                                           
BE323,2015-01-01,.728                                                           
BE328,2015-01-01,.6355                                                          
BE329,2015-01-01,.707                                                           
BE32A,2015-01-01,.85                                                            
BE32B,2015-01-01,.784                                                           
BE32C,2015-01-01,.8915                                                          
BE32D,2015-01-01,.618                                                           
BE331,2015-01-01,.485                                                           
BE332,2015-01-01,.4575                                                          
BE334,2015-01-01,.802                                                           
BE335,2015-01-01,.365                                                           
BE336,2015-01-01,.246                                                           
BE341,2015-01-01,.243                                                           
BE342,2015-01-01,.1565                                                          
BE343,2015-01-01,.23                                                            
BE344,2015-01-01,.266                                                           
BE345,2015-01-01,.214                                                           
BE351,2015-01-01,.444                                                           
BE352,2015-01-01,.68                                                            
BE353,2015-01-01,.444                                                           
BG311,2015-01-01,2.7485                                                         
BG312,2015-01-01,2.6165                                                         
BG313,2015-01-01,2.487                                                          
BG314,2015-01-01,1.981                                                          
BG315,2015-01-01,2.547                                                          
BG321,2015-01-01,1.6795                                                         
BG322,2015-01-01,2.387                                                          
BG323,2015-01-01,1.5355                                                         
BG324,2015-01-01,1.7                                                            
BG325,2015-01-01,1.677                                                          
BG331,2015-01-01,1.894                                                          
BG332,2015-01-01,1.9405                                                         
BG333,2015-01-01,1.823                                                          
BG334,2015-01-01,1.6525                                                         
BG341,2015-01-01,2.072                                                          
BG342,2015-01-01,2.5405                                                         
BG343,2015-01-01,2.5835                                                         
BG344,2015-01-01,2.637                                                          
BG411,2015-01-01,2.0685                                                         
BG412,2015-01-01,2.337                                                          
BG413,2015-01-01,2.08                                                           
BG414,2015-01-01,2.092                                                          
BG415,2015-01-01,2.165                                                          
BG421,2015-01-01,2.709                                                          
BG422,2015-01-01,2.432                                                          
BG423,2015-01-01,2.584                                                          
BG424,2015-01-01,2.6475                                                         
BG425,2015-01-01,2.215                                                          
CH011,2015-01-01,.641                                                           
CH012,2015-01-01,.191                                                           
CH013,2015-01-01,.339                                                           
CH021,2015-01-01,.5305                                                          
CH022,2015-01-01,.6725                                                          
CH023,2015-01-01,.4695                                                          
CH024,2015-01-01,.6005                                                          
CH025,2015-01-01,.2925                                                          
CH031,2015-01-01,.123                                                           
CH032,2015-01-01,.318                                                           
CH033,2015-01-01,.776                                                           
CH040,2015-01-01,.827                                                           
CH051,2015-01-01,.582                                                           
CH052,2015-01-01,.8695                                                          
CH053,2015-01-01,.405                                                           
CH054,2015-01-01,.379                                                           
CH055,2015-01-01,.4145                                                          
CH056,2015-01-01,.2375                                                          
CH057,2015-01-01,.877                                                           
CH061,2015-01-01,.8155                                                          
CH062,2015-01-01,.455                                                           
CH063,2015-01-01,.769                                                           
CH064,2015-01-01,.8155                                                          
CH065,2015-01-01,.7                                                             
CH066,2015-01-01,.798                                                           
CH070,2015-01-01,.5205                                                          
