NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2008-01-01,-.159                                                          
AL012,2008-01-01,-.487                                                          
AL013,2008-01-01,.268                                                           
AL014,2008-01-01,-.499                                                          
AL015,2008-01-01,-.204                                                          
AL021,2008-01-01,-.386                                                          
AL022,2008-01-01,-.3625                                                         
AL031,2008-01-01,-.639                                                          
AL032,2008-01-01,-.454                                                          
AL033,2008-01-01,-.926                                                          
AL034,2008-01-01,-.386                                                          
AL035,2008-01-01,-.59                                                           
AT111,2008-01-01,.7835                                                          
AT112,2008-01-01,1.0465                                                         
AT113,2008-01-01,.492                                                           
AT121,2008-01-01,1.81                                                           
AT122,2008-01-01,1.869                                                          
AT123,2008-01-01,2.1225                                                         
AT124,2008-01-01,1.492                                                          
AT125,2008-01-01,1.155                                                          
AT126,2008-01-01,1.36                                                           
AT127,2008-01-01,1.488                                                          
AT130,2008-01-01,1.404                                                          
AT211,2008-01-01,-.1895                                                         
AT212,2008-01-01,-.071                                                          
AT213,2008-01-01,.102                                                           
AT221,2008-01-01,.62                                                            
AT222,2008-01-01,1.6285                                                         
AT223,2008-01-01,1.7035                                                         
AT224,2008-01-01,.546                                                           
AT225,2008-01-01,.305                                                           
AT226,2008-01-01,.892                                                           
AT311,2008-01-01,.3145                                                          
AT312,2008-01-01,.635                                                           
AT313,2008-01-01,1.0135                                                         
AT314,2008-01-01,1.436                                                          
AT315,2008-01-01,1.123                                                          
AT321,2008-01-01,.984                                                           
AT322,2008-01-01,.843                                                           
AT323,2008-01-01,.917                                                           
AT331,2008-01-01,.4255                                                          
AT332,2008-01-01,.1025                                                          
AT333,2008-01-01,.142                                                           
AT334,2008-01-01,.135                                                           
AT335,2008-01-01,.751                                                           
AT341,2008-01-01,.322                                                           
AT342,2008-01-01,.279                                                           
BE100,2008-01-01,-.489                                                          
BE211,2008-01-01,-.5285                                                         
BE212,2008-01-01,-.5285                                                         
BE213,2008-01-01,-.504                                                          
BE223,2008-01-01,-.097                                                          
BE224,2008-01-01,-.409                                                          
BE225,2008-01-01,-.4325                                                         
BE231,2008-01-01,-.481                                                          
BE232,2008-01-01,-.5205                                                         
BE233,2008-01-01,-.598                                                          
BE234,2008-01-01,-.5675                                                         
BE235,2008-01-01,-.5075                                                         
BE236,2008-01-01,-.542                                                          
BE241,2008-01-01,-.479                                                          
BE242,2008-01-01,-.465                                                          
BE251,2008-01-01,-.764                                                          
BE252,2008-01-01,-.6085                                                         
BE253,2008-01-01,-.565                                                          
BE254,2008-01-01,-.577                                                          
BE255,2008-01-01,-.708                                                          
BE256,2008-01-01,-.6035                                                         
BE257,2008-01-01,-.6035                                                         
BE258,2008-01-01,-.526                                                          
BE310,2008-01-01,-.3605                                                         
BE323,2008-01-01,-.458                                                          
BE328,2008-01-01,-.565                                                          
BE329,2008-01-01,-.296                                                          
BE32A,2008-01-01,-.405                                                          
BE32B,2008-01-01,-.2845                                                         
BE32C,2008-01-01,-.3095                                                         
BE32D,2008-01-01,-.461                                                          
BE331,2008-01-01,-.039                                                          
BE332,2008-01-01,.0035                                                          
BE334,2008-01-01,-.333                                                          
BE335,2008-01-01,.16                                                            
BE336,2008-01-01,.222                                                           
BE341,2008-01-01,-.278                                                          
BE342,2008-01-01,-.071                                                          
BE343,2008-01-01,-.059                                                          
BE344,2008-01-01,-.261                                                          
BE345,2008-01-01,-.2815                                                         
BE351,2008-01-01,-.152                                                          
BE352,2008-01-01,-.2555                                                         
BE353,2008-01-01,-.344                                                          
BG311,2008-01-01,1.264                                                          
BG312,2008-01-01,1.5915                                                         
BG313,2008-01-01,1.834                                                          
BG314,2008-01-01,2.013                                                          
BG315,2008-01-01,2.234                                                          
BG321,2008-01-01,1.939                                                          
BG322,2008-01-01,2.212                                                          
