NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2008-01-01,-.296                                                          
AL012,2008-01-01,-.236                                                          
AL013,2008-01-01,-.2565                                                         
AL014,2008-01-01,-.177                                                          
AL015,2008-01-01,.009                                                           
AL021,2008-01-01,-.492                                                          
AL022,2008-01-01,-.315                                                          
AL031,2008-01-01,-.9                                                            
AL032,2008-01-01,-.5855                                                         
AL033,2008-01-01,-.7065                                                         
AL034,2008-01-01,-.886                                                          
AL035,2008-01-01,-.3595                                                         
AT111,2008-01-01,-.4805                                                         
AT112,2008-01-01,-.4485                                                         
AT113,2008-01-01,-.637                                                          
AT121,2008-01-01,-.667                                                          
AT122,2008-01-01,-.471                                                          
AT123,2008-01-01,-.6435                                                         
AT124,2008-01-01,-.453                                                          
AT125,2008-01-01,-.365                                                          
AT126,2008-01-01,-.285                                                          
AT127,2008-01-01,-.341                                                          
AT130,2008-01-01,-.258                                                          
AT211,2008-01-01,.4515                                                          
AT212,2008-01-01,.222                                                           
AT213,2008-01-01,-.16                                                           
AT221,2008-01-01,-.338                                                          
AT222,2008-01-01,-.577                                                          
AT223,2008-01-01,-.5265                                                         
AT224,2008-01-01,-.314                                                          
AT225,2008-01-01,-.602                                                          
AT226,2008-01-01,-.527                                                          
AT311,2008-01-01,-.583                                                          
AT312,2008-01-01,-.71                                                           
AT313,2008-01-01,-.745                                                          
AT314,2008-01-01,-.678                                                          
AT315,2008-01-01,-.6035                                                         
AT321,2008-01-01,-.52                                                           
AT322,2008-01-01,-.493                                                          
AT323,2008-01-01,-.576                                                          
AT331,2008-01-01,-.3545                                                         
AT332,2008-01-01,-.1095                                                         
AT333,2008-01-01,.122                                                           
AT334,2008-01-01,-.28                                                           
AT335,2008-01-01,-.407                                                          
AT341,2008-01-01,-.24                                                           
AT342,2008-01-01,-.163                                                          
BE100,2008-01-01,.066                                                           
BE211,2008-01-01,.3565                                                          
BE212,2008-01-01,.206                                                           
BE213,2008-01-01,.294                                                           
BE223,2008-01-01,-.008                                                          
BE224,2008-01-01,.155                                                           
BE225,2008-01-01,.2005                                                          
BE231,2008-01-01,.135                                                           
BE232,2008-01-01,.1735                                                          
BE233,2008-01-01,.2265                                                          
BE234,2008-01-01,.1285                                                          
BE235,2008-01-01,.128                                                           
BE236,2008-01-01,.245                                                           
BE241,2008-01-01,.095                                                           
BE242,2008-01-01,.109                                                           
BE251,2008-01-01,.165                                                           
BE252,2008-01-01,.0245                                                          
BE253,2008-01-01,.0165                                                          
BE254,2008-01-01,.084                                                           
BE255,2008-01-01,.07                                                            
BE256,2008-01-01,.007                                                           
BE257,2008-01-01,.0495                                                          
BE258,2008-01-01,.07                                                            
BE310,2008-01-01,.0695                                                          
BE323,2008-01-01,.173                                                           
BE328,2008-01-01,.1985                                                          
BE329,2008-01-01,.085                                                           
BE32A,2008-01-01,.187                                                           
BE32B,2008-01-01,.063                                                           
BE32C,2008-01-01,.1105                                                          
BE32D,2008-01-01,.0625                                                          
BE331,2008-01-01,-.014                                                          
BE332,2008-01-01,-.068                                                          
BE334,2008-01-01,-.014                                                          
BE335,2008-01-01,-.139                                                          
BE336,2008-01-01,-.148                                                          
BE341,2008-01-01,.177                                                           
BE342,2008-01-01,.005                                                           
BE343,2008-01-01,-.04                                                           
BE344,2008-01-01,.073                                                           
BE345,2008-01-01,.15                                                            
BE351,2008-01-01,.029                                                           
BE352,2008-01-01,.013                                                           
BE353,2008-01-01,.056                                                           
BG311,2008-01-01,.29                                                            
BG312,2008-01-01,.455                                                           
BG313,2008-01-01,1.0145                                                         
BG314,2008-01-01,1.279                                                          
BG315,2008-01-01,1.224                                                          
BG321,2008-01-01,1.1335                                                         
BG322,2008-01-01,1.224                                                          
BG323,2008-01-01,.8985                                                          
BG324,2008-01-01,.614                                                           
BG325,2008-01-01,.134                                                           
BG331,2008-01-01,.457                                                           
BG332,2008-01-01,.546                                                           
BG333,2008-01-01,.6495                                                          
BG334,2008-01-01,.9795                                                          
BG341,2008-01-01,-.061                                                          
BG342,2008-01-01,.7655                                                          
BG343,2008-01-01,.398                                                           
BG344,2008-01-01,.624                                                           
BG411,2008-01-01,.2745                                                          
BG412,2008-01-01,.312                                                           
BG413,2008-01-01,-.8245                                                         
BG414,2008-01-01,-.036                                                          
BG415,2008-01-01,-.192                                                          
BG421,2008-01-01,.283                                                           
BG422,2008-01-01,-.213                                                          
BG423,2008-01-01,-.159                                                          
BG424,2008-01-01,-.782                                                          
BG425,2008-01-01,-.7345                                                         
CH011,2008-01-01,-.067                                                          
CH012,2008-01-01,.056                                                           
CH013,2008-01-01,.119                                                           
CH021,2008-01-01,-.1275                                                         
CH022,2008-01-01,-.103                                                          
CH023,2008-01-01,-.11                                                           
CH024,2008-01-01,-.219                                                          
CH025,2008-01-01,-.1255                                                         
CH031,2008-01-01,0                                                              
CH032,2008-01-01,-.08                                                           
CH033,2008-01-01,-.044                                                          
