NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2003-01-01,.602                                                           
AL012,2003-01-01,.7505                                                          
AL013,2003-01-01,.4555                                                          
AL014,2003-01-01,.565                                                           
AL015,2003-01-01,.243                                                           
AL021,2003-01-01,.72                                                            
AL022,2003-01-01,.7175                                                          
AL031,2003-01-01,.33                                                            
AL032,2003-01-01,.6425                                                          
AL033,2003-01-01,.2285                                                          
AL034,2003-01-01,.796                                                           
AL035,2003-01-01,.237                                                           
AT111,2003-01-01,.686                                                           
AT112,2003-01-01,1.0415                                                         
AT113,2003-01-01,.566                                                           
AT121,2003-01-01,1.312                                                          
AT122,2003-01-01,.997                                                           
AT123,2003-01-01,1.5745                                                         
AT124,2003-01-01,1.829                                                          
AT125,2003-01-01,1.663                                                          
AT126,2003-01-01,1.663                                                          
AT127,2003-01-01,1.401                                                          
AT130,2003-01-01,1.688                                                          
AT211,2003-01-01,.314                                                           
AT212,2003-01-01,.679                                                           
AT213,2003-01-01,.15                                                            
AT221,2003-01-01,.67                                                            
AT222,2003-01-01,.487                                                           
AT223,2003-01-01,.481                                                           
AT224,2003-01-01,.669                                                           
AT225,2003-01-01,.6                                                             
AT226,2003-01-01,.292                                                           
AT311,2003-01-01,1.513                                                          
AT312,2003-01-01,1.4565                                                         
AT313,2003-01-01,1.3505                                                         
AT314,2003-01-01,1.06                                                           
AT315,2003-01-01,1.032                                                          
AT321,2003-01-01,.4                                                             
AT322,2003-01-01,.9235                                                          
AT323,2003-01-01,1.094                                                          
AT331,2003-01-01,1.331                                                          
AT332,2003-01-01,1.549                                                          
AT333,2003-01-01,1.32                                                           
AT334,2003-01-01,1.575                                                          
AT335,2003-01-01,1.296                                                          
AT341,2003-01-01,1.683                                                          
AT342,2003-01-01,1.671                                                          
BE100,2003-01-01,1.512                                                          
BE211,2003-01-01,1.282                                                          
BE212,2003-01-01,1.427                                                          
BE213,2003-01-01,1.1945                                                         
BE223,2003-01-01,1.068                                                          
BE224,2003-01-01,1.072                                                          
BE225,2003-01-01,1.0585                                                         
BE231,2003-01-01,1.496                                                          
BE232,2003-01-01,1.4885                                                         
BE233,2003-01-01,1.2205                                                         
BE234,2003-01-01,1.4295                                                         
BE235,2003-01-01,1.464                                                          
BE236,2003-01-01,1.4                                                            
BE241,2003-01-01,1.425                                                          
BE242,2003-01-01,1.2605                                                         
BE251,2003-01-01,1.145                                                          
BE252,2003-01-01,1.4475                                                         
BE253,2003-01-01,1.5095                                                         
BE254,2003-01-01,1.459                                                          
BE255,2003-01-01,1.26                                                           
BE256,2003-01-01,1.48                                                           
BE257,2003-01-01,1.4175                                                         
BE258,2003-01-01,1.526                                                          
BE310,2003-01-01,1.3175                                                         
BE323,2003-01-01,1.3465                                                         
BE328,2003-01-01,1.4545                                                         
BE329,2003-01-01,1.28                                                           
BE32A,2003-01-01,1.398                                                          
BE32B,2003-01-01,1.213                                                          
BE32C,2003-01-01,1.3285                                                         
BE32D,2003-01-01,1.1435                                                         
BE331,2003-01-01,.916                                                           
BE332,2003-01-01,.907                                                           
BE334,2003-01-01,1.009                                                          
BE335,2003-01-01,.844                                                           
BE336,2003-01-01,.532                                                           
BE341,2003-01-01,.8425                                                          
BE342,2003-01-01,.643                                                           
BE343,2003-01-01,.773                                                           
