NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2002-01-01,-.658                                                          
AL012,2002-01-01,-.9125                                                         
AL013,2002-01-01,-.6815                                                         
AL014,2002-01-01,-.711                                                          
AL015,2002-01-01,-.711                                                          
AL021,2002-01-01,-.658                                                          
AL022,2002-01-01,-.9595                                                         
AL031,2002-01-01,-.683                                                          
AL032,2002-01-01,-.986                                                          
AL033,2002-01-01,-1.0235                                                        
AL034,2002-01-01,-.523                                                          
AL035,2002-01-01,-1.145                                                         
AT111,2002-01-01,-1.66                                                          
AT112,2002-01-01,-1.265                                                         
AT113,2002-01-01,-1.93                                                          
AT121,2002-01-01,.481                                                           
AT122,2002-01-01,-.356                                                          
AT123,2002-01-01,.078                                                           
AT124,2002-01-01,.106                                                           
AT125,2002-01-01,-.967                                                          
AT126,2002-01-01,-.876                                                          
AT127,2002-01-01,-.815                                                          
AT130,2002-01-01,-.803                                                          
AT211,2002-01-01,-2.225                                                         
AT212,2002-01-01,-1.775                                                         
AT213,2002-01-01,-2.29                                                          
AT221,2002-01-01,-2.19                                                          
AT222,2002-01-01,.2745                                                          
AT223,2002-01-01,-.3825                                                         
AT224,2002-01-01,-1.99                                                          
AT225,2002-01-01,-2.305                                                         
AT226,2002-01-01,-1.28                                                          
AT311,2002-01-01,.57                                                            
AT312,2002-01-01,.7535                                                          
AT313,2002-01-01,.833                                                           
AT314,2002-01-01,.664                                                           
AT315,2002-01-01,.6115                                                          
AT321,2002-01-01,-.6995                                                         
AT322,2002-01-01,.2205                                                          
AT323,2002-01-01,.518                                                           
AT331,2002-01-01,-.2005                                                         
AT332,2002-01-01,-.5145                                                         
AT333,2002-01-01,-1.19                                                          
AT334,2002-01-01,-.448                                                          
AT335,2002-01-01,.275                                                           
AT341,2002-01-01,-.63                                                           
AT342,2002-01-01,-.373                                                          
BE100,2002-01-01,.133                                                           
BE211,2002-01-01,.0595                                                          
BE212,2002-01-01,.0725                                                          
BE213,2002-01-01,.0765                                                          
BE223,2002-01-01,.305                                                           
BE224,2002-01-01,.187                                                           
BE225,2002-01-01,.0405                                                          
BE231,2002-01-01,-.057                                                          
BE232,2002-01-01,-.039                                                          
BE233,2002-01-01,-.365                                                          
BE234,2002-01-01,-.2345                                                         
BE235,2002-01-01,-.2725                                                         
BE236,2002-01-01,-.021                                                          
BE241,2002-01-01,.05                                                            
BE242,2002-01-01,.1555                                                          
BE251,2002-01-01,-.383                                                          
BE252,2002-01-01,-.5115                                                         
BE253,2002-01-01,-.811                                                          
BE254,2002-01-01,-.551                                                          
BE255,2002-01-01,-.278                                                          
BE256,2002-01-01,-.472                                                          
BE257,2002-01-01,-.371                                                          
BE258,2002-01-01,-.278                                                          
BE310,2002-01-01,.103                                                           
BE323,2002-01-01,-.0765                                                         
BE328,2002-01-01,-.5645                                                         
BE329,2002-01-01,-.021                                                          
BE32A,2002-01-01,-.207                                                          
BE32B,2002-01-01,.034                                                           
BE32C,2002-01-01,-.024                                                          
BE32D,2002-01-01,-.2                                                            
BE331,2002-01-01,.305                                                           
BE332,2002-01-01,.4425                                                          
BE334,2002-01-01,.213                                                           
BE335,2002-01-01,.473                                                           
BE336,2002-01-01,.4                                                             
BE341,2002-01-01,-.4465                                                         
BE342,2002-01-01,.0025                                                          
BE343,2002-01-01,.056                                                           
BE344,2002-01-01,-.391                                                          
BE345,2002-01-01,-.4475                                                         
BE351,2002-01-01,-.005                                                          
BE352,2002-01-01,.127                                                           
BE353,2002-01-01,-.209                                                          
BG311,2002-01-01,-2.49                                                          
BG312,2002-01-01,-2.195                                                         
BG313,2002-01-01,-1.8                                                           
BG314,2002-01-01,-1.09                                                          
BG315,2002-01-01,-1.24                                                          
BG321,2002-01-01,-.398                                                          
BG322,2002-01-01,-.888                                                          
BG323,2002-01-01,-.376                                                          
BG324,2002-01-01,.047                                                           
BG325,2002-01-01,-.2755                                                         
BG331,2002-01-01,.277                                                           
BG332,2002-01-01,.18                                                            
BG333,2002-01-01,.1955                                                          
BG334,2002-01-01,.186                                                           
BG341,2002-01-01,.24                                                            
BG342,2002-01-01,-.6955                                                         
BG343,2002-01-01,-.2615                                                         
BG344,2002-01-01,-.994                                                          
BG411,2002-01-01,-.856                                                          
BG412,2002-01-01,-1.19                                                          
BG413,2002-01-01,-1.14                                                          
BG414,2002-01-01,-.833                                                          
BG415,2002-01-01,-.575                                                          
BG421,2002-01-01,-1.11                                                          
BG422,2002-01-01,-.261                                                          
BG423,2002-01-01,-1.16                                                          
BG424,2002-01-01,-.7155                                                         
BG425,2002-01-01,-.678                                                          
CH011,2002-01-01,-1.8                                                           
CH012,2002-01-01,-1.72                                                          
CH013,2002-01-01,-2.06                                                          
CH021,2002-01-01,-1.645                                                         
CH022,2002-01-01,-1.79                                                          
CH023,2002-01-01,-1.525                                                         
CH024,2002-01-01,-1.725                                                         
CH025,2002-01-01,-1.5                                                           
CH031,2002-01-01,-.878                                                          
CH032,2002-01-01,-1.47                                                          
CH033,2002-01-01,-1.52                                                          
CH040,2002-01-01,-1.03                                                          
CH051,2002-01-01,-1.11                                                          
CH052,2002-01-01,-.749                                                          
CH053,2002-01-01,-.854                                                          
CH054,2002-01-01,-.879                                                          
CH055,2002-01-01,-.88                                                           
CH056,2002-01-01,-1.685                                                         
CH057,2002-01-01,-.854                                                          
CH061,2002-01-01,-1.535                                                         
CH062,2002-01-01,-1.63                                                          
CH063,2002-01-01,-1.36                                                          
CH064,2002-01-01,-1.295                                                         
CH065,2002-01-01,-1.49                                                          
CH066,2002-01-01,-1.555                                                         
CH070,2002-01-01,-2.31                                                          
CY000,2002-01-01,1.4335                                                         
CZ010,2002-01-01,.354                                                           
CZ020,2002-01-01,.3555                                                          
CZ031,2002-01-01,.664                                                           
CZ032,2002-01-01,.5                                                             
CZ041,2002-01-01,.513                                                           
CZ042,2002-01-01,.362                                                           
CZ051,2002-01-01,.539                                                           
CZ052,2002-01-01,.443                                                           
CZ053,2002-01-01,.151                                                           
CZ063,2002-01-01,.108                                                           
CZ064,2002-01-01,-1.14                                                          
CZ071,2002-01-01,-.774                                                          
CZ072,2002-01-01,-1.037                                                         
CZ080,2002-01-01,-.597                                                          
DE111,2002-01-01,.318                                                           
DE112,2002-01-01,.1815                                                          
DE113,2002-01-01,.18                                                            
DE114,2002-01-01,.154                                                           
DE115,2002-01-01,.515                                                           
DE116,2002-01-01,.5285                                                          
DE117,2002-01-01,.6655                                                          
DE118,2002-01-01,.613                                                           
DE119,2002-01-01,.582                                                           
DE11A,2002-01-01,.582                                                           
DE11B,2002-01-01,.382                                                           
DE11C,2002-01-01,.2905                                                          
DE11D,2002-01-01,.4805                                                          
DE121,2002-01-01,.352                                                           
DE122,2002-01-01,.393                                                           
DE123,2002-01-01,.413                                                           
DE124,2002-01-01,.291                                                           
DE125,2002-01-01,.5095                                                          
DE126,2002-01-01,.089                                                           
DE127,2002-01-01,.36                                                            
DE128,2002-01-01,.414                                                           
DE129,2002-01-01,.294                                                           
DE12A,2002-01-01,.253                                                           
DE12B,2002-01-01,.374                                                           
DE12C,2002-01-01,.0495                                                          
DE131,2002-01-01,-.4835                                                         
DE132,2002-01-01,-.463                                                          
DE133,2002-01-01,-.237                                                          
DE134,2002-01-01,-.146                                                          
DE135,2002-01-01,-.266                                                          
DE136,2002-01-01,-.501                                                          
DE137,2002-01-01,-.504                                                          
DE138,2002-01-01,-.665                                                          
DE139,2002-01-01,-.576                                                          
DE13A,2002-01-01,-.742                                                          
DE141,2002-01-01,-.115                                                          
DE142,2002-01-01,-.052                                                          
DE143,2002-01-01,-.2695                                                         
DE144,2002-01-01,-.138                                                          
DE145,2002-01-01,-.115                                                          
DE146,2002-01-01,-.183                                                          
DE147,2002-01-01,-.467                                                          
DE148,2002-01-01,-.133                                                          
DE149,2002-01-01,-.397                                                          
DE211,2002-01-01,.588                                                           
DE212,2002-01-01,.3545                                                          
DE213,2002-01-01,.294                                                           
