NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2002-01-01,-.617                                                          
AL012,2002-01-01,-.6235                                                         
AL013,2002-01-01,-.201                                                          
AL014,2002-01-01,-.42                                                           
AL015,2002-01-01,-.313                                                          
AL021,2002-01-01,-.651                                                          
AL022,2002-01-01,-.6405                                                         
AL031,2002-01-01,-.801                                                          
AL032,2002-01-01,-1.055                                                         
AL033,2002-01-01,-1.255                                                         
AL034,2002-01-01,-.88                                                           
AL035,2002-01-01,-1.515                                                         
AT111,2002-01-01,-1.605                                                         
AT112,2002-01-01,-1.0465                                                        
AT113,2002-01-01,-1.84                                                          
AT121,2002-01-01,.078                                                           
AT122,2002-01-01,-.663                                                          
AT123,2002-01-01,-.135                                                          
AT124,2002-01-01,.259                                                           
AT125,2002-01-01,.014                                                           
AT126,2002-01-01,-.35                                                           
AT127,2002-01-01,-.459                                                          
AT130,2002-01-01,-.353                                                          
AT211,2002-01-01,-1.825                                                         
AT212,2002-01-01,-1.125                                                         
AT213,2002-01-01,-2.02                                                          
AT221,2002-01-01,-2.12                                                          
AT222,2002-01-01,-.033                                                          
AT223,2002-01-01,-1.014                                                         
AT224,2002-01-01,-1.68                                                          
AT225,2002-01-01,-2.17                                                          
AT226,2002-01-01,-1.48                                                          
AT311,2002-01-01,1.261                                                          
AT312,2002-01-01,.793                                                           
AT313,2002-01-01,.6735                                                          
AT314,2002-01-01,.271                                                           
AT315,2002-01-01,.594                                                           
AT321,2002-01-01,-.5645                                                         
AT322,2002-01-01,.6745                                                          
AT323,2002-01-01,.874                                                           
AT331,2002-01-01,1.5875                                                         
AT332,2002-01-01,1.0735                                                         
AT333,2002-01-01,.057                                                           
AT334,2002-01-01,1.342                                                          
AT335,2002-01-01,1.072                                                          
AT341,2002-01-01,1.502                                                          
AT342,2002-01-01,1.494                                                          
BE100,2002-01-01,1.614                                                          
BE211,2002-01-01,1.3245                                                         
BE212,2002-01-01,1.376                                                          
BE213,2002-01-01,1.222                                                          
BE223,2002-01-01,1.077                                                          
BE224,2002-01-01,1.073                                                          
BE225,2002-01-01,.865                                                           
BE231,2002-01-01,1.758                                                          
BE232,2002-01-01,1.7565                                                         
BE233,2002-01-01,1.4395                                                         
BE234,2002-01-01,1.8005                                                         
BE235,2002-01-01,1.844                                                          
BE236,2002-01-01,1.419                                                          
BE241,2002-01-01,1.614                                                          
BE242,2002-01-01,1.2675                                                         
BE251,2002-01-01,1.3655                                                         
BE252,2002-01-01,1.584                                                          
BE253,2002-01-01,1.545                                                          
BE254,2002-01-01,1.775                                                          
BE255,2002-01-01,1.574                                                          
BE256,2002-01-01,1.688                                                          
BE257,2002-01-01,1.6785                                                         
BE258,2002-01-01,1.573                                                          
BE310,2002-01-01,1.52                                                           
BE323,2002-01-01,1.4735                                                         
BE328,2002-01-01,1.5365                                                         
BE329,2002-01-01,1.591                                                          
BE32A,2002-01-01,1.699                                                          
BE32B,2002-01-01,1.5815                                                         
BE32C,2002-01-01,1.6565                                                         
BE32D,2002-01-01,1.5095                                                         
BE331,2002-01-01,1.312                                                          
BE332,2002-01-01,1.2415                                                         
BE334,2002-01-01,1.261                                                          
BE335,2002-01-01,1.246                                                          
BE336,2002-01-01,1.224                                                          
BE341,2002-01-01,.8525                                                          
BE342,2002-01-01,1.1155                                                         
BE343,2002-01-01,1.181                                                          
BE344,2002-01-01,1.072                                                          
BE345,2002-01-01,.963                                                           
BE351,2002-01-01,1.312                                                          
BE352,2002-01-01,1.4465                                                         
BE353,2002-01-01,1.518                                                          
BG311,2002-01-01,-.9685                                                         
BG312,2002-01-01,-.8625                                                         
BG313,2002-01-01,-.66                                                           
BG314,2002-01-01,-.372                                                          
BG315,2002-01-01,-.28                                                           
BG321,2002-01-01,-.208                                                          
BG322,2002-01-01,-.283                                                          
BG323,2002-01-01,-.2405                                                         
BG324,2002-01-01,-.464                                                          
BG325,2002-01-01,-.7945                                                         
BG331,2002-01-01,-.825                                                          
BG332,2002-01-01,-.8145                                                         
BG333,2002-01-01,-.544                                                          
BG334,2002-01-01,-.2905                                                         
BG341,2002-01-01,-1.015                                                         
BG342,2002-01-01,-.8495                                                         
BG343,2002-01-01,-1.03                                                          
BG344,2002-01-01,-.354                                                          
BG411,2002-01-01,-.0135                                                         
BG412,2002-01-01,-.223                                                          
BG413,2002-01-01,-.653                                                          
BG414,2002-01-01,-.109                                                          
BG415,2002-01-01,-.09                                                           
BG421,2002-01-01,-.066                                                          
BG422,2002-01-01,-.759                                                          
BG423,2002-01-01,-.24                                                           
BG424,2002-01-01,-.5675                                                         
BG425,2002-01-01,-.684                                                          
CH011,2002-01-01,.868                                                           
CH012,2002-01-01,.5445                                                          
CH013,2002-01-01,.8015                                                          
CH021,2002-01-01,.95                                                            
CH022,2002-01-01,1.0005                                                         
CH023,2002-01-01,.882                                                           
CH024,2002-01-01,.911                                                           
CH025,2002-01-01,.9335                                                          
CH031,2002-01-01,1.029                                                          
CH032,2002-01-01,1.02                                                           
CH033,2002-01-01,1.201                                                          
CH040,2002-01-01,1.286                                                          
CH051,2002-01-01,1.3285                                                         
CH052,2002-01-01,1.2355                                                         
CH053,2002-01-01,1.389                                                          
CH054,2002-01-01,1.386                                                          
CH055,2002-01-01,1.377                                                          
CH056,2002-01-01,.571                                                           
CH057,2002-01-01,1.345                                                          
CH061,2002-01-01,1.021                                                          
CH062,2002-01-01,.8535                                                          
CH063,2002-01-01,1.22                                                           
CH064,2002-01-01,1.061                                                          
CH065,2002-01-01,1.156                                                          
CH066,2002-01-01,1.258                                                          
CH070,2002-01-01,.0065                                                          
CY000,2002-01-01,.815                                                           
CZ010,2002-01-01,1.325                                                          
CZ020,2002-01-01,1.297                                                          
CZ031,2002-01-01,.975                                                           
CZ032,2002-01-01,1.043                                                          
CZ041,2002-01-01,1.017                                                          
CZ042,2002-01-01,1.149                                                          
CZ051,2002-01-01,1.471                                                          
CZ052,2002-01-01,1.567                                                          
CZ053,2002-01-01,1.3                                                            
CZ063,2002-01-01,.952                                                           
CZ064,2002-01-01,.473                                                           
CZ071,2002-01-01,.986                                                           
CZ072,2002-01-01,.95                                                            
CZ080,2002-01-01,.905                                                           
DE111,2002-01-01,1.309                                                          
DE112,2002-01-01,1.134                                                          
DE113,2002-01-01,1.1735                                                         
DE114,2002-01-01,1.182                                                          
DE115,2002-01-01,1.3235                                                         
DE116,2002-01-01,1.3275                                                         
DE117,2002-01-01,1.357                                                          
DE118,2002-01-01,1.272                                                          
DE119,2002-01-01,.994                                                           
DE11A,2002-01-01,1.141                                                          
DE11B,2002-01-01,.782                                                           
DE11C,2002-01-01,1.175                                                          
DE11D,2002-01-01,1.2555                                                         
DE121,2002-01-01,1.28                                                           
DE122,2002-01-01,1.1905                                                         
DE123,2002-01-01,1.18                                                           
DE124,2002-01-01,1.305                                                          
DE125,2002-01-01,1.063                                                          
DE126,2002-01-01,.7695                                                          
DE127,2002-01-01,.862                                                           
DE128,2002-01-01,.972                                                           
DE129,2002-01-01,1.1575                                                         
DE12A,2002-01-01,1.18                                                           
DE12B,2002-01-01,1.2175                                                         
DE12C,2002-01-01,1.2585                                                         
DE131,2002-01-01,1.11                                                           
DE132,2002-01-01,1.067                                                          
DE133,2002-01-01,1.064                                                          
DE134,2002-01-01,1.181                                                          
DE135,2002-01-01,1.1225                                                         
DE136,2002-01-01,1.0485                                                         
DE137,2002-01-01,.934                                                           
DE138,2002-01-01,1.112                                                          
DE139,2002-01-01,1.124                                                          
DE13A,2002-01-01,1.173                                                          
DE141,2002-01-01,1.059                                                          
DE142,2002-01-01,1.079                                                          
DE143,2002-01-01,.9305                                                          
DE144,2002-01-01,1.1365                                                         
DE145,2002-01-01,1.107                                                          
DE146,2002-01-01,.9815                                                          
DE147,2002-01-01,1.287                                                          
DE148,2002-01-01,1.077                                                          
DE149,2002-01-01,.851                                                           
DE211,2002-01-01,1.3745                                                         
DE212,2002-01-01,1.289                                                          
DE213,2002-01-01,1.194                                                          
DE214,2002-01-01,1.342                                                          
DE215,2002-01-01,1.008                                                          
DE216,2002-01-01,1.1855                                                         
DE217,2002-01-01,1.2425                                                         
DE218,2002-01-01,1.2715                                                         
DE219,2002-01-01,1.38                                                           
DE21A,2002-01-01,1.333                                                          
DE21B,2002-01-01,1.416                                                          
DE21C,2002-01-01,1.275                                                          
DE21D,2002-01-01,1.3885                                                         
DE21E,2002-01-01,1.244                                                          
DE21F,2002-01-01,1.178                                                          
DE21G,2002-01-01,1.3465                                                         
DE21H,2002-01-01,1.25                                                           
DE21I,2002-01-01,1.439                                                          
DE21J,2002-01-01,1.388                                                          
DE21K,2002-01-01,1.206                                                          
DE21L,2002-01-01,1.2195                                                         
DE21M,2002-01-01,1.206                                                          
DE21N,2002-01-01,1.354                                                          
DE221,2002-01-01,1.347                                                          
DE222,2002-01-01,1.351                                                          
DE223,2002-01-01,1.52                                                           
DE224,2002-01-01,1.4585                                                         
DE225,2002-01-01,1.251                                                          
DE226,2002-01-01,1.379                                                          
DE227,2002-01-01,1.363                                                          
DE228,2002-01-01,1.3305                                                         
DE229,2002-01-01,1.247                                                          
DE22A,2002-01-01,1.348                                                          
DE22B,2002-01-01,1.4495                                                         
DE22C,2002-01-01,1.45                                                           
DE231,2002-01-01,1.397                                                          
DE232,2002-01-01,1.4025                                                         
DE233,2002-01-01,1.32                                                           
DE234,2002-01-01,1.37                                                           
DE235,2002-01-01,1.4055                                                         
DE236,2002-01-01,1.279                                                          
DE237,2002-01-01,1.33                                                           
DE238,2002-01-01,1.379                                                          
DE239,2002-01-01,1.411                                                          
DE23A,2002-01-01,1.1895                                                         
DE241,2002-01-01,.964                                                           
DE242,2002-01-01,1.33                                                           
DE243,2002-01-01,.811                                                           
DE244,2002-01-01,.97                                                            
DE245,2002-01-01,.924                                                           
DE246,2002-01-01,1.2345                                                         
DE247,2002-01-01,.811                                                           
DE248,2002-01-01,1.1585                                                         
DE249,2002-01-01,1.1175                                                         
DE24A,2002-01-01,.9235                                                          
DE24B,2002-01-01,1.136                                                          
DE24C,2002-01-01,.924                                                           
DE24D,2002-01-01,1.248                                                          
DE251,2002-01-01,1.0555                                                         
DE252,2002-01-01,1.1745                                                         
DE253,2002-01-01,1.174                                                          
DE254,2002-01-01,1.2055                                                         
DE255,2002-01-01,1.174                                                          
DE256,2002-01-01,1.166                                                          
DE257,2002-01-01,1.112                                                          
DE258,2002-01-01,1.143                                                          
DE259,2002-01-01,1.2295                                                         
DE25A,2002-01-01,.987                                                           
DE25B,2002-01-01,1.1805                                                         
DE25C,2002-01-01,1.3455                                                         
DE261,2002-01-01,.6205                                                          
DE262,2002-01-01,.81                                                            
DE263,2002-01-01,.7775                                                          
DE264,2002-01-01,.6585                                                          
DE265,2002-01-01,.738                                                           
DE266,2002-01-01,.637                                                           
DE267,2002-01-01,.811                                                           
DE268,2002-01-01,.816                                                           
DE269,2002-01-01,.731                                                           
DE26A,2002-01-01,.741                                                           
DE26B,2002-01-01,.797                                                           
DE26C,2002-01-01,.775                                                           
DE271,2002-01-01,1.334                                                          
DE272,2002-01-01,1.292                                                          
DE273,2002-01-01,1.301                                                          
DE274,2002-01-01,1.022                                                          
DE275,2002-01-01,1.295                                                          
DE276,2002-01-01,1.334                                                          
DE277,2002-01-01,1.338                                                          
DE278,2002-01-01,1.214                                                          
DE279,2002-01-01,1.141                                                          
DE27A,2002-01-01,1.364                                                          
DE27B,2002-01-01,1.2935                                                         
DE27C,2002-01-01,1.1705                                                         
DE27D,2002-01-01,1.4425                                                         
DE27E,2002-01-01,1.395                                                          
DE300,2002-01-01,.711                                                           
DE401,2002-01-01,1.107                                                          
DE402,2002-01-01,.725                                                           
DE403,2002-01-01,.713                                                           
DE404,2002-01-01,1.009                                                          
DE405,2002-01-01,.47                                                            
DE406,2002-01-01,.728                                                           
DE407,2002-01-01,.798                                                           
DE408,2002-01-01,.946                                                           
DE409,2002-01-01,.52                                                            
DE40A,2002-01-01,.674                                                           
DE40B,2002-01-01,.6885                                                          
DE40C,2002-01-01,.766                                                           
DE40D,2002-01-01,.892                                                           
DE40E,2002-01-01,1.0845                                                         
