NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2022-01-01,-.079                                                          
AL012,2022-01-01,.2335                                                          
AL013,2022-01-01,.223                                                           
AL014,2022-01-01,.076                                                           
AL015,2022-01-01,.184                                                           
AL021,2022-01-01,-.069                                                          
AL022,2022-01-01,-.078                                                          
AL031,2022-01-01,.222                                                           
AL032,2022-01-01,.0795                                                          
AL033,2022-01-01,.618                                                           
AL034,2022-01-01,.523                                                           
AL035,2022-01-01,.3885                                                          
AT111,2022-01-01,.354                                                           
AT112,2022-01-01,.408                                                           
AT113,2022-01-01,.311                                                           
AT121,2022-01-01,.869                                                           
AT122,2022-01-01,.911                                                           
AT123,2022-01-01,.9385                                                          
AT124,2022-01-01,.773                                                           
AT125,2022-01-01,.767                                                           
AT126,2022-01-01,.865                                                           
AT127,2022-01-01,.686                                                           
AT130,2022-01-01,.893                                                           
AT211,2022-01-01,.243                                                           
AT212,2022-01-01,.263                                                           
AT213,2022-01-01,.343                                                           
AT221,2022-01-01,.532                                                           
AT222,2022-01-01,.607                                                           
AT223,2022-01-01,1.0675                                                         
AT224,2022-01-01,.359                                                           
AT225,2022-01-01,.3355                                                          
AT226,2022-01-01,.68                                                            
AT311,2022-01-01,.6465                                                          
AT312,2022-01-01,.8145                                                          
AT313,2022-01-01,.8415                                                          
AT314,2022-01-01,.698                                                           
AT315,2022-01-01,.5525                                                          
AT321,2022-01-01,.5835                                                          
AT322,2022-01-01,.2195                                                          
AT323,2022-01-01,.387                                                           
AT331,2022-01-01,-.256                                                          
AT332,2022-01-01,-.31                                                           
AT333,2022-01-01,.094                                                           
AT334,2022-01-01,-.247                                                          
AT335,2022-01-01,-.097                                                          
AT341,2022-01-01,-.263                                                          
AT342,2022-01-01,-.306                                                          
BE100,2022-01-01,-.49                                                           
BE211,2022-01-01,-.693                                                          
BE212,2022-01-01,-.7205                                                         
BE213,2022-01-01,-.8185                                                         
BE223,2022-01-01,-.61                                                           
BE224,2022-01-01,-.683                                                          
BE225,2022-01-01,-.896                                                          
BE231,2022-01-01,-.366                                                          
BE232,2022-01-01,-.5225                                                         
BE233,2022-01-01,-.381                                                          
BE234,2022-01-01,-.3335                                                         
BE235,2022-01-01,-.278                                                          
BE236,2022-01-01,-.652                                                          
BE241,2022-01-01,-.397                                                          
BE242,2022-01-01,-.506                                                          
BE251,2022-01-01,-.077                                                          
BE252,2022-01-01,-.1445                                                         
BE253,2022-01-01,-.216                                                          
BE254,2022-01-01,-.193                                                          
BE255,2022-01-01,.106                                                           
BE256,2022-01-01,-.216                                                          
BE257,2022-01-01,-.1975                                                         
BE258,2022-01-01,.106                                                           
BE310,2022-01-01,-.387                                                          
BE323,2022-01-01,-.248                                                          
BE328,2022-01-01,-.1925                                                         
BE329,2022-01-01,-.24                                                           
BE32A,2022-01-01,-.301                                                          
BE32B,2022-01-01,-.281                                                          
BE32C,2022-01-01,-.322                                                          
BE32D,2022-01-01,-.251                                                          
BE331,2022-01-01,-.328                                                          
BE332,2022-01-01,-.314                                                          
BE334,2022-01-01,-.346                                                          
BE335,2022-01-01,-.295                                                          
BE336,2022-01-01,-.295                                                          
BE341,2022-01-01,-.332                                                          
BE342,2022-01-01,-.204                                                          
BE343,2022-01-01,-.244                                                          
BE344,2022-01-01,-.307                                                          
