NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2017-01-01,.006                                                           
AL012,2017-01-01,.288                                                           
AL013,2017-01-01,.289                                                           
AL014,2017-01-01,.006                                                           
AL015,2017-01-01,-.179                                                          
AL021,2017-01-01,-.165                                                          
AL022,2017-01-01,.202                                                           
AL031,2017-01-01,.127                                                           
AL032,2017-01-01,.2495                                                          
AL033,2017-01-01,.387                                                           
AL034,2017-01-01,.272                                                           
AL035,2017-01-01,.3585                                                          
AT111,2017-01-01,-.8045                                                         
AT112,2017-01-01,-1.41                                                          
AT113,2017-01-01,-.744                                                          
AT121,2017-01-01,-.429                                                          
AT122,2017-01-01,-.405                                                          
AT123,2017-01-01,-.376                                                          
AT124,2017-01-01,-1.17                                                          
AT125,2017-01-01,-1.74                                                          
AT126,2017-01-01,-1.44                                                          
AT127,2017-01-01,-1.06                                                          
AT130,2017-01-01,-1.32                                                          
AT211,2017-01-01,-.9375                                                         
AT212,2017-01-01,-1.19                                                          
AT213,2017-01-01,-.872                                                          
AT221,2017-01-01,-.91                                                           
AT222,2017-01-01,-.485                                                          
AT223,2017-01-01,-.2865                                                         
AT224,2017-01-01,-.7                                                            
AT225,2017-01-01,-1.02                                                          
AT226,2017-01-01,-.878                                                          
AT311,2017-01-01,-1.15                                                          
AT312,2017-01-01,-.873                                                          
AT313,2017-01-01,-.8795                                                         
AT314,2017-01-01,-.353                                                          
AT315,2017-01-01,-.508                                                          
AT321,2017-01-01,-1.0035                                                        
AT322,2017-01-01,-1.03                                                          
AT323,2017-01-01,-.719                                                          
AT331,2017-01-01,-1.595                                                         
AT332,2017-01-01,-1.515                                                         
AT333,2017-01-01,-1.27                                                          
AT334,2017-01-01,-1.62                                                          
AT335,2017-01-01,-1.03                                                          
AT341,2017-01-01,-1.68                                                          
AT342,2017-01-01,-1.63                                                          
BE100,2017-01-01,-1.64                                                          
BE211,2017-01-01,-1.68                                                          
BE212,2017-01-01,-1.58                                                          
BE213,2017-01-01,-1.655                                                         
BE223,2017-01-01,-1.53                                                          
BE224,2017-01-01,-1.59                                                          
BE225,2017-01-01,-1.575                                                         
BE231,2017-01-01,-1.68                                                          
BE232,2017-01-01,-1.655                                                         
BE233,2017-01-01,-1.64                                                          
BE234,2017-01-01,-1.68                                                          
BE235,2017-01-01,-1.725                                                         
BE236,2017-01-01,-1.65                                                          
BE241,2017-01-01,-1.65                                                          
BE242,2017-01-01,-1.57                                                          
BE251,2017-01-01,-1.54                                                          
BE252,2017-01-01,-1.685                                                         
BE253,2017-01-01,-1.93                                                          
BE254,2017-01-01,-1.78                                                          
BE255,2017-01-01,-1.62                                                          
BE256,2017-01-01,-1.85                                                          
BE257,2017-01-01,-1.74                                                          
BE258,2017-01-01,-1.62                                                          
BE310,2017-01-01,-1.62                                                          
BE323,2017-01-01,-1.875                                                         
BE328,2017-01-01,-1.865                                                         
BE329,2017-01-01,-1.92                                                          
BE32A,2017-01-01,-1.74                                                          
BE32B,2017-01-01,-1.805                                                         
BE32C,2017-01-01,-1.7                                                           
BE32D,2017-01-01,-2.165                                                         
BE331,2017-01-01,-1.85                                                          
BE332,2017-01-01,-1.85                                                          
BE334,2017-01-01,-1.82                                                          
BE335,2017-01-01,-1.87                                                          
BE336,2017-01-01,-1.89                                                          
BE341,2017-01-01,-2.255                                                         
BE342,2017-01-01,-2.075                                                         
BE343,2017-01-01,-2.06                                                          
BE344,2017-01-01,-2.29                                                          
BE345,2017-01-01,-2.31                                                          
BE351,2017-01-01,-2.06                                                          
BE352,2017-01-01,-1.885                                                         
BE353,2017-01-01,-2.18                                                          
BG311,2017-01-01,.1525                                                          
BG312,2017-01-01,.234                                                           
BG313,2017-01-01,.207                                                           
BG314,2017-01-01,.033                                                           
BG315,2017-01-01,-.131                                                          
BG321,2017-01-01,-.329                                                          
BG322,2017-01-01,-.346                                                          
BG323,2017-01-01,-.2295                                                         
BG324,2017-01-01,-.144                                                          
BG325,2017-01-01,-.002                                                          
BG331,2017-01-01,-.224                                                          
BG332,2017-01-01,-.129                                                          
BG333,2017-01-01,-.227                                                          
BG334,2017-01-01,-.218                                                          
BG341,2017-01-01,-.5135                                                         
BG342,2017-01-01,-.767                                                          
BG343,2017-01-01,-.857                                                          
BG344,2017-01-01,-.8775                                                         
BG411,2017-01-01,-.0185                                                         
BG412,2017-01-01,-.207                                                          
BG413,2017-01-01,-.485                                                          
BG414,2017-01-01,.084                                                           
BG415,2017-01-01,-.276                                                          
BG421,2017-01-01,-.887                                                          
BG422,2017-01-01,-.831                                                          
BG423,2017-01-01,-.492                                                          
BG424,2017-01-01,-.8735                                                         
BG425,2017-01-01,-1.015                                                         
CH011,2017-01-01,-2.34                                                          
CH012,2017-01-01,-2.27                                                          
CH013,2017-01-01,-2.49                                                          
CH021,2017-01-01,-2.425                                                         
CH022,2017-01-01,-2.285                                                         
CH023,2017-01-01,-2.54                                                          
CH024,2017-01-01,-2.48                                                          
CH025,2017-01-01,-2.5                                                           
CH031,2017-01-01,-2.58                                                          
CH032,2017-01-01,-2.58                                                          
CH033,2017-01-01,-2.48                                                          
CH040,2017-01-01,-2.34                                                          
CH051,2017-01-01,-2.28                                                          
CH052,2017-01-01,-2.27                                                          
CH053,2017-01-01,-1.63                                                          
CH054,2017-01-01,-1.63                                                          
CH055,2017-01-01,-1.72                                                          
CH056,2017-01-01,-1.645                                                         
CH057,2017-01-01,-2.15                                                          
CH061,2017-01-01,-2.415                                                         
CH062,2017-01-01,-2.41                                                          
CH063,2017-01-01,-2.48                                                          
CH064,2017-01-01,-2.515                                                         
CH065,2017-01-01,-2.55                                                          
CH066,2017-01-01,-2.475                                                         
CH070,2017-01-01,-1.34                                                          
CY000,2017-01-01,.005                                                           
CZ010,2017-01-01,-.68                                                           
CZ020,2017-01-01,-.784                                                          
CZ031,2017-01-01,-1.17                                                          
CZ032,2017-01-01,-1.25                                                          
CZ041,2017-01-01,-.93                                                           
CZ042,2017-01-01,-.534                                                          
CZ051,2017-01-01,-.448                                                          
CZ052,2017-01-01,-1.05                                                          
CZ053,2017-01-01,-1.75                                                          
CZ063,2017-01-01,-1.62                                                          
CZ064,2017-01-01,-2.06                                                          
CZ071,2017-01-01,-1.34                                                          
CZ072,2017-01-01,-1.555                                                         
CZ080,2017-01-01,.12                                                            
DE111,2017-01-01,-2.45                                                          
DE112,2017-01-01,-2.495                                                         
DE113,2017-01-01,-2.485                                                         
DE114,2017-01-01,-2.57                                                          
DE115,2017-01-01,-2.295                                                         
DE116,2017-01-01,-2.24                                                          
DE117,2017-01-01,-2.2                                                           
DE118,2017-01-01,-2.21                                                          
DE119,2017-01-01,-2.18                                                          
DE11A,2017-01-01,-2.06                                                          
DE11B,2017-01-01,-2.01                                                          
DE11C,2017-01-01,-2.595                                                         
DE11D,2017-01-01,-2.235                                                         
DE121,2017-01-01,-2.415                                                         
DE122,2017-01-01,-2.25                                                          
DE123,2017-01-01,-2.1                                                           
DE124,2017-01-01,-2.43                                                          
DE125,2017-01-01,-2.16                                                          
DE126,2017-01-01,-1.98                                                          
DE127,2017-01-01,-2.26                                                          
DE128,2017-01-01,-2.14                                                          
DE129,2017-01-01,-2.44                                                          
DE12A,2017-01-01,-2.61                                                          
DE12B,2017-01-01,-2.405                                                         
DE12C,2017-01-01,-2.695                                                         
DE131,2017-01-01,-2.56                                                          
DE132,2017-01-01,-2.61                                                          
DE133,2017-01-01,-2.59                                                          
DE134,2017-01-01,-2.56                                                          
DE135,2017-01-01,-2.855                                                         
DE136,2017-01-01,-2.755                                                         
DE137,2017-01-01,-2.53                                                          
DE138,2017-01-01,-2.27                                                          
DE139,2017-01-01,-2.63                                                          
DE13A,2017-01-01,-2.59                                                          
DE141,2017-01-01,-2.59                                                          
DE142,2017-01-01,-2.645                                                         
DE143,2017-01-01,-2.745                                                         
DE144,2017-01-01,-2.735                                                         
DE145,2017-01-01,-2.61                                                          
DE146,2017-01-01,-2.375                                                         
DE147,2017-01-01,-1.98                                                          
DE148,2017-01-01,-1.89                                                          
DE149,2017-01-01,-2.61                                                          
DE211,2017-01-01,-2.3                                                           
DE212,2017-01-01,-1.705                                                         
DE213,2017-01-01,-1.02                                                          
DE214,2017-01-01,-1.32                                                          
DE215,2017-01-01,-.959                                                          
DE216,2017-01-01,-1.0485                                                        
DE217,2017-01-01,-2.18                                                          
DE218,2017-01-01,-1.23                                                          
DE219,2017-01-01,-2.135                                                         
DE21A,2017-01-01,-1.55                                                          
DE21B,2017-01-01,-2                                                             
DE21C,2017-01-01,-1.93                                                          
DE21D,2017-01-01,-1.0375                                                        
DE21E,2017-01-01,-1.7                                                           
DE21F,2017-01-01,-.997                                                          
DE21G,2017-01-01,-1.47                                                          
DE21H,2017-01-01,-1.46                                                          
DE21I,2017-01-01,-2.26                                                          
DE21J,2017-01-01,-2.16                                                          
