NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2010-01-01,1.551                                                          
AL012,2010-01-01,1.6445                                                         
AL013,2010-01-01,1.4415                                                         
AL014,2010-01-01,1.644                                                          
AL015,2010-01-01,1.555                                                          
AL021,2010-01-01,1.491                                                          
AL022,2010-01-01,1.5265                                                         
AL031,2010-01-01,1.236                                                          
AL032,2010-01-01,1.1745                                                         
AL033,2010-01-01,1.2205                                                         
AL034,2010-01-01,1.343                                                          
AL035,2010-01-01,.886                                                           
AT111,2010-01-01,.6935                                                          
AT112,2010-01-01,.697                                                           
AT113,2010-01-01,.965                                                           
AT121,2010-01-01,-.137                                                          
AT122,2010-01-01,.28                                                            
AT123,2010-01-01,.623                                                           
AT124,2010-01-01,.708                                                           
AT125,2010-01-01,1.614                                                          
AT126,2010-01-01,1.149                                                          
AT127,2010-01-01,.79                                                            
AT130,2010-01-01,.994                                                           
AT211,2010-01-01,.421                                                           
AT212,2010-01-01,-.1965                                                         
AT213,2010-01-01,.442                                                           
AT221,2010-01-01,.574                                                           
AT222,2010-01-01,-.469                                                          
AT223,2010-01-01,-.3375                                                         
AT224,2010-01-01,.904                                                           
AT225,2010-01-01,.798                                                           
AT226,2010-01-01,-.394                                                          
AT311,2010-01-01,-.2495                                                         
AT312,2010-01-01,-.167                                                          
AT313,2010-01-01,-.096                                                          
AT314,2010-01-01,-.37                                                           
AT315,2010-01-01,-.3685                                                         
AT321,2010-01-01,-.484                                                          
AT322,2010-01-01,-.532                                                          
AT323,2010-01-01,-.405                                                          
AT331,2010-01-01,-.356                                                          
AT332,2010-01-01,-.5165                                                         
AT333,2010-01-01,-.607                                                          
AT334,2010-01-01,-.521                                                          
AT335,2010-01-01,-.474                                                          
AT341,2010-01-01,-.304                                                          
AT342,2010-01-01,-.232                                                          
BE100,2010-01-01,-.381                                                          
BE211,2010-01-01,-.4415                                                         
BE212,2010-01-01,-.438                                                          
BE213,2010-01-01,-.5285                                                         
BE223,2010-01-01,-.392                                                          
BE224,2010-01-01,-.454                                                          
BE225,2010-01-01,-.518                                                          
BE231,2010-01-01,-.336                                                          
BE232,2010-01-01,-.3175                                                         
BE233,2010-01-01,-.2165                                                         
BE234,2010-01-01,-.285                                                          
BE235,2010-01-01,-.3725                                                         
BE236,2010-01-01,-.364                                                          
BE241,2010-01-01,-.367                                                          
BE242,2010-01-01,-.43                                                           
BE251,2010-01-01,-.185                                                          
BE252,2010-01-01,-.313                                                          
BE253,2010-01-01,-.392                                                          
BE254,2010-01-01,-.398                                                          
BE255,2010-01-01,-.226                                                          
BE256,2010-01-01,-.392                                                          
BE257,2010-01-01,-.3225                                                         
BE258,2010-01-01,-.226                                                          
BE310,2010-01-01,-.3455                                                         
BE323,2010-01-01,-.3645                                                         
BE328,2010-01-01,-.404                                                          
BE329,2010-01-01,-.367                                                          
BE32A,2010-01-01,-.367                                                          
BE32B,2010-01-01,-.359                                                          
BE32C,2010-01-01,-.367                                                          
BE32D,2010-01-01,-.567                                                          
BE331,2010-01-01,-.407                                                          
BE332,2010-01-01,-.378                                                          
BE334,2010-01-01,-.334                                                          
BE335,2010-01-01,-.392                                                          
BE336,2010-01-01,-.44                                                           
BE341,2010-01-01,-.6955                                                         
BE342,2010-01-01,-.556                                                          
BE343,2010-01-01,-.53                                                           
BE344,2010-01-01,-.718                                                          
BE345,2010-01-01,-.749                                                          
BE351,2010-01-01,-.53                                                           
BE352,2010-01-01,-.364                                                          
BE353,2010-01-01,-.574                                                          
BG311,2010-01-01,.0865                                                          
BG312,2010-01-01,.035                                                           
BG313,2010-01-01,.143                                                           
BG314,2010-01-01,.356                                                           
BG315,2010-01-01,.376                                                           
BG321,2010-01-01,.664                                                           
BG322,2010-01-01,.502                                                           
BG323,2010-01-01,.813                                                           
BG324,2010-01-01,.914                                                           
BG325,2010-01-01,.849                                                           
BG331,2010-01-01,.703                                                           
BG332,2010-01-01,.6455                                                          
BG333,2010-01-01,.7405                                                          
BG334,2010-01-01,.85                                                            
BG341,2010-01-01,.774                                                           
BG342,2010-01-01,.5595                                                          
BG343,2010-01-01,.622                                                           
BG344,2010-01-01,.3535                                                          
BG411,2010-01-01,.014                                                           
BG412,2010-01-01,.022                                                           
BG413,2010-01-01,.26                                                            
BG414,2010-01-01,.112                                                           
BG415,2010-01-01,.03                                                            
BG421,2010-01-01,.181                                                           
