NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2021-01-01,1.647                                                          
AL012,2021-01-01,1.327                                                          
AL013,2021-01-01,1.9895                                                         
AL014,2021-01-01,1.581                                                          
AL015,2021-01-01,1.581                                                          
AL021,2021-01-01,1.532                                                          
AL022,2021-01-01,1.201                                                          
AL031,2021-01-01,1.561                                                          
AL032,2021-01-01,.976                                                           
AL033,2021-01-01,1.5295                                                         
AL034,2021-01-01,1.595                                                          
AL035,2021-01-01,1.123                                                          
AT111,2021-01-01,-.1535                                                         
AT112,2021-01-01,-.2035                                                         
AT113,2021-01-01,.073                                                           
AT121,2021-01-01,-.53                                                           
AT122,2021-01-01,-.409                                                          
AT123,2021-01-01,-.37                                                           
AT124,2021-01-01,-.394                                                          
AT125,2021-01-01,.184                                                           
AT126,2021-01-01,.019                                                           
AT127,2021-01-01,-.129                                                          
AT130,2021-01-01,.037                                                           
AT211,2021-01-01,1.2625                                                         
AT212,2021-01-01,1.3755                                                         
AT213,2021-01-01,.805                                                           
AT221,2021-01-01,.319                                                           
AT222,2021-01-01,-.8705                                                         
AT223,2021-01-01,-.7145                                                         
AT224,2021-01-01,.151                                                           
AT225,2021-01-01,.422                                                           
AT226,2021-01-01,.255                                                           
AT311,2021-01-01,-.5325                                                         
AT312,2021-01-01,-.4425                                                         
AT313,2021-01-01,-.504                                                          
AT314,2021-01-01,-.903                                                          
AT315,2021-01-01,-.7785                                                         
AT321,2021-01-01,.419                                                           
AT322,2021-01-01,-.522                                                          
AT323,2021-01-01,-.843                                                          
AT331,2021-01-01,-.259                                                          
AT332,2021-01-01,.3665                                                          
AT333,2021-01-01,1.505                                                          
AT334,2021-01-01,.184                                                           
AT335,2021-01-01,-.491                                                          
AT341,2021-01-01,.122                                                           
AT342,2021-01-01,.142                                                           
BE100,2021-01-01,.694                                                           
BE211,2021-01-01,.659                                                           
BE212,2021-01-01,.7025                                                          
BE213,2021-01-01,.5995                                                          
BE223,2021-01-01,.483                                                           
BE224,2021-01-01,.529                                                           
BE225,2021-01-01,.569                                                           
BE231,2021-01-01,.971                                                           
BE232,2021-01-01,.8095                                                          
BE233,2021-01-01,.8815                                                          
BE234,2021-01-01,.9765                                                          
BE235,2021-01-01,1.02                                                           
BE236,2021-01-01,.728                                                           
BE241,2021-01-01,.888                                                           
BE242,2021-01-01,.6495                                                          
BE251,2021-01-01,.972                                                           
BE252,2021-01-01,1.2195                                                         
BE253,2021-01-01,1.303                                                          
BE254,2021-01-01,1.095                                                          
BE255,2021-01-01,1.126                                                          
BE256,2021-01-01,1.1445                                                         
BE257,2021-01-01,1.0195                                                         
BE258,2021-01-01,1.342                                                          
BE310,2021-01-01,.8885                                                          
BE323,2021-01-01,.998                                                           
BE328,2021-01-01,1.1635                                                         
BE329,2021-01-01,.864                                                           
BE32A,2021-01-01,1.049                                                          
BE32B,2021-01-01,.8885                                                          
BE32C,2021-01-01,.929                                                           
BE32D,2021-01-01,1.011                                                          
BE331,2021-01-01,.882                                                           
BE332,2021-01-01,.5235                                                          
BE334,2021-01-01,.882                                                           
BE335,2021-01-01,.47                                                            
BE336,2021-01-01,.407                                                           
BE341,2021-01-01,.498                                                           
BE342,2021-01-01,.444                                                           
BE343,2021-01-01,.729                                                           
BE344,2021-01-01,.818                                                           
BE345,2021-01-01,.611                                                           
BE351,2021-01-01,.932                                                           
BE352,2021-01-01,.953                                                           
BE353,2021-01-01,1.01                                                           
BG311,2021-01-01,1.3335                                                         
BG312,2021-01-01,1.5805                                                         
BG313,2021-01-01,1.648                                                          
BG314,2021-01-01,1.607                                                          
BG315,2021-01-01,1.741                                                          
BG321,2021-01-01,1.6935                                                         
BG322,2021-01-01,1.776                                                          
BG323,2021-01-01,1.6555                                                         
BG324,2021-01-01,1.629                                                          
BG325,2021-01-01,1.634                                                          
BG331,2021-01-01,1.78                                                           
BG332,2021-01-01,1.8515                                                         
BG333,2021-01-01,1.6675                                                         
BG334,2021-01-01,1.661                                                          
BG341,2021-01-01,1.5145                                                         
BG342,2021-01-01,1.9545                                                         
BG343,2021-01-01,2.087                                                          
BG344,2021-01-01,2.0055                                                         
BG411,2021-01-01,2.288                                                          
BG412,2021-01-01,1.947                                                          
BG413,2021-01-01,1.74                                                           
BG414,2021-01-01,1.908                                                          
BG415,2021-01-01,1.815                                                          
BG421,2021-01-01,1.624                                                          
