NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2007-01-01,.225                                                           
AL012,2007-01-01,-.0605                                                         
AL013,2007-01-01,.305                                                           
AL014,2007-01-01,.222                                                           
AL015,2007-01-01,.301                                                           
AL021,2007-01-01,.241                                                           
AL022,2007-01-01,-.031                                                          
AL031,2007-01-01,.234                                                           
AL032,2007-01-01,-.0215                                                         
AL033,2007-01-01,.057                                                           
AL034,2007-01-01,.305                                                           
AL035,2007-01-01,-.1865                                                         
AT111,2007-01-01,.972                                                           
AT112,2007-01-01,.499                                                           
AT113,2007-01-01,.871                                                           
AT121,2007-01-01,.931                                                           
AT122,2007-01-01,.799                                                           
AT123,2007-01-01,.622                                                           
AT124,2007-01-01,1.005                                                          
AT125,2007-01-01,.72                                                            
AT126,2007-01-01,.344                                                           
AT127,2007-01-01,.337                                                           
AT130,2007-01-01,.298                                                           
AT211,2007-01-01,.969                                                           
AT212,2007-01-01,.921                                                           
AT213,2007-01-01,.987                                                           
AT221,2007-01-01,.933                                                           
AT222,2007-01-01,.8035                                                          
AT223,2007-01-01,.8865                                                          
AT224,2007-01-01,.922                                                           
AT225,2007-01-01,.897                                                           
AT226,2007-01-01,.969                                                           
AT311,2007-01-01,1.0495                                                         
AT312,2007-01-01,1.068                                                          
AT313,2007-01-01,1.078                                                          
AT314,2007-01-01,.93                                                            
AT315,2007-01-01,.785                                                           
AT321,2007-01-01,.7955                                                          
AT322,2007-01-01,.5495                                                          
AT323,2007-01-01,.662                                                           
AT331,2007-01-01,.556                                                           
AT332,2007-01-01,.401                                                           
AT333,2007-01-01,.616                                                           
AT334,2007-01-01,.557                                                           
AT335,2007-01-01,.456                                                           
AT341,2007-01-01,.471                                                           
AT342,2007-01-01,.385                                                           
BE100,2007-01-01,.233                                                           
BE211,2007-01-01,.712                                                           
BE212,2007-01-01,.4595                                                          
BE213,2007-01-01,.635                                                           
BE223,2007-01-01,.502                                                           
BE224,2007-01-01,.502                                                           
BE225,2007-01-01,.566                                                           
BE231,2007-01-01,.175                                                           
BE232,2007-01-01,.3125                                                          
BE233,2007-01-01,.634                                                           
BE234,2007-01-01,.3155                                                          
BE235,2007-01-01,.0585                                                          
BE236,2007-01-01,.503                                                           
BE241,2007-01-01,.203                                                           
BE242,2007-01-01,.4005                                                          
BE251,2007-01-01,.6955                                                          
BE252,2007-01-01,.3325                                                          
BE253,2007-01-01,.0725                                                          
BE254,2007-01-01,.033                                                           
BE255,2007-01-01,.587                                                           
BE256,2007-01-01,.066                                                           
BE257,2007-01-01,.2555                                                          
BE258,2007-01-01,.574                                                           
BE310,2007-01-01,.2435                                                          
BE323,2007-01-01,.0865                                                          
BE328,2007-01-01,.032                                                           
BE329,2007-01-01,.097                                                           
BE32A,2007-01-01,.068                                                           
BE32B,2007-01-01,.1925                                                          
BE32C,2007-01-01,.0925                                                          
BE32D,2007-01-01,.392                                                           
BE331,2007-01-01,.528                                                           
BE332,2007-01-01,.631                                                           
BE334,2007-01-01,.335                                                           
BE335,2007-01-01,.712                                                           
BE336,2007-01-01,.894                                                           
BE341,2007-01-01,.822                                                           
BE342,2007-01-01,.8385                                                          
BE343,2007-01-01,.616                                                           
BE344,2007-01-01,.653                                                           
BE345,2007-01-01,.808                                                           
BE351,2007-01-01,.556                                                           
BE352,2007-01-01,.3145                                                          
BE353,2007-01-01,.424                                                           
BG311,2007-01-01,-.7335                                                         
BG312,2007-01-01,-.7715                                                         
BG313,2007-01-01,-1.025                                                         
BG314,2007-01-01,-.862                                                          
BG315,2007-01-01,-.526                                                          
BG321,2007-01-01,-.464                                                          
BG322,2007-01-01,-.358                                                          
BG323,2007-01-01,-.3545                                                         
BG324,2007-01-01,-.055                                                          
BG325,2007-01-01,-.044                                                          
BG331,2007-01-01,.453                                                           
BG332,2007-01-01,-.0095                                                         
BG333,2007-01-01,.1245                                                          
BG334,2007-01-01,-.023                                                          
BG341,2007-01-01,.3135                                                          
BG342,2007-01-01,.013                                                           
BG343,2007-01-01,.2075                                                          
BG344,2007-01-01,-.31                                                           
BG411,2007-01-01,.2715                                                          
BG412,2007-01-01,.067                                                           
BG413,2007-01-01,.258                                                           
BG414,2007-01-01,-.066                                                          
BG415,2007-01-01,.049                                                           
BG421,2007-01-01,-.304                                                          
BG422,2007-01-01,-.393                                                          
BG423,2007-01-01,.148                                                           
BG424,2007-01-01,-.278                                                          
BG425,2007-01-01,-.614                                                          
CH011,2007-01-01,.383                                                           
CH012,2007-01-01,.4645                                                          
CH013,2007-01-01,.417                                                           
CH021,2007-01-01,.3085                                                          
CH022,2007-01-01,.3595                                                          
CH023,2007-01-01,.3505                                                          
CH024,2007-01-01,.4295                                                          
CH025,2007-01-01,.4185                                                          
CH031,2007-01-01,.525                                                           
CH032,2007-01-01,.415                                                           
CH033,2007-01-01,.35                                                            
CH040,2007-01-01,.3                                                             
CH051,2007-01-01,.332                                                           
CH052,2007-01-01,.6475                                                          
CH053,2007-01-01,.252                                                           
CH054,2007-01-01,.277                                                           
CH055,2007-01-01,.292                                                           
CH056,2007-01-01,.32                                                            
CH057,2007-01-01,.41                                                            
CH061,2007-01-01,.246                                                           
CH062,2007-01-01,.2355                                                          
CH063,2007-01-01,.234                                                           
CH064,2007-01-01,.2075                                                          
CH065,2007-01-01,.224                                                           
CH066,2007-01-01,.2005                                                          
CH070,2007-01-01,.245                                                           
CY000,2007-01-01,-1.2                                                           
CZ010,2007-01-01,1.522                                                          
CZ020,2007-01-01,1.5365                                                         
CZ031,2007-01-01,1.272                                                          
CZ032,2007-01-01,1.5                                                            
CZ041,2007-01-01,1.2585                                                         
CZ042,2007-01-01,1.367                                                          
CZ051,2007-01-01,1.577                                                          
CZ052,2007-01-01,1.837                                                          
CZ053,2007-01-01,1.729                                                          
CZ063,2007-01-01,1.244                                                          
CZ064,2007-01-01,1.146                                                          
CZ071,2007-01-01,1.724                                                          
CZ072,2007-01-01,1.4505                                                         
CZ080,2007-01-01,1.807                                                          
DE111,2007-01-01,.95                                                            
DE112,2007-01-01,.947                                                           
DE113,2007-01-01,.981                                                           
DE114,2007-01-01,1.016                                                          
DE115,2007-01-01,.948                                                           
DE116,2007-01-01,1.0065                                                         
DE117,2007-01-01,1.0375                                                         
DE118,2007-01-01,1.016                                                          
DE119,2007-01-01,1.023                                                          
DE11A,2007-01-01,1.059                                                          
DE11B,2007-01-01,1.013                                                          
DE11C,2007-01-01,1.09                                                           
DE11D,2007-01-01,1.1                                                            
DE121,2007-01-01,.841                                                           
DE122,2007-01-01,.6815                                                          
DE123,2007-01-01,.727                                                           
DE124,2007-01-01,.79                                                            
DE125,2007-01-01,.882                                                           
DE126,2007-01-01,.538                                                           
DE127,2007-01-01,.988                                                           
DE128,2007-01-01,.921                                                           
DE129,2007-01-01,.8355                                                          
DE12A,2007-01-01,.996                                                           
DE12B,2007-01-01,.8355                                                          
DE12C,2007-01-01,1.05                                                           
DE131,2007-01-01,.727                                                           
DE132,2007-01-01,.874                                                           
DE133,2007-01-01,.779                                                           
DE134,2007-01-01,.874                                                           
DE135,2007-01-01,1.093                                                          
DE136,2007-01-01,.9945                                                          
DE137,2007-01-01,.811                                                           
DE138,2007-01-01,.6015                                                          
DE139,2007-01-01,.814                                                           
DE13A,2007-01-01,.814                                                           
DE141,2007-01-01,.989                                                           
DE142,2007-01-01,.9925                                                          
DE143,2007-01-01,1.0085                                                         
DE144,2007-01-01,1.0725                                                         
DE145,2007-01-01,1.03                                                           
DE146,2007-01-01,.8885                                                          
DE147,2007-01-01,.457                                                           
DE148,2007-01-01,.605                                                           
DE149,2007-01-01,.879                                                           
DE211,2007-01-01,1.1615                                                         
DE212,2007-01-01,.9445                                                          
DE213,2007-01-01,.615                                                           
DE214,2007-01-01,.9155                                                          
DE215,2007-01-01,.563                                                           
DE216,2007-01-01,.5865                                                          
DE217,2007-01-01,1.052                                                          
DE218,2007-01-01,.792                                                           
DE219,2007-01-01,1.2655                                                         
DE21A,2007-01-01,1.0065                                                         
DE21B,2007-01-01,1.071                                                          
DE21C,2007-01-01,.941                                                           
DE21D,2007-01-01,.416                                                           
DE21E,2007-01-01,.8285                                                          
DE21F,2007-01-01,.492                                                           
DE21G,2007-01-01,1.0025                                                         
DE21H,2007-01-01,.934                                                           
DE21I,2007-01-01,1.108                                                          
DE21J,2007-01-01,1.071                                                          
DE21K,2007-01-01,.615                                                           
DE21L,2007-01-01,.817                                                           
DE21M,2007-01-01,.572                                                           
DE21N,2007-01-01,.54                                                            
DE221,2007-01-01,1.253                                                          
DE222,2007-01-01,1.203                                                          
DE223,2007-01-01,1.526                                                          
DE224,2007-01-01,1.3325                                                         
DE225,2007-01-01,1.399                                                          
DE226,2007-01-01,1.327                                                          
DE227,2007-01-01,1.1965                                                         
DE228,2007-01-01,1.199                                                          
DE229,2007-01-01,1.4835                                                         
DE22A,2007-01-01,1.129                                                          
DE22B,2007-01-01,1.4695                                                         
DE22C,2007-01-01,1.246                                                          
DE231,2007-01-01,1.321                                                          
DE232,2007-01-01,1.425                                                          
DE233,2007-01-01,1.296                                                          
DE234,2007-01-01,1.296                                                          
DE235,2007-01-01,1.543                                                          
DE236,2007-01-01,1.3145                                                         
DE237,2007-01-01,1.296                                                          
DE238,2007-01-01,1.438                                                          
DE239,2007-01-01,1.4585                                                         
DE23A,2007-01-01,1.296                                                          
DE241,2007-01-01,1.145                                                          
DE242,2007-01-01,1.28                                                           
DE243,2007-01-01,1.177                                                          
DE244,2007-01-01,.914                                                           
DE245,2007-01-01,1.143                                                          
DE246,2007-01-01,1.2645                                                         
DE247,2007-01-01,1.177                                                          
DE248,2007-01-01,1.1955                                                         
DE249,2007-01-01,1.085                                                          
DE24A,2007-01-01,1.1385                                                         
DE24B,2007-01-01,1.2915                                                         
DE24C,2007-01-01,1.202                                                          
DE24D,2007-01-01,1.265                                                          
DE251,2007-01-01,1.2355                                                         
DE252,2007-01-01,1.169                                                          
DE253,2007-01-01,1.242                                                          
DE254,2007-01-01,1.2355                                                         
DE255,2007-01-01,1.2575                                                         
DE256,2007-01-01,1.226                                                          
DE257,2007-01-01,1.145                                                          
DE258,2007-01-01,1.2465                                                         
DE259,2007-01-01,1.2545                                                         
DE25A,2007-01-01,1.132                                                          
DE25B,2007-01-01,1.312                                                          
DE25C,2007-01-01,1.249                                                          
