NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2001-01-01,-1.09                                                          
AL012,2001-01-01,-.7295                                                         
AL013,2001-01-01,-.8495                                                         
AL014,2001-01-01,-.586                                                          
AL015,2001-01-01,-.213                                                          
AL021,2001-01-01,-1.18                                                          
AL022,2001-01-01,-.9455                                                         
AL031,2001-01-01,-1.15                                                          
AL032,2001-01-01,-.901                                                          
AL033,2001-01-01,-.919                                                          
AL034,2001-01-01,-1.52                                                          
AL035,2001-01-01,-.7135                                                         
AT111,2001-01-01,-.9395                                                         
AT112,2001-01-01,-1.17                                                          
AT113,2001-01-01,-.626                                                          
AT121,2001-01-01,-.85                                                           
AT122,2001-01-01,-1.3                                                           
AT123,2001-01-01,-1.18                                                          
AT124,2001-01-01,-.289                                                          
AT125,2001-01-01,-.429                                                          
AT126,2001-01-01,-.96                                                           
AT127,2001-01-01,-1.3                                                           
AT130,2001-01-01,-1.3                                                           
AT211,2001-01-01,1.117                                                          
AT212,2001-01-01,1.694                                                          
AT213,2001-01-01,.509                                                           
AT221,2001-01-01,-.632                                                          
AT222,2001-01-01,-.6155                                                         
AT223,2001-01-01,-.997                                                          
AT224,2001-01-01,-.656                                                          
AT225,2001-01-01,-.4285                                                         
AT226,2001-01-01,-.127                                                          
AT311,2001-01-01,.215                                                           
AT312,2001-01-01,-.2935                                                         
AT313,2001-01-01,-.151                                                          
AT314,2001-01-01,-.68                                                           
AT315,2001-01-01,-.4405                                                         
AT321,2001-01-01,.935                                                           
AT322,2001-01-01,1.278                                                          
AT323,2001-01-01,.39                                                            
AT331,2001-01-01,1.351                                                          
AT332,2001-01-01,2.0485                                                         
AT333,2001-01-01,2.212                                                          
AT334,2001-01-01,1.65                                                           
AT335,2001-01-01,1.782                                                          
AT341,2001-01-01,1.399                                                          
AT342,2001-01-01,1.145                                                          
BE100,2001-01-01,1.968                                                          
BE211,2001-01-01,1.7                                                            
BE212,2001-01-01,1.834                                                          
BE213,2001-01-01,1.608                                                          
BE223,2001-01-01,1.619                                                          
BE224,2001-01-01,1.691                                                          
BE225,2001-01-01,1.5555                                                         
BE231,2001-01-01,1.942                                                          
BE232,2001-01-01,1.876                                                          
BE233,2001-01-01,1.9115                                                         
BE234,2001-01-01,1.898                                                          
BE235,2001-01-01,1.904                                                          
BE236,2001-01-01,1.787                                                          
BE241,2001-01-01,1.957                                                          
BE242,2001-01-01,1.834                                                          
