NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2013-01-01,.851                                                           
AL012,2013-01-01,1.7145                                                         
AL013,2013-01-01,.6125                                                          
AL014,2013-01-01,1.202                                                          
AL015,2013-01-01,1.169                                                          
AL021,2013-01-01,.923                                                           
AL022,2013-01-01,1.7325                                                         
AL031,2013-01-01,1.276                                                          
AL032,2013-01-01,1.899                                                          
AL033,2013-01-01,1.44                                                           
AL034,2013-01-01,.791                                                           
AL035,2013-01-01,1.6845                                                         
AT111,2013-01-01,.055                                                           
AT112,2013-01-01,-.0485                                                         
AT113,2013-01-01,.291                                                           
AT121,2013-01-01,.188                                                           
AT122,2013-01-01,.14                                                            
AT123,2013-01-01,.0685                                                          
AT124,2013-01-01,.059                                                           
AT125,2013-01-01,-.211                                                          
AT126,2013-01-01,-.212                                                          
AT127,2013-01-01,-.053                                                          
AT130,2013-01-01,-.212                                                          
AT211,2013-01-01,.915                                                           
AT212,2013-01-01,1.0825                                                         
AT213,2013-01-01,.819                                                           
AT221,2013-01-01,.501                                                           
AT222,2013-01-01,.43                                                            
AT223,2013-01-01,.3585                                                          
AT224,2013-01-01,.416                                                           
AT225,2013-01-01,.537                                                           
AT226,2013-01-01,.667                                                           
AT311,2013-01-01,.321                                                           
AT312,2013-01-01,.1895                                                          
AT313,2013-01-01,.1105                                                          
AT314,2013-01-01,.294                                                           
AT315,2013-01-01,.273                                                           
AT321,2013-01-01,1.011                                                          
AT322,2013-01-01,.538                                                           
AT323,2013-01-01,.184                                                           
AT331,2013-01-01,.807                                                           
AT332,2013-01-01,.8765                                                          
AT333,2013-01-01,1.074                                                          
AT334,2013-01-01,.765                                                           
AT335,2013-01-01,.663                                                           
AT341,2013-01-01,.801                                                           
AT342,2013-01-01,.964                                                           
BE100,2013-01-01,.417                                                           
BE211,2013-01-01,.607                                                           
BE212,2013-01-01,.5385                                                          
BE213,2013-01-01,.271                                                           
BE223,2013-01-01,.029                                                           
BE224,2013-01-01,.075                                                           
BE225,2013-01-01,.0125                                                          
BE231,2013-01-01,.508                                                           
BE232,2013-01-01,.672                                                           
BE233,2013-01-01,1.1225                                                         
BE234,2013-01-01,.834                                                           
BE235,2013-01-01,.6885                                                          
BE236,2013-01-01,.755                                                           
BE241,2013-01-01,.417                                                           
BE242,2013-01-01,.2335                                                          
BE251,2013-01-01,1.219                                                          
BE252,2013-01-01,1.238                                                          
BE253,2013-01-01,1.0825                                                         
BE254,2013-01-01,.898                                                           
BE255,2013-01-01,1.303                                                          
BE256,2013-01-01,1.0825                                                         
BE257,2013-01-01,1.0825                                                         
BE258,2013-01-01,1.393                                                          
BE310,2013-01-01,.2875                                                          
BE323,2013-01-01,.216                                                           
BE328,2013-01-01,.8175                                                          
BE329,2013-01-01,.138                                                           
BE32A,2013-01-01,.508                                                           
BE32B,2013-01-01,.1715                                                          
BE32C,2013-01-01,.2575                                                          
BE32D,2013-01-01,.0495                                                          
BE331,2013-01-01,-.055                                                          
BE332,2013-01-01,-.021                                                          
BE334,2013-01-01,.148                                                           
BE335,2013-01-01,-.082                                                          
BE336,2013-01-01,-.082                                                          
BE341,2013-01-01,.014                                                           
BE342,2013-01-01,-.097                                                          
BE343,2013-01-01,-.157                                                          
BE344,2013-01-01,-.025                                                          
BE345,2013-01-01,.0125                                                          
BE351,2013-01-01,-.048                                                          
BE352,2013-01-01,.1265                                                          
BE353,2013-01-01,.059                                                           
BG311,2013-01-01,-.817                                                          
BG312,2013-01-01,-1.05                                                          
BG313,2013-01-01,-1.025                                                         
BG314,2013-01-01,-.899                                                          
BG315,2013-01-01,-.861                                                          
BG321,2013-01-01,-.477                                                          
BG322,2013-01-01,-.671                                                          
BG323,2013-01-01,-.1555                                                         
BG324,2013-01-01,.071                                                           
BG325,2013-01-01,.49                                                            
BG331,2013-01-01,.137                                                           
BG332,2013-01-01,.456                                                           
BG333,2013-01-01,.115                                                           
BG334,2013-01-01,-.056                                                          
BG341,2013-01-01,.09                                                            
BG342,2013-01-01,.046                                                           
BG343,2013-01-01,.095                                                           
BG344,2013-01-01,-.545                                                          
BG411,2013-01-01,-.738                                                          
BG412,2013-01-01,-.758                                                          
BG413,2013-01-01,.22                                                            
BG414,2013-01-01,-.526                                                          
BG415,2013-01-01,-.119                                                          
BG421,2013-01-01,-.695                                                          
BG422,2013-01-01,.013                                                           
BG423,2013-01-01,-.463                                                          
BG424,2013-01-01,.1425                                                          
BG425,2013-01-01,.07                                                            
CH011,2013-01-01,1.527                                                          
CH012,2013-01-01,.6585                                                          
CH013,2013-01-01,1.445                                                          
CH021,2013-01-01,1.4135                                                         
CH022,2013-01-01,1.7635                                                         
CH023,2013-01-01,1.4645                                                         
CH024,2013-01-01,1.3055                                                         
CH025,2013-01-01,1.397                                                          
CH031,2013-01-01,1.088                                                          
CH032,2013-01-01,1.404                                                          
CH033,2013-01-01,1.257                                                          
CH040,2013-01-01,.935                                                           
CH051,2013-01-01,.7545                                                          
CH052,2013-01-01,.82                                                            
CH053,2013-01-01,1.097                                                          
CH054,2013-01-01,1.123                                                          
CH055,2013-01-01,.889                                                           
CH056,2013-01-01,.77                                                            
CH057,2013-01-01,.858                                                           
CH061,2013-01-01,1.392                                                          
