NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2012-01-01,-1.31                                                          
AL012,2012-01-01,-1.23                                                          
AL013,2012-01-01,-1.335                                                         
AL014,2012-01-01,-1.21                                                          
AL015,2012-01-01,-1.42                                                          
AL021,2012-01-01,-1.2                                                           
AL022,2012-01-01,-1.345                                                         
AL031,2012-01-01,-1.29                                                          
AL032,2012-01-01,-1.4                                                           
AL033,2012-01-01,-1.84                                                          
AL034,2012-01-01,-1.47                                                          
AL035,2012-01-01,-1.705                                                         
AT111,2012-01-01,-1.91                                                          
AT112,2012-01-01,-1.685                                                         
AT113,2012-01-01,-2.06                                                          
AT121,2012-01-01,.575                                                           
AT122,2012-01-01,-1.01                                                          
AT123,2012-01-01,-.7645                                                         
AT124,2012-01-01,-.467                                                          
AT125,2012-01-01,-1.47                                                          
AT126,2012-01-01,-1.59                                                          
AT127,2012-01-01,-1.53                                                          
AT130,2012-01-01,-1.61                                                          
AT211,2012-01-01,-1.5                                                           
AT212,2012-01-01,-.584                                                          
AT213,2012-01-01,-1.59                                                          
AT221,2012-01-01,-1.39                                                          
AT222,2012-01-01,1.261                                                          
AT223,2012-01-01,.5025                                                          
AT224,2012-01-01,-1.7                                                           
AT225,2012-01-01,-1.99                                                          
AT226,2012-01-01,.401                                                           
AT311,2012-01-01,1.203                                                          
AT312,2012-01-01,1.167                                                          
AT313,2012-01-01,.918                                                           
AT314,2012-01-01,1.011                                                          
AT315,2012-01-01,1.209                                                          
AT321,2012-01-01,.546                                                           
AT322,2012-01-01,1.2215                                                         
AT323,2012-01-01,1.18                                                           
AT331,2012-01-01,1.842                                                          
AT332,2012-01-01,1.146                                                          
AT333,2012-01-01,.144                                                           
AT334,2012-01-01,1.729                                                          
AT335,2012-01-01,1.186                                                          
AT341,2012-01-01,1.831                                                          
AT342,2012-01-01,1.695                                                          
BE100,2012-01-01,.105                                                           
BE211,2012-01-01,.1775                                                          
BE212,2012-01-01,.0505                                                          
BE213,2012-01-01,.1695                                                          
BE223,2012-01-01,.48                                                            
BE224,2012-01-01,.267                                                           
BE225,2012-01-01,.1805                                                          
BE231,2012-01-01,.106                                                           
BE232,2012-01-01,.0965                                                          
BE233,2012-01-01,.119                                                           
BE234,2012-01-01,.1145                                                          
BE235,2012-01-01,.143                                                           
BE236,2012-01-01,.123                                                           
BE241,2012-01-01,.149                                                           
BE242,2012-01-01,.167                                                           
BE251,2012-01-01,.104                                                           
BE252,2012-01-01,.1695                                                          
BE253,2012-01-01,0                                                              
BE254,2012-01-01,.135                                                           
BE255,2012-01-01,.2                                                             
BE256,2012-01-01,.073                                                           
BE257,2012-01-01,.106                                                           
BE258,2012-01-01,.215                                                           
BE310,2012-01-01,.2815                                                          
BE323,2012-01-01,.2805                                                          
BE328,2012-01-01,.075                                                           
BE329,2012-01-01,.41                                                            
BE32A,2012-01-01,.183                                                           
BE32B,2012-01-01,.4155                                                          
BE32C,2012-01-01,.2745                                                          
BE32D,2012-01-01,.473                                                           
BE331,2012-01-01,.758                                                           
BE332,2012-01-01,.7435                                                          
BE334,2012-01-01,.562                                                           
BE335,2012-01-01,.791                                                           
BE336,2012-01-01,.907                                                           
BE341,2012-01-01,.84                                                            
BE342,2012-01-01,.9265                                                          
BE343,2012-01-01,.847                                                           
BE344,2012-01-01,.799                                                           
BE345,2012-01-01,.802                                                           
BE351,2012-01-01,.668                                                           
BE352,2012-01-01,.57                                                            
BE353,2012-01-01,.547                                                           
BG311,2012-01-01,-.419                                                          
BG312,2012-01-01,.165                                                           
BG313,2012-01-01,.656                                                           
BG314,2012-01-01,.968                                                           
BG315,2012-01-01,1.245                                                          
BG321,2012-01-01,.8315                                                          
BG322,2012-01-01,1.049                                                          
BG323,2012-01-01,.5185                                                          
BG324,2012-01-01,.379                                                           
BG325,2012-01-01,.427                                                           
BG331,2012-01-01,.115                                                           
BG332,2012-01-01,.235                                                           
BG333,2012-01-01,.158                                                           
BG334,2012-01-01,.4095                                                          
BG341,2012-01-01,.046                                                           
BG342,2012-01-01,.254                                                           
BG343,2012-01-01,.067                                                           
BG344,2012-01-01,.408                                                           
BG411,2012-01-01,.5175                                                          
BG412,2012-01-01,.497                                                           
BG413,2012-01-01,-1.012                                                         
BG414,2012-01-01,.094                                                           
BG415,2012-01-01,-.237                                                          
BG421,2012-01-01,.292                                                           
BG422,2012-01-01,.292                                                           
BG423,2012-01-01,.059                                                           
BG424,2012-01-01,-.33                                                           
BG425,2012-01-01,.0215                                                          
CH011,2012-01-01,.873                                                           
