NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2008-01-01,.001                                                           
AL012,2008-01-01,-.1375                                                         
AL013,2008-01-01,-.103                                                          
AL014,2008-01-01,-.214                                                          
AL015,2008-01-01,-.337                                                          
AL021,2008-01-01,-.131                                                          
AL022,2008-01-01,-.003                                                          
AL031,2008-01-01,-.453                                                          
AL032,2008-01-01,-.1495                                                         
AL033,2008-01-01,-.7075                                                         
AL034,2008-01-01,-.335                                                          
AL035,2008-01-01,-.4835                                                         
AT111,2008-01-01,-.417                                                          
AT112,2008-01-01,-.3835                                                         
AT113,2008-01-01,-.92                                                           
AT121,2008-01-01,.608                                                           
AT122,2008-01-01,.554                                                           
AT123,2008-01-01,.474                                                           
AT124,2008-01-01,.191                                                           
AT125,2008-01-01,-.347                                                          
AT126,2008-01-01,-.191                                                          
AT127,2008-01-01,.014                                                           
AT130,2008-01-01,-.09                                                           
AT211,2008-01-01,-.819                                                          
AT212,2008-01-01,-.2055                                                         
AT213,2008-01-01,-.858                                                          
AT221,2008-01-01,-.452                                                          
AT222,2008-01-01,.787                                                           
AT223,2008-01-01,.8395                                                          
AT224,2008-01-01,-.604                                                          
AT225,2008-01-01,-.8855                                                         
AT226,2008-01-01,.092                                                           
AT311,2008-01-01,.2035                                                          
AT312,2008-01-01,.3555                                                          
AT313,2008-01-01,.3965                                                          
AT314,2008-01-01,.643                                                           
AT315,2008-01-01,.5525                                                          
AT321,2008-01-01,.27                                                            
AT322,2008-01-01,.501                                                           
AT323,2008-01-01,.473                                                           
AT331,2008-01-01,.537                                                           
AT332,2008-01-01,.32                                                            
AT333,2008-01-01,.178                                                           
AT334,2008-01-01,.441                                                           
AT335,2008-01-01,.5                                                             
AT341,2008-01-01,.471                                                           
AT342,2008-01-01,.332                                                           
BE100,2008-01-01,-.483                                                          
BE211,2008-01-01,-.1215                                                         
BE212,2008-01-01,-.321                                                          
BE213,2008-01-01,-.167                                                          
BE223,2008-01-01,-.329                                                          
BE224,2008-01-01,-.281                                                          
BE225,2008-01-01,-.2265                                                         
BE231,2008-01-01,-.474                                                          
BE232,2008-01-01,-.418                                                          
BE233,2008-01-01,-.2465                                                         
BE234,2008-01-01,-.3695                                                         
BE235,2008-01-01,-.445                                                          
BE236,2008-01-01,-.299                                                          
BE241,2008-01-01,-.474                                                          
BE242,2008-01-01,-.44                                                           
BE251,2008-01-01,-.3575                                                         
BE252,2008-01-01,-.5725                                                         
BE253,2008-01-01,-.5995                                                         
BE254,2008-01-01,-.45                                                           
BE255,2008-01-01,-.49                                                           
BE256,2008-01-01,-.535                                                          
