NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2009-01-01,1.443                                                          
AL012,2009-01-01,1.488                                                          
AL013,2009-01-01,1.331                                                          
AL014,2009-01-01,1.392                                                          
AL015,2009-01-01,1.287                                                          
AL021,2009-01-01,1.451                                                          
AL022,2009-01-01,1.536                                                          
AL031,2009-01-01,1.475                                                          
AL032,2009-01-01,1.5765                                                         
AL033,2009-01-01,1.386                                                          
AL034,2009-01-01,1.441                                                          
AL035,2009-01-01,1.3895                                                         
AT111,2009-01-01,1.2855                                                         
AT112,2009-01-01,.953                                                           
AT113,2009-01-01,1.591                                                          
AT121,2009-01-01,-.444                                                          
AT122,2009-01-01,.489                                                           
AT123,2009-01-01,.0905                                                          
AT124,2009-01-01,-.587                                                          
AT125,2009-01-01,.055                                                           
AT126,2009-01-01,.268                                                           
AT127,2009-01-01,.476                                                           
AT130,2009-01-01,.443                                                           
AT211,2009-01-01,1.0595                                                         
AT212,2009-01-01,.416                                                           
AT213,2009-01-01,1.214                                                          
AT221,2009-01-01,1.088                                                          
AT222,2009-01-01,-.9065                                                         
AT223,2009-01-01,-.1835                                                         
AT224,2009-01-01,1.15                                                           
AT225,2009-01-01,1.901                                                          
AT226,2009-01-01,-.153                                                          
AT311,2009-01-01,-1.425                                                         
AT312,2009-01-01,-1.25                                                          
AT313,2009-01-01,-1.065                                                         
AT314,2009-01-01,-1.01                                                          
AT315,2009-01-01,-1.315                                                         
AT321,2009-01-01,-.595                                                          
AT322,2009-01-01,-1.12                                                          
AT323,2009-01-01,-1.38                                                          
AT331,2009-01-01,-.886                                                          
AT332,2009-01-01,-.7465                                                         
AT333,2009-01-01,-.27                                                           
AT334,2009-01-01,-.749                                                          
AT335,2009-01-01,-1.06                                                          
AT341,2009-01-01,-.749                                                          
AT342,2009-01-01,-.876                                                          
BE100,2009-01-01,-.1                                                            
BE211,2009-01-01,-.251                                                          
BE212,2009-01-01,-.2215                                                         
BE213,2009-01-01,-.248                                                          
BE223,2009-01-01,-.321                                                          
BE224,2009-01-01,-.266                                                          
BE225,2009-01-01,-.2605                                                         
BE231,2009-01-01,-.087                                                          
BE232,2009-01-01,-.162                                                          
BE233,2009-01-01,-.305                                                          
BE234,2009-01-01,-.2415                                                         
BE235,2009-01-01,-.1235                                                         
BE236,2009-01-01,-.274                                                          
BE241,2009-01-01,-.087                                                          
BE242,2009-01-01,-.2145                                                         
BE251,2009-01-01,-.3865                                                         
BE252,2009-01-01,-.2705                                                         
BE253,2009-01-01,-.1885                                                         
BE254,2009-01-01,-.206                                                          
BE255,2009-01-01,-.359                                                          
BE256,2009-01-01,-.208                                                          
BE257,2009-01-01,-.252                                                          
BE258,2009-01-01,-.295                                                          
BE310,2009-01-01,-.0465                                                         
BE323,2009-01-01,.1605                                                          
BE328,2009-01-01,-.0465                                                         
BE329,2009-01-01,.084                                                           
BE32A,2009-01-01,.084                                                           
BE32B,2009-01-01,.013                                                           
BE32C,2009-01-01,.0925                                                          
BE32D,2009-01-01,-.0015                                                         
BE331,2009-01-01,-.335                                                          
BE332,2009-01-01,-.5205                                                         
BE334,2009-01-01,-.229                                                          
BE335,2009-01-01,-.65                                                           
BE336,2009-01-01,-.75                                                           
BE341,2009-01-01,-.5885                                                         
BE342,2009-01-01,-.692                                                          
BE343,2009-01-01,-.574                                                          
BE344,2009-01-01,-.453                                                          
BE345,2009-01-01,-.514                                                          
BE351,2009-01-01,-.335                                                          
BE352,2009-01-01,-.1405                                                         
BE353,2009-01-01,-.061                                                          
BG311,2009-01-01,.8515                                                          
BG312,2009-01-01,.767                                                           
BG313,2009-01-01,.568                                                           
BG314,2009-01-01,.619                                                           
BG315,2009-01-01,.651                                                           
BG321,2009-01-01,.637                                                           
BG322,2009-01-01,.627                                                           
BG323,2009-01-01,.5845                                                          
BG324,2009-01-01,.39                                                            
BG325,2009-01-01,.344                                                           
BG331,2009-01-01,.16                                                            
BG332,2009-01-01,.0665                                                          
BG333,2009-01-01,.2735                                                          
BG334,2009-01-01,.4925                                                          
BG341,2009-01-01,.327                                                           
BG342,2009-01-01,.75                                                            
BG343,2009-01-01,.6885                                                          
BG344,2009-01-01,.967                                                           
BG411,2009-01-01,1.0745                                                         
BG412,2009-01-01,1.038                                                          
BG413,2009-01-01,1.365                                                          
BG414,2009-01-01,1.111                                                          
BG415,2009-01-01,1.331                                                          
BG421,2009-01-01,1.233                                                          
BG422,2009-01-01,.781                                                           
BG423,2009-01-01,1.261                                                          
BG424,2009-01-01,1.192                                                          
BG425,2009-01-01,.792                                                           
CH011,2009-01-01,-.784                                                          
CH012,2009-01-01,-.3675                                                         
CH013,2009-01-01,-.674                                                          
CH021,2009-01-01,-.655                                                          
CH022,2009-01-01,-.639                                                          
CH023,2009-01-01,-.824                                                          
CH024,2009-01-01,-1.025                                                         
CH025,2009-01-01,-1.005                                                         
CH031,2009-01-01,-1.09                                                          
CH032,2009-01-01,-.98                                                           
CH033,2009-01-01,-.706                                                          
CH040,2009-01-01,-.717                                                          
CH051,2009-01-01,-.768                                                          
CH052,2009-01-01,-.7985                                                         
CH053,2009-01-01,-.853                                                          
CH054,2009-01-01,-.814                                                          
CH055,2009-01-01,-.812                                                          
CH056,2009-01-01,-.456                                                          
CH057,2009-01-01,-.808                                                          
CH061,2009-01-01,-.655                                                          
CH062,2009-01-01,-.5725                                                         
CH063,2009-01-01,-.69                                                           
CH064,2009-01-01,-.6255                                                         
CH065,2009-01-01,-.623                                                          
CH066,2009-01-01,-.6565                                                         
CH070,2009-01-01,-.2495                                                         
CY000,2009-01-01,-.1205                                                         
CZ010,2009-01-01,-1.1                                                           
CZ020,2009-01-01,-1.105                                                         
CZ031,2009-01-01,-1.22                                                          
CZ032,2009-01-01,-1.32                                                          
CZ041,2009-01-01,-1.24                                                          
CZ042,2009-01-01,-1.18                                                          
CZ051,2009-01-01,-.95                                                           
CZ052,2009-01-01,-.612                                                          
CZ053,2009-01-01,-.63                                                           
CZ063,2009-01-01,-.839                                                          
CZ064,2009-01-01,-.163                                                          
CZ071,2009-01-01,-.173                                                          
CZ072,2009-01-01,-.1175                                                         
