NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2017-01-01,.861                                                           
AL012,2017-01-01,.992                                                           
AL013,2017-01-01,.8905                                                          
AL014,2017-01-01,.899                                                           
AL015,2017-01-01,.79                                                            
AL021,2017-01-01,.375                                                           
AL022,2017-01-01,.74                                                            
AL031,2017-01-01,.423                                                           
AL032,2017-01-01,.6895                                                          
AL033,2017-01-01,.6755                                                          
AL034,2017-01-01,.576                                                           
AL035,2017-01-01,.662                                                           
AT111,2017-01-01,.437                                                           
AT112,2017-01-01,.086                                                           
AT113,2017-01-01,.652                                                           
AT121,2017-01-01,1.242                                                          
AT122,2017-01-01,1.127                                                          
AT123,2017-01-01,1.2325                                                         
AT124,2017-01-01,.624                                                           
AT125,2017-01-01,.122                                                           
AT126,2017-01-01,.276                                                           
AT127,2017-01-01,.329                                                           
AT130,2017-01-01,.162                                                           
AT211,2017-01-01,.55                                                            
AT212,2017-01-01,.4315                                                          
AT213,2017-01-01,.728                                                           
AT221,2017-01-01,.541                                                           
AT222,2017-01-01,.9415                                                          
AT223,2017-01-01,1.095                                                          
AT224,2017-01-01,.7                                                             
AT225,2017-01-01,.4835                                                          
AT226,2017-01-01,.736                                                           
AT311,2017-01-01,.336                                                           
AT312,2017-01-01,.8045                                                          
AT313,2017-01-01,.7615                                                          
AT314,2017-01-01,1.207                                                          
AT315,2017-01-01,.895                                                           
AT321,2017-01-01,.741                                                           
AT322,2017-01-01,.5775                                                          
AT323,2017-01-01,.692                                                           
AT331,2017-01-01,-.1995                                                         
AT332,2017-01-01,.2955                                                          
AT333,2017-01-01,.336                                                           
AT334,2017-01-01,-.095                                                          
AT335,2017-01-01,.145                                                           
AT341,2017-01-01,-.335                                                          
AT342,2017-01-01,-.106                                                          
BE100,2017-01-01,-.297                                                          
BE211,2017-01-01,-.481                                                          
BE212,2017-01-01,-.1885                                                         
BE213,2017-01-01,-.022                                                          
BE223,2017-01-01,.155                                                           
BE224,2017-01-01,.174                                                           
BE225,2017-01-01,-.047                                                          
BE231,2017-01-01,-.416                                                          
BE232,2017-01-01,-.4745                                                         
BE233,2017-01-01,-.897                                                          
BE234,2017-01-01,-.489                                                          
BE235,2017-01-01,-.319                                                          
BE236,2017-01-01,-.562                                                          
BE241,2017-01-01,-.269                                                          
BE242,2017-01-01,.1125                                                          
BE251,2017-01-01,-.8035                                                         
BE252,2017-01-01,-.7755                                                         
BE253,2017-01-01,-.7175                                                         
BE254,2017-01-01,-.392                                                          
BE255,2017-01-01,-.791                                                          
BE256,2017-01-01,-.727                                                          
BE257,2017-01-01,-.73                                                           
BE258,2017-01-01,-.763                                                          
BE310,2017-01-01,.0195                                                          
BE323,2017-01-01,-.0835                                                         
BE328,2017-01-01,-.4065                                                         
BE329,2017-01-01,-.106                                                          
BE32A,2017-01-01,-.269                                                          
BE32B,2017-01-01,-.0745                                                         
BE32C,2017-01-01,-.1695                                                         
BE32D,2017-01-01,-.0915                                                         
BE331,2017-01-01,.098                                                           
BE332,2017-01-01,.1155                                                          
BE334,2017-01-01,.028                                                           
BE335,2017-01-01,.124                                                           
BE336,2017-01-01,.124                                                           
BE341,2017-01-01,.046                                                           
BE342,2017-01-01,.1485                                                          
BE343,2017-01-01,.153                                                           
