NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2008-01-01,-1.05                                                          
AL012,2008-01-01,-.9395                                                         
AL013,2008-01-01,-.667                                                          
AL014,2008-01-01,-1.09                                                          
AL015,2008-01-01,-.625                                                          
AL021,2008-01-01,-1.12                                                          
AL022,2008-01-01,-.9395                                                         
AL031,2008-01-01,-1.02                                                          
AL032,2008-01-01,-.816                                                          
AL033,2008-01-01,-.916                                                          
AL034,2008-01-01,-.913                                                          
AL035,2008-01-01,-.602                                                          
AT111,2008-01-01,.139                                                           
AT112,2008-01-01,.392                                                           
AT113,2008-01-01,-.074                                                          
AT121,2008-01-01,.3                                                             
AT122,2008-01-01,.538                                                           
AT123,2008-01-01,.6635                                                          
AT124,2008-01-01,.291                                                           
AT125,2008-01-01,.463                                                           
AT126,2008-01-01,.513                                                           
AT127,2008-01-01,.471                                                           
AT130,2008-01-01,.506                                                           
AT211,2008-01-01,-.3885                                                         
AT212,2008-01-01,-.2405                                                         
AT213,2008-01-01,-.11                                                           
AT221,2008-01-01,.244                                                           
AT222,2008-01-01,.39                                                            
AT223,2008-01-01,.5225                                                          
AT224,2008-01-01,.087                                                           
AT225,2008-01-01,.092                                                           
AT226,2008-01-01,.245                                                           
AT311,2008-01-01,-.5445                                                         
AT312,2008-01-01,-.4055                                                         
AT313,2008-01-01,-.182                                                          
AT314,2008-01-01,.141                                                           
AT315,2008-01-01,-.025                                                          
AT321,2008-01-01,.2285                                                          
AT322,2008-01-01,-.311                                                          
AT323,2008-01-01,-.332                                                          
AT331,2008-01-01,.4805                                                          
AT332,2008-01-01,-.183                                                          
AT333,2008-01-01,-.147                                                          
AT334,2008-01-01,.218                                                           
AT335,2008-01-01,-.264                                                          
AT341,2008-01-01,.492                                                           
AT342,2008-01-01,.694                                                           
BE100,2008-01-01,.583                                                           
BE211,2008-01-01,.6725                                                          
BE212,2008-01-01,.6385                                                          
BE213,2008-01-01,.5155                                                          
BE223,2008-01-01,.807                                                           
BE224,2008-01-01,.742                                                           
BE225,2008-01-01,.589                                                           
BE231,2008-01-01,.561                                                           
BE232,2008-01-01,.623                                                           
BE233,2008-01-01,.7985                                                          
BE234,2008-01-01,.6015                                                          
BE235,2008-01-01,.4915                                                          
BE236,2008-01-01,.739                                                           
BE241,2008-01-01,.585                                                           
BE242,2008-01-01,.5525                                                          
BE251,2008-01-01,.8095                                                          
BE252,2008-01-01,.7525                                                          
BE253,2008-01-01,.5605                                                          
BE254,2008-01-01,.468                                                           
