NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2007-01-01,-1.55                                                          
AL012,2007-01-01,-1.63                                                          
AL013,2007-01-01,-1.415                                                         
AL014,2007-01-01,-1.6                                                           
AL015,2007-01-01,-1.5                                                           
AL021,2007-01-01,-1.63                                                          
AL022,2007-01-01,-1.95                                                          
AL031,2007-01-01,-1.84                                                          
AL032,2007-01-01,-1.925                                                         
AL033,2007-01-01,-2.02                                                          
AL034,2007-01-01,-1.47                                                          
AL035,2007-01-01,-1.95                                                          
AT111,2007-01-01,-.999                                                          
AT112,2007-01-01,-.9655                                                         
AT113,2007-01-01,-1.04                                                          
AT121,2007-01-01,.036                                                           
AT122,2007-01-01,-.626                                                          
AT123,2007-01-01,-.4285                                                         
AT124,2007-01-01,-.434                                                          
AT125,2007-01-01,-.407                                                          
AT126,2007-01-01,-.391                                                          
AT127,2007-01-01,-.641                                                          
AT130,2007-01-01,-.407                                                          
AT211,2007-01-01,-1.27                                                          
AT212,2007-01-01,-.948                                                          
AT213,2007-01-01,-1.31                                                          
AT221,2007-01-01,-1.23                                                          
AT222,2007-01-01,.01                                                            
AT223,2007-01-01,-.382                                                          
AT224,2007-01-01,-1.22                                                          
AT225,2007-01-01,-1.44                                                          
AT226,2007-01-01,-.864                                                          
AT311,2007-01-01,.079                                                           
AT312,2007-01-01,.206                                                           
AT313,2007-01-01,.0065                                                          
AT314,2007-01-01,.148                                                           
AT315,2007-01-01,.1595                                                          
AT321,2007-01-01,-.8005                                                         
AT322,2007-01-01,-.381                                                          
AT323,2007-01-01,.036                                                           
AT331,2007-01-01,.053                                                           
AT332,2007-01-01,-.5825                                                         
AT333,2007-01-01,-.979                                                          
AT334,2007-01-01,-.27                                                           
AT335,2007-01-01,-.394                                                          
AT341,2007-01-01,.035                                                           
AT342,2007-01-01,.115                                                           
BE100,2007-01-01,.654                                                           
BE211,2007-01-01,1.003                                                          
BE212,2007-01-01,.9215                                                          
BE213,2007-01-01,.9955                                                          
BE223,2007-01-01,.432                                                           
BE224,2007-01-01,.48                                                            
BE225,2007-01-01,.6585                                                          
BE231,2007-01-01,.815                                                           
BE232,2007-01-01,.9165                                                          
BE233,2007-01-01,1.314                                                          
BE234,2007-01-01,1.205                                                          
BE235,2007-01-01,1.0435                                                         
BE236,2007-01-01,1.08                                                           
BE241,2007-01-01,.654                                                           
BE242,2007-01-01,.5775                                                          
BE251,2007-01-01,1.3545                                                         
BE252,2007-01-01,1.287                                                          
BE253,2007-01-01,1.2015                                                         
BE254,2007-01-01,1.37                                                           
BE255,2007-01-01,1.304                                                          
BE256,2007-01-01,1.362                                                          
BE257,2007-01-01,1.3625                                                         
BE258,2007-01-01,1.179                                                          
BE310,2007-01-01,.447                                                           
BE323,2007-01-01,.6545                                                          
BE328,2007-01-01,1.0665                                                         
BE329,2007-01-01,.458                                                           
BE32A,2007-01-01,.815                                                           
BE32B,2007-01-01,.383                                                           
BE32C,2007-01-01,.5285                                                          
BE32D,2007-01-01,.5205                                                          
BE331,2007-01-01,.51                                                            
BE332,2007-01-01,.46                                                            
BE334,2007-01-01,.387                                                           
BE335,2007-01-01,.453                                                           
BE336,2007-01-01,.661                                                           
BE341,2007-01-01,.8695                                                          
BE342,2007-01-01,.7635                                                          
BE343,2007-01-01,.693                                                           
BE344,2007-01-01,.805                                                           
BE345,2007-01-01,.8685                                                          
BE351,2007-01-01,.585                                                           
BE352,2007-01-01,.3865                                                          
BE353,2007-01-01,.498                                                           
BG311,2007-01-01,-.7605                                                         
BG312,2007-01-01,-.4895                                                         
BG313,2007-01-01,-.4015                                                         
BG314,2007-01-01,-.48                                                           
BG315,2007-01-01,.102                                                           
BG321,2007-01-01,-.4535                                                         
BG322,2007-01-01,-.029                                                          
BG323,2007-01-01,-.5735                                                         
BG324,2007-01-01,-.548                                                          
BG325,2007-01-01,-.475                                                          
BG331,2007-01-01,-.399                                                          
BG332,2007-01-01,-.326                                                          
BG333,2007-01-01,-.6085                                                         
BG334,2007-01-01,-.5775                                                         
BG341,2007-01-01,-.679                                                          
BG342,2007-01-01,-.5355                                                         
BG343,2007-01-01,-.6875                                                         
