NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2014-01-01,.565                                                           
AL012,2014-01-01,1.448                                                          
AL013,2014-01-01,.113                                                           
AL014,2014-01-01,.82                                                            
AL015,2014-01-01,.814                                                           
AL021,2014-01-01,.233                                                           
AL022,2014-01-01,1.042                                                          
AL031,2014-01-01,.231                                                           
AL032,2014-01-01,.6885                                                          
AL033,2014-01-01,.454                                                           
AL034,2014-01-01,.146                                                           
AL035,2014-01-01,.861                                                           
AT111,2014-01-01,.3205                                                          
AT112,2014-01-01,.183                                                           
AT113,2014-01-01,.802                                                           
AT121,2014-01-01,-.154                                                          
AT122,2014-01-01,.053                                                           
AT123,2014-01-01,-.0445                                                         
AT124,2014-01-01,.187                                                           
AT125,2014-01-01,.607                                                           
AT126,2014-01-01,.235                                                           
AT127,2014-01-01,.162                                                           
AT130,2014-01-01,.167                                                           
AT211,2014-01-01,1.336                                                          
AT212,2014-01-01,1.2245                                                         
AT213,2014-01-01,1.037                                                          
AT221,2014-01-01,.706                                                           
AT222,2014-01-01,.1525                                                          
AT223,2014-01-01,.0415                                                          
AT224,2014-01-01,.706                                                           
AT225,2014-01-01,.907                                                           
AT226,2014-01-01,.527                                                           
AT311,2014-01-01,-.1205                                                         
AT312,2014-01-01,-.0485                                                         
AT313,2014-01-01,-.2725                                                         
AT314,2014-01-01,.369                                                           
AT315,2014-01-01,.1825                                                          
AT321,2014-01-01,.695                                                           
AT322,2014-01-01,-.02                                                           
AT323,2014-01-01,-.052                                                          
AT331,2014-01-01,.012                                                           
AT332,2014-01-01,.329                                                           
AT333,2014-01-01,1.177                                                          
AT334,2014-01-01,.062                                                           
AT335,2014-01-01,-.075                                                          
AT341,2014-01-01,-.091                                                          
AT342,2014-01-01,.154                                                           
BE100,2014-01-01,.07                                                            
BE211,2014-01-01,.098                                                           
BE212,2014-01-01,.018                                                           
BE213,2014-01-01,.075                                                           
BE223,2014-01-01,-.281                                                          
BE224,2014-01-01,.036                                                           
BE225,2014-01-01,.0765                                                          
BE231,2014-01-01,-.174                                                          
BE232,2014-01-01,-.1015                                                         
BE233,2014-01-01,.175                                                           
BE234,2014-01-01,-.1825                                                         
BE235,2014-01-01,-.266                                                          
BE236,2014-01-01,.07                                                            
BE241,2014-01-01,-.174                                                          
BE242,2014-01-01,.0015                                                          
BE251,2014-01-01,.1845                                                          
BE252,2014-01-01,.2075                                                          
BE253,2014-01-01,.2065                                                          
BE254,2014-01-01,.045                                                           
BE255,2014-01-01,.198                                                           
BE256,2014-01-01,.0455                                                          
BE257,2014-01-01,.0455                                                          
BE258,2014-01-01,.339                                                           
BE310,2014-01-01,-.237                                                          
BE323,2014-01-01,-.144                                                          
BE328,2014-01-01,.1015                                                          
BE329,2014-01-01,-.228                                                          
BE32A,2014-01-01,-.174                                                          
BE32B,2014-01-01,-.2735                                                         
BE32C,2014-01-01,-.2115                                                         
BE32D,2014-01-01,-.2305                                                         
BE331,2014-01-01,-.393                                                          
BE332,2014-01-01,-.519                                                          
BE334,2014-01-01,-.393                                                          
BE335,2014-01-01,-.518                                                          
BE336,2014-01-01,-.518                                                          
BE341,2014-01-01,.407                                                           
BE342,2014-01-01,-.0525                                                         
BE343,2014-01-01,-.106                                                          
BE344,2014-01-01,.086                                                           
BE345,2014-01-01,.241                                                           
BE351,2014-01-01,-.106                                                          
BE352,2014-01-01,-.3015                                                         
BE353,2014-01-01,-.141                                                          
BG311,2014-01-01,.1775                                                          
BG312,2014-01-01,.175                                                           
BG313,2014-01-01,.182                                                           
BG314,2014-01-01,.279                                                           
BG315,2014-01-01,-.156                                                          
BG321,2014-01-01,.1565                                                          
BG322,2014-01-01,-.439                                                          
BG323,2014-01-01,.383                                                           
BG324,2014-01-01,.164                                                           
BG325,2014-01-01,.1305                                                          
BG331,2014-01-01,-.298                                                          
BG332,2014-01-01,-.077                                                          
BG333,2014-01-01,-.194                                                          
BG334,2014-01-01,-.0575                                                         
BG341,2014-01-01,-.7705                                                         
BG342,2014-01-01,-.3115                                                         
BG343,2014-01-01,-.596                                                          
BG344,2014-01-01,-.5845                                                         
BG411,2014-01-01,-1.045                                                         
BG412,2014-01-01,-.857                                                          
BG413,2014-01-01,-.649                                                          
BG414,2014-01-01,-.648                                                          
BG415,2014-01-01,-.587                                                          
BG421,2014-01-01,-.941                                                          
BG422,2014-01-01,-.621                                                          
BG423,2014-01-01,-.999                                                          
BG424,2014-01-01,-.7235                                                         
BG425,2014-01-01,-.6225                                                         
CH011,2014-01-01,.937                                                           
CH012,2014-01-01,.2675                                                          
CH013,2014-01-01,.9325                                                          
CH021,2014-01-01,.7525                                                          
CH022,2014-01-01,.9445                                                          
CH023,2014-01-01,.997                                                           
CH024,2014-01-01,.9415                                                          
CH025,2014-01-01,1.0175                                                         
CH031,2014-01-01,1.553                                                          
CH032,2014-01-01,1.241                                                          
CH033,2014-01-01,.631                                                           
CH040,2014-01-01,.546                                                           
CH051,2014-01-01,-.103                                                          
CH052,2014-01-01,.7125                                                          
CH053,2014-01-01,.237                                                           
CH054,2014-01-01,.109                                                           
CH055,2014-01-01,.1635                                                          
CH056,2014-01-01,.0295                                                          
CH057,2014-01-01,.444                                                           
CH061,2014-01-01,.61                                                            
CH062,2014-01-01,-.011                                                          
CH063,2014-01-01,.218                                                           
CH064,2014-01-01,.525                                                           
CH065,2014-01-01,.308                                                           
CH066,2014-01-01,.3685                                                          
CH070,2014-01-01,.5205                                                          
CY000,2014-01-01,-1.265                                                         
CZ010,2014-01-01,.456                                                           
CZ020,2014-01-01,.293                                                           
CZ031,2014-01-01,.061                                                           
CZ032,2014-01-01,.0795                                                          
CZ041,2014-01-01,.2585                                                          
CZ042,2014-01-01,.372                                                           
CZ051,2014-01-01,-.024                                                          
