NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2009-01-01,.488                                                           
AL012,2009-01-01,.385                                                           
AL013,2009-01-01,.647                                                           
AL014,2009-01-01,.44                                                            
AL015,2009-01-01,.449                                                           
AL021,2009-01-01,.438                                                           
AL022,2009-01-01,.45                                                            
AL031,2009-01-01,.332                                                           
AL032,2009-01-01,.487                                                           
AL033,2009-01-01,.4175                                                          
AL034,2009-01-01,.338                                                           
AL035,2009-01-01,.4925                                                          
AT111,2009-01-01,.158                                                           
AT112,2009-01-01,-.031                                                          
AT113,2009-01-01,.171                                                           
AT121,2009-01-01,-.35                                                           
AT122,2009-01-01,.078                                                           
AT123,2009-01-01,-.2355                                                         
AT124,2009-01-01,-.551                                                          
AT125,2009-01-01,-.551                                                          
AT126,2009-01-01,-.357                                                          
AT127,2009-01-01,-.064                                                          
AT130,2009-01-01,-.354                                                          
AT211,2009-01-01,1.0565                                                         
AT212,2009-01-01,.884                                                           
AT213,2009-01-01,.618                                                           
AT221,2009-01-01,.132                                                           
AT222,2009-01-01,-.4405                                                         
AT223,2009-01-01,-.0575                                                         
AT224,2009-01-01,.298                                                           
AT225,2009-01-01,.308                                                           
AT226,2009-01-01,.261                                                           
AT311,2009-01-01,-.848                                                          
AT312,2009-01-01,-.687                                                          
AT313,2009-01-01,-.94                                                           
AT314,2009-01-01,-.35                                                           
AT315,2009-01-01,-.7025                                                         
AT321,2009-01-01,.095                                                           
AT322,2009-01-01,-.822                                                          
AT323,2009-01-01,-.923                                                          
AT331,2009-01-01,-.86                                                           
AT332,2009-01-01,-.174                                                          
AT333,2009-01-01,.238                                                           
AT334,2009-01-01,-.578                                                          
AT335,2009-01-01,-.473                                                          
AT341,2009-01-01,-.473                                                          
AT342,2009-01-01,-.473                                                          
BE100,2009-01-01,-.764                                                          
BE211,2009-01-01,-.753                                                          
BE212,2009-01-01,-.836                                                          
BE213,2009-01-01,-.8075                                                         
BE223,2009-01-01,-.829                                                          
BE224,2009-01-01,-.816                                                          
BE225,2009-01-01,-.821                                                          
BE231,2009-01-01,-.515                                                          
BE232,2009-01-01,-.622                                                          
BE233,2009-01-01,-.241                                                          
BE234,2009-01-01,-.3195                                                         
BE235,2009-01-01,-.273                                                          
BE236,2009-01-01,-.592                                                          
BE241,2009-01-01,-.652                                                          
BE242,2009-01-01,-.853                                                          
BE251,2009-01-01,-.041                                                          
BE252,2009-01-01,-.0405                                                         
BE253,2009-01-01,-.0405                                                         
BE254,2009-01-01,-.129                                                          
BE255,2009-01-01,-.014                                                          
BE256,2009-01-01,-.101                                                          
BE257,2009-01-01,-.123                                                          
BE258,2009-01-01,-.127                                                          
BE310,2009-01-01,-.7275                                                         
BE323,2009-01-01,-.1555                                                         
BE328,2009-01-01,-.0995                                                         
BE329,2009-01-01,-.403                                                          
BE32A,2009-01-01,-.307                                                          
BE32B,2009-01-01,-.5805                                                         
BE32C,2009-01-01,-.384                                                          
BE32D,2009-01-01,-.2115                                                         
BE331,2009-01-01,-.87                                                           
BE332,2009-01-01,-.836                                                          
BE334,2009-01-01,-.849                                                          
BE335,2009-01-01,-.842                                                          
BE336,2009-01-01,-.873                                                          
BE341,2009-01-01,-.5535                                                         
BE342,2009-01-01,-.7415                                                         
BE343,2009-01-01,-.726                                                          
BE344,2009-01-01,-.472                                                          
BE345,2009-01-01,-.4395                                                         
BE351,2009-01-01,-.586                                                          
BE352,2009-01-01,-.724                                                          
BE353,2009-01-01,-.343                                                          
BG311,2009-01-01,.198                                                           
BG312,2009-01-01,.0505                                                          
BG313,2009-01-01,-.3495                                                         
BG314,2009-01-01,-.519                                                          
BG315,2009-01-01,-.648                                                          
BG321,2009-01-01,-.6705                                                         
BG322,2009-01-01,-.739                                                          
BG323,2009-01-01,-.859                                                          
BG324,2009-01-01,-.915                                                          
BG325,2009-01-01,-1.06                                                          
BG331,2009-01-01,-.395                                                          
BG332,2009-01-01,-.922                                                          
BG333,2009-01-01,-.611                                                          
BG334,2009-01-01,-.635                                                          
BG341,2009-01-01,-.1725                                                         
BG342,2009-01-01,-.6685                                                         
BG343,2009-01-01,-.383                                                          
BG344,2009-01-01,-.771                                                          
BG411,2009-01-01,-.3365                                                         
BG412,2009-01-01,-.293                                                          
BG413,2009-01-01,.014                                                           
BG414,2009-01-01,.087                                                           
BG415,2009-01-01,.076                                                           
BG421,2009-01-01,-.572                                                          
BG422,2009-01-01,-.785                                                          
BG423,2009-01-01,-.366                                                          
BG424,2009-01-01,-.608                                                          
BG425,2009-01-01,-.828                                                          
CH011,2009-01-01,-.383                                                          
CH012,2009-01-01,-.121                                                          
CH013,2009-01-01,.0415                                                          
CH021,2009-01-01,-.337                                                          
CH022,2009-01-01,-.493                                                          
CH023,2009-01-01,-.2585                                                         
CH024,2009-01-01,-.3785                                                         
CH025,2009-01-01,-.1935                                                         
CH031,2009-01-01,-.031                                                          
CH032,2009-01-01,-.144                                                          
CH033,2009-01-01,-.434                                                          
CH040,2009-01-01,-.282                                                          
CH051,2009-01-01,-.0775                                                         
CH052,2009-01-01,-.4855                                                         
CH053,2009-01-01,-.265                                                          
CH054,2009-01-01,-.286                                                          
CH055,2009-01-01,-.2315                                                         
CH056,2009-01-01,.4145                                                          
CH057,2009-01-01,-.328                                                          
CH061,2009-01-01,-.4295                                                         
CH062,2009-01-01,.4645                                                          
CH063,2009-01-01,.041                                                           
CH064,2009-01-01,-.218                                                          
CH065,2009-01-01,.067                                                           
CH066,2009-01-01,.006                                                           
CH070,2009-01-01,.9865                                                          
CY000,2009-01-01,-.4625                                                         
CZ010,2009-01-01,-.245                                                          
CZ020,2009-01-01,-.1945                                                         
CZ031,2009-01-01,-.796                                                          
CZ032,2009-01-01,-.6765                                                         
CZ041,2009-01-01,-.622                                                          
CZ042,2009-01-01,-.065                                                          
CZ051,2009-01-01,-.027                                                          
CZ052,2009-01-01,-.023                                                          
CZ053,2009-01-01,-.443                                                          
CZ063,2009-01-01,-.615                                                          
CZ064,2009-01-01,-.618                                                          
CZ071,2009-01-01,-.579                                                          
CZ072,2009-01-01,-.383                                                          
CZ080,2009-01-01,-.301                                                          
DE111,2009-01-01,-.787                                                          
DE112,2009-01-01,-.774                                                          
DE113,2009-01-01,-.5215                                                         
DE114,2009-01-01,-.419                                                          
DE115,2009-01-01,-.942                                                          
DE116,2009-01-01,-.9105                                                         
DE117,2009-01-01,-1.035                                                         
DE118,2009-01-01,-1.02                                                          
DE119,2009-01-01,-1.02                                                          
DE11A,2009-01-01,-.999                                                          
DE11B,2009-01-01,-.769                                                          
DE11C,2009-01-01,-.3775                                                         
DE11D,2009-01-01,-.87                                                           
DE121,2009-01-01,-.8635                                                         
DE122,2009-01-01,-.82                                                           
DE123,2009-01-01,-.827                                                          
DE124,2009-01-01,-.813                                                          
DE125,2009-01-01,-.965                                                          
DE126,2009-01-01,-.761                                                          
DE127,2009-01-01,-.96                                                           
DE128,2009-01-01,-.913                                                          
DE129,2009-01-01,-.8985                                                         
DE12A,2009-01-01,-.897                                                          
DE12B,2009-01-01,-.8985                                                         
DE12C,2009-01-01,-.8975                                                         
DE131,2009-01-01,-.47                                                           
DE132,2009-01-01,-.548                                                          
DE133,2009-01-01,-.486                                                          
DE134,2009-01-01,-.61                                                           
DE135,2009-01-01,-.646                                                          
DE136,2009-01-01,-.536                                                          
DE137,2009-01-01,-.342                                                          
DE138,2009-01-01,-.4005                                                         
DE139,2009-01-01,-.392                                                          
DE13A,2009-01-01,-.628                                                          
DE141,2009-01-01,-.419                                                          
DE142,2009-01-01,-.5415                                                         
DE143,2009-01-01,-.3555                                                         
DE144,2009-01-01,-.4655                                                         
DE145,2009-01-01,-.444                                                          
DE146,2009-01-01,-.475                                                          
DE147,2009-01-01,-.526                                                          
DE148,2009-01-01,-.642                                                          
DE149,2009-01-01,-.369                                                          
DE211,2009-01-01,-.541                                                          
DE212,2009-01-01,-.719                                                          
DE213,2009-01-01,-.91                                                           
DE214,2009-01-01,-.6005                                                         
DE215,2009-01-01,-1.1                                                           
DE216,2009-01-01,-.571                                                          
DE217,2009-01-01,-.705                                                          
DE218,2009-01-01,-.9085                                                         
DE219,2009-01-01,-.61                                                           
DE21A,2009-01-01,-.8635                                                         
DE21B,2009-01-01,-.666                                                          
DE21C,2009-01-01,-.563                                                          
DE21D,2009-01-01,-.43                                                           
DE21E,2009-01-01,-.335                                                          
DE21F,2009-01-01,-.861                                                          
DE21G,2009-01-01,-.6805                                                         
DE21H,2009-01-01,-.861                                                          
DE21I,2009-01-01,-.574                                                          
DE21J,2009-01-01,-.525                                                          
DE21K,2009-01-01,-.91                                                           
DE21L,2009-01-01,-.381                                                          
DE21M,2009-01-01,-.892                                                          
DE21N,2009-01-01,-.423                                                          
DE221,2009-01-01,-.615                                                          
DE222,2009-01-01,-1.13                                                          
DE223,2009-01-01,-1.04                                                          
DE224,2009-01-01,-1.062                                                         
DE225,2009-01-01,-1.28                                                          
DE226,2009-01-01,-.525                                                          
DE227,2009-01-01,-.6085                                                         
DE228,2009-01-01,-1.027                                                         
DE229,2009-01-01,-1.155                                                         
DE22A,2009-01-01,-.6375                                                         
DE22B,2009-01-01,-.7725                                                         
DE22C,2009-01-01,-.695                                                          
DE231,2009-01-01,-.714                                                          
DE232,2009-01-01,-.5665                                                         
DE233,2009-01-01,-.718                                                          
DE234,2009-01-01,-.721                                                          
DE235,2009-01-01,-.8785                                                         
DE236,2009-01-01,-.6335                                                         
DE237,2009-01-01,-.721                                                          
DE238,2009-01-01,-.586                                                          
DE239,2009-01-01,-.7205                                                         
DE23A,2009-01-01,-.6935                                                         
DE241,2009-01-01,-.705                                                          
DE242,2009-01-01,-.801                                                          
DE243,2009-01-01,-.782                                                          
DE244,2009-01-01,-.624                                                          
DE245,2009-01-01,-.705                                                          
DE246,2009-01-01,-.788                                                          
DE247,2009-01-01,-.782                                                          
DE248,2009-01-01,-.7195                                                         
DE249,2009-01-01,-.7385                                                         
DE24A,2009-01-01,-.7985                                                         
DE24B,2009-01-01,-.9025                                                         
DE24C,2009-01-01,-.846                                                          
DE24D,2009-01-01,-.742                                                          
DE251,2009-01-01,-.9145                                                         
DE252,2009-01-01,-.6975                                                         
DE253,2009-01-01,-.667                                                          
DE254,2009-01-01,-.696                                                          
DE255,2009-01-01,-.7005                                                         
DE256,2009-01-01,-.951                                                          
DE257,2009-01-01,-.676                                                          
DE258,2009-01-01,-.702                                                          
DE259,2009-01-01,-.7195                                                         
DE25A,2009-01-01,-.769                                                          
DE25B,2009-01-01,-.66                                                           
DE25C,2009-01-01,-.754                                                          
DE261,2009-01-01,-.705                                                          
DE262,2009-01-01,-.525                                                          
DE263,2009-01-01,-.6235                                                         
DE264,2009-01-01,-.7155                                                         
DE265,2009-01-01,-.629                                                          
DE266,2009-01-01,-.707                                                          
DE267,2009-01-01,-.649                                                          
DE268,2009-01-01,-.649                                                          
DE269,2009-01-01,-.845                                                          
DE26A,2009-01-01,-.583                                                          
DE26B,2009-01-01,-.556                                                          
DE26C,2009-01-01,-.713                                                          
DE271,2009-01-01,-.659                                                          
DE272,2009-01-01,-.609                                                          
DE273,2009-01-01,-.767                                                          
DE274,2009-01-01,-.6235                                                         
DE275,2009-01-01,-.554                                                          
DE276,2009-01-01,-.553                                                          
DE277,2009-01-01,-.553                                                          
DE278,2009-01-01,-.484                                                          
DE279,2009-01-01,-.486                                                          
DE27A,2009-01-01,-.782                                                          
