NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2005-01-01,-.295                                                          
AL012,2005-01-01,-.248                                                          
AL013,2005-01-01,.505                                                           
AL014,2005-01-01,-.306                                                          
AL015,2005-01-01,.064                                                           
AL021,2005-01-01,-.335                                                          
AL022,2005-01-01,-.4095                                                         
AL031,2005-01-01,-.244                                                          
AL032,2005-01-01,-.4235                                                         
AL033,2005-01-01,.203                                                           
AL034,2005-01-01,.079                                                           
AL035,2005-01-01,.1525                                                          
AT111,2005-01-01,-1.225                                                         
AT112,2005-01-01,-.7045                                                         
AT113,2005-01-01,-1.31                                                          
AT121,2005-01-01,-.075                                                          
AT122,2005-01-01,-.467                                                          
AT123,2005-01-01,-.0205                                                         
AT124,2005-01-01,.562                                                           
AT125,2005-01-01,.207                                                           
AT126,2005-01-01,.001                                                           
AT127,2005-01-01,-.189                                                          
AT130,2005-01-01,.001                                                           
AT211,2005-01-01,-.7825                                                         
AT212,2005-01-01,-.859                                                          
AT213,2005-01-01,-.923                                                          
AT221,2005-01-01,-1.04                                                          
AT222,2005-01-01,-.372                                                          
AT223,2005-01-01,-.5745                                                         
AT224,2005-01-01,-1.2                                                           
AT225,2005-01-01,-1.09                                                          
AT226,2005-01-01,-.829                                                          
AT311,2005-01-01,-.467                                                          
AT312,2005-01-01,-.292                                                          
AT313,2005-01-01,.345                                                           
AT314,2005-01-01,-.515                                                          
AT315,2005-01-01,-.4295                                                         
AT321,2005-01-01,-.863                                                          
AT322,2005-01-01,-.958                                                          
AT323,2005-01-01,-.588                                                          
AT331,2005-01-01,-.798                                                          
AT332,2005-01-01,-1.455                                                         
AT333,2005-01-01,-1.27                                                          
AT334,2005-01-01,-1.08                                                          
AT335,2005-01-01,-1.03                                                          
AT341,2005-01-01,-1.06                                                          
AT342,2005-01-01,-1.01                                                          
BE100,2005-01-01,-1.04                                                          
BE211,2005-01-01,-.9075                                                         
BE212,2005-01-01,-.9895                                                         
BE213,2005-01-01,-.7855                                                         
BE223,2005-01-01,-.715                                                          
BE224,2005-01-01,-.756                                                          
BE225,2005-01-01,-.5625                                                         
BE231,2005-01-01,-1.04                                                          
BE232,2005-01-01,-1.025                                                         
BE233,2005-01-01,-1.205                                                         
BE234,2005-01-01,-1.08                                                          
BE235,2005-01-01,-1.08                                                          
BE236,2005-01-01,-1.01                                                          
BE241,2005-01-01,-1.04                                                          
BE242,2005-01-01,-.9755                                                         
BE251,2005-01-01,-1.49                                                          
BE252,2005-01-01,-1.365                                                         
BE253,2005-01-01,-1.125                                                         
BE254,2005-01-01,-1.09                                                          
BE255,2005-01-01,-1.58                                                          
BE256,2005-01-01,-1.095                                                         
BE257,2005-01-01,-1.2                                                           
BE258,2005-01-01,-1.66                                                          
BE310,2005-01-01,-1.175                                                         
BE323,2005-01-01,-1.665                                                         
BE328,2005-01-01,-1.225                                                         
BE329,2005-01-01,-1.52                                                          
BE32A,2005-01-01,-1.3                                                           
BE32B,2005-01-01,-1.355                                                         
BE32C,2005-01-01,-1.255                                                         
BE32D,2005-01-01,-1.79                                                          
BE331,2005-01-01,-1.08                                                          
BE332,2005-01-01,-.8015                                                         
BE334,2005-01-01,-1.17                                                          
BE335,2005-01-01,-.573                                                          
BE336,2005-01-01,-.585                                                          
BE341,2005-01-01,-1.475                                                         
BE342,2005-01-01,-1.09                                                          
