NUTS_ID, TIMESTAMP, MEDIAN                                                      
AL011,2010-01-01,1.909                                                          
AL012,2010-01-01,1.7135                                                         
AL013,2010-01-01,1.739                                                          
AL014,2010-01-01,1.777                                                          
AL015,2010-01-01,1.745                                                          
AL021,2010-01-01,1.881                                                          
AL022,2010-01-01,1.687                                                          
AL031,2010-01-01,1.956                                                          
AL032,2010-01-01,1.6055                                                         
AL033,2010-01-01,1.6725                                                         
AL034,2010-01-01,1.808                                                          
AL035,2010-01-01,1.5155                                                         
AT111,2010-01-01,.566                                                           
AT112,2010-01-01,.75                                                            
AT113,2010-01-01,.656                                                           
AT121,2010-01-01,-.688                                                          
AT122,2010-01-01,.192                                                           
AT123,2010-01-01,.2065                                                          
AT124,2010-01-01,.563                                                           
AT125,2010-01-01,1.606                                                          
AT126,2010-01-01,1.14                                                           
AT127,2010-01-01,.753                                                           
AT130,2010-01-01,.898                                                           
AT211,2010-01-01,.4205                                                          
AT212,2010-01-01,.0325                                                          
AT213,2010-01-01,.391                                                           
AT221,2010-01-01,.259                                                           
AT222,2010-01-01,-1.25                                                          
AT223,2010-01-01,-.9165                                                         
AT224,2010-01-01,.444                                                           
AT225,2010-01-01,.396                                                           
AT226,2010-01-01,-.538                                                          
AT311,2010-01-01,-.528                                                          
AT312,2010-01-01,-.5995                                                         
AT313,2010-01-01,-.461                                                          
AT314,2010-01-01,-1.27                                                          
AT315,2010-01-01,-1.08                                                          
AT321,2010-01-01,-.729                                                          
AT322,2010-01-01,-.907                                                          
AT323,2010-01-01,-.979                                                          
AT331,2010-01-01,-.3705                                                         
AT332,2010-01-01,-.446                                                          
AT333,2010-01-01,-.259                                                          
AT334,2010-01-01,-.414                                                          
AT335,2010-01-01,-.698                                                          
AT341,2010-01-01,-.174                                                          
AT342,2010-01-01,-.042                                                          
BE100,2010-01-01,.598                                                           
BE211,2010-01-01,.5285                                                          
BE212,2010-01-01,.5635                                                          
BE213,2010-01-01,.573                                                           
BE223,2010-01-01,.614                                                           
BE224,2010-01-01,.656                                                           
BE225,2010-01-01,.714                                                           
BE231,2010-01-01,.598                                                           
BE232,2010-01-01,.5735                                                          
BE233,2010-01-01,.5975                                                          
BE234,2010-01-01,.568                                                           
BE235,2010-01-01,.545                                                           
BE236,2010-01-01,.548                                                           
BE241,2010-01-01,.6                                                             
BE242,2010-01-01,.6215                                                          
BE251,2010-01-01,.853                                                           
BE252,2010-01-01,.5795                                                          
BE253,2010-01-01,.5175                                                          
BE254,2010-01-01,.438                                                           
BE255,2010-01-01,.688                                                           
BE256,2010-01-01,.4615                                                          
BE257,2010-01-01,.5125                                                          
BE258,2010-01-01,.688                                                           
BE310,2010-01-01,.7455                                                          
BE323,2010-01-01,.7625                                                          
BE328,2010-01-01,.6985                                                          
BE329,2010-01-01,.69                                                            
BE32A,2010-01-01,.748                                                           
BE32B,2010-01-01,.738                                                           
BE32C,2010-01-01,.7455                                                          
BE32D,2010-01-01,.5555                                                          
BE331,2010-01-01,.824                                                           
BE332,2010-01-01,.518                                                           
BE334,2010-01-01,.867                                                           
BE335,2010-01-01,.422                                                           
BE336,2010-01-01,.492                                                           
BE341,2010-01-01,.5275                                                          
BE342,2010-01-01,.4515                                                          
BE343,2010-01-01,.445                                                           
BE344,2010-01-01,.532                                                           
BE345,2010-01-01,.4885                                                          
BE351,2010-01-01,.605                                                           
BE352,2010-01-01,.8105                                                          
BE353,2010-01-01,.596                                                           
BG311,2010-01-01,1.393                                                          
BG312,2010-01-01,1.0995                                                         
BG313,2010-01-01,.703                                                           
BG314,2010-01-01,.044                                                           
BG315,2010-01-01,-.362                                                          
BG321,2010-01-01,.0115                                                          
BG322,2010-01-01,-.479                                                          
BG323,2010-01-01,.3965                                                          
BG324,2010-01-01,.682                                                           
BG325,2010-01-01,.7165                                                          
BG331,2010-01-01,1.175                                                          
BG332,2010-01-01,1.0205                                                         
BG333,2010-01-01,.772                                                           
BG334,2010-01-01,.4915                                                          
BG341,2010-01-01,1.3225                                                         
BG342,2010-01-01,.3775                                                          
BG343,2010-01-01,1.1505                                                         
BG344,2010-01-01,-.306                                                          
BG411,2010-01-01,.5525                                                          
BG412,2010-01-01,.127                                                           
BG413,2010-01-01,1.013                                                          
BG414,2010-01-01,.937                                                           
BG415,2010-01-01,.929                                                           
BG421,2010-01-01,-.527                                                          
BG422,2010-01-01,.292                                                           
BG423,2010-01-01,-.423                                                          
BG424,2010-01-01,-.071                                                          
BG425,2010-01-01,.1145                                                          
CH011,2010-01-01,.454                                                           
CH012,2010-01-01,.0635                                                          
CH013,2010-01-01,.688                                                           
CH021,2010-01-01,.389                                                           
CH022,2010-01-01,.4595                                                          
CH023,2010-01-01,.7915                                                          
CH024,2010-01-01,.468                                                           
CH025,2010-01-01,.685                                                           
CH031,2010-01-01,.678                                                           
CH032,2010-01-01,.812                                                           
CH033,2010-01-01,.628                                                           
CH040,2010-01-01,.455                                                           
CH051,2010-01-01,.023                                                           
CH052,2010-01-01,.4555                                                          
CH053,2010-01-01,.393                                                           
CH054,2010-01-01,.179                                                           
CH055,2010-01-01,.15                                                            
CH056,2010-01-01,.1215                                                          
CH057,2010-01-01,.455                                                           
CH061,2010-01-01,.631                                                           
CH062,2010-01-01,.0935                                                          
CH063,2010-01-01,.093                                                           
CH064,2010-01-01,-.017                                                          
CH065,2010-01-01,-.065                                                          
CH066,2010-01-01,.3035                                                          
CH070,2010-01-01,.1                                                             
CY000,2010-01-01,.841                                                           
CZ010,2010-01-01,1.235                                                          
CZ020,2010-01-01,.9185                                                          
CZ031,2010-01-01,.535                                                           
CZ032,2010-01-01,.454                                                           
CZ041,2010-01-01,.3015                                                          
CZ042,2010-01-01,.515                                                           
CZ051,2010-01-01,-.101                                                          
CZ052,2010-01-01,.043                                                           
CZ053,2010-01-01,.522                                                           
CZ063,2010-01-01,.643                                                           
CZ064,2010-01-01,1.394                                                          
CZ071,2010-01-01,.665                                                           
CZ072,2010-01-01,.747                                                           
CZ080,2010-01-01,.422                                                           
DE111,2010-01-01,.562                                                           
DE112,2010-01-01,.567                                                           
DE113,2010-01-01,.4835                                                          
DE114,2010-01-01,.341                                                           
DE115,2010-01-01,.396                                                           
DE116,2010-01-01,.3335                                                          
DE117,2010-01-01,.161                                                           
DE118,2010-01-01,.14                                                            
DE119,2010-01-01,.347                                                           
DE11A,2010-01-01,.289                                                           
DE11B,2010-01-01,.416                                                           
DE11C,2010-01-01,.2715                                                          
DE11D,2010-01-01,.2285                                                          
DE121,2010-01-01,.39                                                            
DE122,2010-01-01,.4205                                                          
DE123,2010-01-01,.403                                                           
DE124,2010-01-01,.438                                                           
DE125,2010-01-01,.043                                                           
DE126,2010-01-01,.397                                                           
DE127,2010-01-01,.274                                                           
DE128,2010-01-01,.13                                                            
DE129,2010-01-01,.5565                                                          
DE12A,2010-01-01,.438                                                           
DE12B,2010-01-01,.4585                                                          
DE12C,2010-01-01,.2375                                                          
