"NUTS_CODE","TIMESTAMP","MEDIAN"
"AD","2004-01-01",1.089
"AL011","2004-01-01",-0.316
"AL012","2004-01-01",0.489
"AL013","2004-01-01",0.528
"AL014","2004-01-01",0.546
"AL015","2004-01-01",0.454
"AL021","2004-01-01",0.512
"AL022","2004-01-01",0.334
"AL031","2004-01-01",0.589
"AL032","2004-01-01",0.681
"AL033","2004-01-01",0.685
"AL034","2004-01-01",0.446
"AL035","2004-01-01",0.719
"AT111","2004-01-01",1.007
"AT112","2004-01-01",0.515
"AT113","2004-01-01",-0.286
"AT121","2004-01-01",-0.867
"AT122","2004-01-01",0.738
"AT123","2004-01-01",-0.39
"AT124","2004-01-01",0.353
"AT125","2004-01-01",0.889
"AT126","2004-01-01",0.991
"AT127","2004-01-01",-0.046
"AT130","2004-01-01",0.618
"AT211","2004-01-01",0.573
"AT212","2004-01-01",0.335
"AT213","2004-01-01",-0.816
"AT221","2004-01-01",0.795
"AT222","2004-01-01",-1.066
"AT223","2004-01-01",-1.416
"AT224","2004-01-01",-0.031
"AT225","2004-01-01",-0.985
"AT226","2004-01-01",0.455
"AT311","2004-01-01",-0.351
"AT312","2004-01-01",0.273
"AT313","2004-01-01",-1.738
"AT314","2004-01-01",-1.041
"AT315","2004-01-01",-0.263
"AT321","2004-01-01",0.342
"AT322","2004-01-01",0.034
"AT323","2004-01-01",-1.275
"AT331","2004-01-01",-0.402
"AT332","2004-01-01",0.248
"AT333","2004-01-01",0.359
"AT334","2004-01-01",0.629
"AT335","2004-01-01",0.018
"AT341","2004-01-01",0.099
"AT342","2004-01-01",-0.78
"BA","2004-01-01",0.247
"BE100","2004-01-01",0.359
"BE211","2004-01-01",0.347
"BE212","2004-01-01",0.752
"BE213","2004-01-01",0.241
"BE223","2004-01-01",0.23
"BE224","2004-01-01",0.459
"BE225","2004-01-01",0.323
"BE231","2004-01-01",0.259
"BE232","2004-01-01",0.896
"BE233","2004-01-01",0.837
"BE234","2004-01-01",0.797
"BE235","2004-01-01",-0.13
"BE236","2004-01-01",0.93
"BE241","2004-01-01",0.176
"BE242","2004-01-01",0.434
"BE251","2004-01-01",0.749
"BE252","2004-01-01",0.839
"BE253","2004-01-01",0.28
"BE254","2004-01-01",0.769
"BE255","2004-01-01",0.886
"BE256","2004-01-01",0.659
"BE257","2004-01-01",0.551
"BE258","2004-01-01",0.804
"BE310","2004-01-01",-0.231
"BE323","2004-01-01",-0.201
"BE328","2004-01-01",-0.456
"BE329","2004-01-01",-0.053
"BE32A","2004-01-01",0.08
"BE32B","2004-01-01",-0.11
"BE32C","2004-01-01",-0.216
"BE32D","2004-01-01",-0.531
"BE331","2004-01-01",0.06
"BE332","2004-01-01",0.182
"BE334","2004-01-01",0.341
"BE335","2004-01-01",-1.179
"BE336","2004-01-01",-1.329
"BE341","2004-01-01",-1.176
"BE342","2004-01-01",-0.779
"BE343","2004-01-01",-0.735
"BE344","2004-01-01",-0.472
"BE345","2004-01-01",-0.7
"BE351","2004-01-01",-0.317
"BE352","2004-01-01",-0.236
"BE353","2004-01-01",-0.414
"BG311","2004-01-01",1.053
"BG312","2004-01-01",-0.678
"BG313","2004-01-01",-0.12
"BG314","2004-01-01",-1.024
"BG315","2004-01-01",-0.261
"BG321","2004-01-01",-0.302
"BG322","2004-01-01",-0.373
"BG323","2004-01-01",-0.155
"BG324","2004-01-01",0.213
"BG325","2004-01-01",0.671
"BG331","2004-01-01",0.157
"BG332","2004-01-01",0.581
"BG333","2004-01-01",0.555
"BG334","2004-01-01",-0.192
"BG341","2004-01-01",0.009
"BG342","2004-01-01",0.054
"BG343","2004-01-01",0.136
"BG344","2004-01-01",0.672
"BG411","2004-01-01",-0.009
"BG412","2004-01-01",-0.464
"BG413","2004-01-01",0.486
"BG414","2004-01-01",0.467
"BG415","2004-01-01",0.523
"BG421","2004-01-01",0.73
"BG422","2004-01-01",0.293
"BG423","2004-01-01",0.527
"BG424","2004-01-01",0.003
"BG425","2004-01-01",0.667
"CH011","2004-01-01",0.644
"CH012","2004-01-01",0.504
"CH013","2004-01-01",0.641
"CH021","2004-01-01",0.106
"CH022","2004-01-01",0.302
"CH023","2004-01-01",0.013
"CH024","2004-01-01",0.476
"CH025","2004-01-01",0.179
"CH032","2004-01-01",-0.077
"CH033","2004-01-01",-0.016
"CH040","2004-01-01",0.448
"CH051","2004-01-01",0.165
"CH052","2004-01-01",-0.602
"CH053","2004-01-01",0.762
"CH054","2004-01-01",0.822
"CH055","2004-01-01",0.545
"CH056","2004-01-01",0.19
"CH057","2004-01-01",0.212
"CH061","2004-01-01",0.153
"CH062","2004-01-01",-0.687
"CH063","2004-01-01",-0.275
"CH064","2004-01-01",-0.273
"CH065","2004-01-01",-0.535
"CH066","2004-01-01",0.022
"CH070","2004-01-01",-0.413
"CY000","2004-01-01",0.961
"CZ010","2004-01-01",-1.686
"CZ020","2004-01-01",-1.622
"CZ031","2004-01-01",-0.768
"CZ032","2004-01-01",-0.683
"CZ041","2004-01-01",-1.144
"CZ042","2004-01-01",-1.713
"CZ051","2004-01-01",-1.942
"CZ052","2004-01-01",-0.765
"CZ053","2004-01-01",0.118
"CZ063","2004-01-01",0.251
"CZ064","2004-01-01",0.465
"CZ071","2004-01-01",0.289
"CZ072","2004-01-01",-0.021
"CZ080","2004-01-01",-0.432
"DE111","2004-01-01",-0.821
"DE112","2004-01-01",-0.694
"DE113","2004-01-01",-1.006
"DE114","2004-01-01",-0.513
"DE115","2004-01-01",-0.654
"DE116","2004-01-01",-1.062
"DE117","2004-01-01",-1.123
"DE118","2004-01-01",-1.138
"DE119","2004-01-01",-0.689
