"NUTS_CODE","TIMESTAMP","MEDIAN"
"AD","2011-01-01",0.146
"AL011","2011-01-01",0.503
"AL012","2011-01-01",0.62
"AL013","2011-01-01",0.436
"AL014","2011-01-01",0.772
"AL015","2011-01-01",0.479
"AL021","2011-01-01",0.85
"AL022","2011-01-01",1.026
"AL031","2011-01-01",0.507
"AL032","2011-01-01",0.185
"AL033","2011-01-01",0.569
"AL034","2011-01-01",0.476
"AL035","2011-01-01",-0.07
"AT111","2011-01-01",0.94
"AT112","2011-01-01",0.919
"AT113","2011-01-01",0.753
"AT121","2011-01-01",-0.844
"AT122","2011-01-01",0.477
"AT123","2011-01-01",-0.614
"AT124","2011-01-01",0.572
"AT125","2011-01-01",-0.07
"AT126","2011-01-01",0.166
"AT127","2011-01-01",0.754
"AT130","2011-01-01",0.416
"AT211","2011-01-01",0.854
"AT212","2011-01-01",0.561
"AT213","2011-01-01",0.602
"AT221","2011-01-01",0.506
"AT222","2011-01-01",-0.273
"AT223","2011-01-01",0.407
"AT224","2011-01-01",0.697
"AT225","2011-01-01",0.672
"AT226","2011-01-01",0.635
"AT311","2011-01-01",-1.114
"AT312","2011-01-01",-1.145
"AT313","2011-01-01",0.089
"AT314","2011-01-01",-0.731
"AT315","2011-01-01",-0.653
"AT321","2011-01-01",0.127
"AT322","2011-01-01",-0.361
"AT323","2011-01-01",-0.312
"AT331","2011-01-01",0.556
"AT332","2011-01-01",-0.515
"AT333","2011-01-01",0.663
"AT334","2011-01-01",-0.076
"AT335","2011-01-01",-0.213
"AT341","2011-01-01",0.124
"AT342","2011-01-01",0.266
"BA","2011-01-01",0.532
"BE100","2011-01-01",0.706
"BE211","2011-01-01",0.726
"BE212","2011-01-01",0.639
"BE213","2011-01-01",0.377
"BE223","2011-01-01",0.777
"BE224","2011-01-01",0.618
"BE225","2011-01-01",0.427
"BE231","2011-01-01",0.045
"BE232","2011-01-01",-0.278
"BE233","2011-01-01",0.872
"BE234","2011-01-01",0.554
"BE235","2011-01-01",0.595
"BE236","2011-01-01",0.916
"BE241","2011-01-01",0.747
"BE242","2011-01-01",0.69
"BE251","2011-01-01",0.723
"BE252","2011-01-01",0.556
"BE253","2011-01-01",0.76
"BE254","2011-01-01",0.562
"BE255","2011-01-01",0.653
"BE256","2011-01-01",0.688
"BE257","2011-01-01",0.706
"BE258","2011-01-01",0.522
"BE310","2011-01-01",0.693
"BE323","2011-01-01",0.44
"BE328","2011-01-01",0.72
"BE329","2011-01-01",0.457
"BE32A","2011-01-01",0.488
"BE32B","2011-01-01",0.388
"BE32C","2011-01-01",0.557
"BE32D","2011-01-01",0.4
"BE331","2011-01-01",0.571
"BE332","2011-01-01",0.648
"BE334","2011-01-01",0.612
"BE335","2011-01-01",0.084
"BE336","2011-01-01",-0.253
"BE341","2011-01-01",-0.012
"BE342","2011-01-01",-0.196
"BE343","2011-01-01",-0.035
"BE344","2011-01-01",-0.253
"BE345","2011-01-01",-0.782
"BE351","2011-01-01",0.503
"BE352","2011-01-01",0.57
"BE353","2011-01-01",0.425
"BG311","2011-01-01",1.19
"BG312","2011-01-01",1.258
"BG313","2011-01-01",1.067
"BG314","2011-01-01",0.979
"BG315","2011-01-01",-0.065
"BG321","2011-01-01",-0.169
"BG322","2011-01-01",-0.295
"BG323","2011-01-01",0.345
"BG324","2011-01-01",-0.213
"BG325","2011-01-01",0.616
"BG331","2011-01-01",-0.032
"BG332","2011-01-01",0.372
"BG333","2011-01-01",-0.111
"BG334","2011-01-01",0.129
"BG341","2011-01-01",0.238
"BG342","2011-01-01",0.285
"BG343","2011-01-01",0.156
"BG344","2011-01-01",0.267
"BG411","2011-01-01",1.055
"BG412","2011-01-01",0.993
"BG413","2011-01-01",1.014
"BG414","2011-01-01",0.953
"BG415","2011-01-01",0.968
"BG421","2011-01-01",0.386
"BG422","2011-01-01",0.344
"BG423","2011-01-01",0.999
"BG424","2011-01-01",0.973
"BG425","2011-01-01",0.435
"CH011","2011-01-01",-1.142
"CH012","2011-01-01",-0.27
"CH013","2011-01-01",-1.035
"CH021","2011-01-01",-0.375
"CH022","2011-01-01",-0.741
"CH023","2011-01-01",-0.005
"CH024","2011-01-01",-0.46
"CH025","2011-01-01",0.117
"CH032","2011-01-01",0.452
"CH033","2011-01-01",0.142
"CH040","2011-01-01",0.516
"CH051","2011-01-01",-0.601
"CH052","2011-01-01",0.73
"CH053","2011-01-01",-0.008
"CH054","2011-01-01",0.099
"CH055","2011-01-01",-0.243
"CH056","2011-01-01",0.089
"CH057","2011-01-01",0.769
"CH061","2011-01-01",-0.461
