"NUTS_CODE","TIMESTAMP","MEDIAN"
"AD","2001-01-01",0.815
"AL011","2001-01-01",-0.324
"AL012","2001-01-01",0.735
"AL013","2001-01-01",0.573
"AL014","2001-01-01",0.785
"AL015","2001-01-01",0.701
"AL021","2001-01-01",-0.006
"AL022","2001-01-01",0.509
"AL031","2001-01-01",0.518
"AL032","2001-01-01",0.625
"AL033","2001-01-01",0.649
"AL034","2001-01-01",0.229
"AL035","2001-01-01",0.697
"AT111","2001-01-01",-0.138
"AT112","2001-01-01",-0.135
"AT113","2001-01-01",0.528
"AT121","2001-01-01",0.109
"AT122","2001-01-01",-0.29
"AT123","2001-01-01",-0.928
"AT124","2001-01-01",-0.701
"AT125","2001-01-01",0.328
"AT126","2001-01-01",-0.295
"AT127","2001-01-01",-0.232
"AT130","2001-01-01",0.509
"AT211","2001-01-01",1.255
"AT212","2001-01-01",1.371
"AT213","2001-01-01",1.157
"AT221","2001-01-01",0.832
"AT222","2001-01-01",1.023
"AT223","2001-01-01",0.591
"AT224","2001-01-01",0.778
"AT225","2001-01-01",0.774
"AT226","2001-01-01",1.114
"AT311","2001-01-01",0.153
"AT312","2001-01-01",0.587
"AT313","2001-01-01",0.537
"AT314","2001-01-01",0.604
"AT315","2001-01-01",0.839
"AT321","2001-01-01",1.487
"AT322","2001-01-01",1.879
"AT323","2001-01-01",0.633
"AT331","2001-01-01",0.944
"AT332","2001-01-01",0.843
"AT333","2001-01-01",1.342
"AT334","2001-01-01",1.078
"AT335","2001-01-01",1.298
"AT341","2001-01-01",0.802
"AT342","2001-01-01",-0.099
"BA","2001-01-01",0.212
"BE100","2001-01-01",0.721
"BE211","2001-01-01",0.715
"BE212","2001-01-01",0.709
"BE213","2001-01-01",0.642
"BE223","2001-01-01",0.568
"BE224","2001-01-01",0.592
"BE225","2001-01-01",0.423
"BE231","2001-01-01",0.853
"BE232","2001-01-01",0.764
"BE233","2001-01-01",0.648
"BE234","2001-01-01",0.728
"BE235","2001-01-01",0.839
"BE236","2001-01-01",0.754
"BE241","2001-01-01",0.796
"BE242","2001-01-01",0.742
"BE251","2001-01-01",0.682
"BE252","2001-01-01",0.476
"BE253","2001-01-01",0.788
"BE254","2001-01-01",0.721
"BE255","2001-01-01",0.504
"BE256","2001-01-01",0.651
"BE257","2001-01-01",0.814
"BE258","2001-01-01",0.475
"BE310","2001-01-01",0.82
"BE323","2001-01-01",0.696
"BE328","2001-01-01",0.836
"BE329","2001-01-01",0.661
"BE32A","2001-01-01",0.757
"BE32B","2001-01-01",0.643
"BE32C","2001-01-01",0.748
"BE32D","2001-01-01",0.664
"BE331","2001-01-01",0.652
"BE332","2001-01-01",0.609
"BE334","2001-01-01",0.537
"BE335","2001-01-01",0.47
"BE336","2001-01-01",0.713
"BE341","2001-01-01",0.85
"BE342","2001-01-01",0.945
"BE343","2001-01-01",0.916
"BE344","2001-01-01",1.096
"BE345","2001-01-01",1.276
"BE351","2001-01-01",0.687
"BE352","2001-01-01",0.577
"BE353","2001-01-01",0.739
"BG311","2001-01-01",-1.102
"BG312","2001-01-01",-1.138
"BG313","2001-01-01",-0.985
"BG314","2001-01-01",-1.541
"BG315","2001-01-01",-0.297
"BG321","2001-01-01",-0.59
"BG322","2001-01-01",-0.42
"BG323","2001-01-01",-1.221
"BG324","2001-01-01",-1.168
"BG325","2001-01-01",-0.821
"BG331","2001-01-01",-2.373
"BG332","2001-01-01",-2.328
"BG333","2001-01-01",-2.348
"BG334","2001-01-01",-1.482
"BG341","2001-01-01",-1.678
"BG342","2001-01-01",-1.969
"BG343","2001-01-01",-1.931
"BG344","2001-01-01",-1.159
"BG411","2001-01-01",-1.526
"BG412","2001-01-01",-1.21
"BG413","2001-01-01",-1.774
"BG414","2001-01-01",-1.388
"BG415","2001-01-01",-1.465
"BG421","2001-01-01",-0.97
"BG422","2001-01-01",-0.442
"BG423","2001-01-01",-1.46
"BG424","2001-01-01",-1.066
"BG425","2001-01-01",-0.086
"CH011","2001-01-01",1.22
"CH012","2001-01-01",0.986
"CH013","2001-01-01",0.904
"CH021","2001-01-01",1.152
"CH022","2001-01-01",1.92
"CH023","2001-01-01",0.551
"CH024","2001-01-01",1.69
"CH025","2001-01-01",0.663
"CH032","2001-01-01",0.565
"CH033","2001-01-01",0.691
"CH040","2001-01-01",0.806
"CH051","2001-01-01",0.867
"CH052","2001-01-01",0.872
"CH053","2001-01-01",0.994
"CH054","2001-01-01",0.962
"CH055","2001-01-01",0.825
"CH056","2001-01-01",0.965
"CH057","2001-01-01",0.705
"CH061","2001-01-01",0.928
"CH062","2001-01-01",-0.579
"CH063","2001-01-01",0.639
"CH064","2001-01-01",-0.356
"CH065","2001-01-01",-0.701
"CH066","2001-01-01",0.688
"CH070","2001-01-01",1.644
"CY000","2001-01-01",0.934
"CZ010","2001-01-01",0.128
"CZ020","2001-01-01",-0.164
"CZ031","2001-01-01",-0.017
"CZ032","2001-01-01",0.47
"CZ041","2001-01-01",0.013
"CZ042","2001-01-01",-1.319
"CZ051","2001-01-01",-0.949
"CZ052","2001-01-01",-0.145
"CZ053","2001-01-01",-0.359
"CZ063","2001-01-01",-0.598
"CZ064","2001-01-01",0.23
"CZ071","2001-01-01",0.275
"CZ072","2001-01-01",0.459
"CZ080","2001-01-01",0.442
"DE111","2001-01-01",-1.061
"DE112","2001-01-01",-0.968
"DE113","2001-01-01",0.132
"DE114","2001-01-01",0.399
"DE115","2001-01-01",-0.992
"DE116","2001-01-01",-0.718
"DE117","2001-01-01",-0.155
"DE118","2001-01-01",-0.157
"DE119","2001-01-01",-0.326
"DE11A","2001-01-01",-0.109
"DE11B","2001-01-01",-1.274
"DE11C","2001-01-01",0.177
"DE11D","2001-01-01",0.135
"DE121","2001-01-01",0.659
"DE122","2001-01-01",0.718
"DE123","2001-01-01",0.64
"DE124","2001-01-01",0.603
"DE125","2001-01-01",0.436
"DE126","2001-01-01",0.701
"DE127","2001-01-01",-0.486
"DE128","2001-01-01",0.398
"DE129","2001-01-01",-0.452
"DE12A","2001-01-01",0.178
"DE12B","2001-01-01",-0.132
"DE12C","2001-01-01",0.507
"DE131","2001-01-01",-0.051
